Date,SLQD US Equity,LQD US Equity,EMHY US Equity,HYGH US Equity
2014-02-26,1.007439270244915,1.0293483625496864,1.0090728342462976,
2014-02-27,1.007443262340566,1.0311047568379919,1.0139683505782102,
2014-02-28,1.0050440128545484,1.0304898563083102,1.0192716575370258,
2014-03-03,1.007077985588535,1.0331748316608216,1.0112477175897745,
2014-03-04,1.007580989640512,1.0276250157788354,1.0159646987218502,
2014-03-05,1.006856424279926,1.0270962554995673,1.0270359099208766,
2014-03-06,1.0061837561627978,1.0240130846498614,1.0186305538648814,
2014-03-07,1.0037825106289546,1.020312846220149,1.0153499695678638,
2014-03-10,1.0045629653286492,1.018727107144927,1.0130939338608238,
2014-03-11,1.0035829058464245,1.0190797945852996,1.0132988435788193,
2014-03-12,1.006582965727859,1.022691725714273,1.0094035301278153,
2014-03-13,1.0062196850236533,1.0263036568432462,1.007967133292757,
2014-03-14,1.0062196850236533,1.0251583707465541,1.0081720430107528,
2014-03-17,1.0075310884448794,1.023837011810966,1.011655508216677,
2014-03-18,1.0057825505499114,1.0270079481988286,1.0135037532968147,
2014-03-19,1.0017824707079983,1.019608013101986,1.013035098397241,
2014-03-20,1.0061837561627978,1.0210176793383126,1.0118624467437611,
2014-03-21,1.0025848819337715,1.024541303166548,1.014323392168797,
2014-03-24,1.003383301063894,1.0264797296821422,1.0176039764658142,
2014-03-25,1.0041637557635885,1.0268318753599333,1.02006492189085,
2014-03-26,1.004904289506777,1.0307964939292793,1.0247798742138363,
2014-03-27,1.004904289506777,1.0310603323063319,1.0327774396429295,
2014-03-28,1.0045829258069028,1.0302677336500112,1.0319862040981942,
2014-03-31,1.0045829258069028,1.0301794263492734,1.033392168796916,
2014-04-01,1.0054013054152782,1.0276223069659292,1.0357252992493404,
2014-04-02,1.004802491067686,1.0262088483915333,1.0367559342665853,
2014-04-03,1.005002095850217,1.0281526925329398,1.0386102657739906,
2014-04-04,1.0064033214235817,1.0322164536546488,1.0373747210387498,
2014-04-07,1.0073853769536318,1.0346906833630665,1.0406715358084804,
2014-04-08,1.0082057526098327,1.0374292932111187,1.0471657537025765,
2014-04-09,1.0078065430447716,1.0383129079810838,1.0494846824913775,
2014-04-10,1.0072057326493546,1.0397269083180594,1.05386082369649,
2014-04-11,1.0098085790135534,1.0404333667239665,1.0522114019070805,
2014-04-14,1.0094073734006668,1.041140366892455,1.0493264353824305,
2014-04-15,1.0098085790135534,1.0433491329360765,1.0478839521201055,
2014-04-16,1.0070041318189988,1.043790669439768,1.0565388516940557,
2014-04-17,1.0062057126888764,1.037783064176653,1.0581882734834651,
2014-04-18,1.0062057126888764,1.037783064176653,1.0581882734834651,
2014-04-21,1.0078065430447716,1.039196522751048,1.0579813349563805,
2014-04-22,1.0078065430447716,1.0397269083180594,1.0608663014810307,
2014-04-23,1.0086069582227193,1.0420239816624193,1.05963075674579,
2014-04-24,1.0076049422144155,1.042200596263896,1.0577764252383852,
2014-04-25,1.0078065430447716,1.0420239816624193,1.051592615134916,
2014-04-28,1.0083873929619358,1.0407865959269205,1.054477581659566,
2014-04-29,1.0080061478273024,1.0409637522909783,1.0604544532359503,
2014-04-30,1.0080061478273024,1.0438789767405072,1.0612781497261106,
2014-05-01,1.0074971556318495,1.0482423325696284,1.0627530939338607,
2014-05-02,1.0095011876484563,1.0504570580016437,1.0650314465408806,
2014-05-05,1.0097007924309869,1.0477991707781928,1.0635828768512883,
2014-05-06,1.00909998203557,1.0495712761813534,1.0683444917833234,
2014-05-07,1.0101019980438735,1.0497484325454112,1.073519983769527,
2014-05-08,1.0105032036567598,1.050014437972789,1.0774558734023125,
2014-05-09,1.0107028084392902,1.048862108962541,1.0764191519578008,
2014-05-12,1.0097007924309869,1.0462042217390897,1.074765672550213,
2014-05-13,1.0106828479610375,1.0501027452735272,1.079318320146074,
2014-05-14,1.0120860695822274,1.0553307541822712,1.0753844593223776,
2014-05-15,1.0121060300604807,1.0571917086487517,1.080561980117671,
2014-05-16,1.0121040340126553,1.0559510723377643,1.080561980117671,
2014-05-19,1.0125072356733669,1.0549764414541554,1.0811827956989246,
2014-05-20,1.0129084412862535,1.0549764414541554,1.0807689186447555,
2014-05-21,1.0125072356733669,1.0530271796869373,1.079941164536417,
2014-05-22,1.0123076308908363,1.0526723251962395,1.0770419963481435,
2014-05-23,1.0127088365037227,1.0538246542064877,1.0859464394400486,
2014-05-26,1.0127088365037227,1.0538246542064877,1.0859464394400486,
2014-05-27,1.0125072356733669,1.0575460213768675,1.0862568472306757,
2014-05-28,1.0137108525120266,1.0625968739215537,1.091537837289511,
2014-05-29,1.0137108525120266,1.0594952831440867,1.094643944004869,
2014-05-30,1.0145132637377992,1.0596724395081443,1.093193345506188,1.000799520287827
2014-06-02,1.0135831054512068,1.053802983703239,1.092570501115845,1.003097141714971
2014-06-03,1.0113754765564185,1.0490040507588192,1.0894501927368632,1.0026983809714176
2014-06-04,1.0131619393600673,1.0484709563789023,1.0894501927368632,1.0069958025184893
2014-06-05,1.0139843110640936,1.0506927247244728,1.0927794684520185,1.004196482110734
2014-06-06,1.0137847062815628,1.0529139513074623,1.0986041793467236,1.004196482110734
2014-06-09,1.0115770773867745,1.0507815737877926,1.104639886386691,1.0094943034179493
2014-06-10,1.011776682169305,1.04882635263218,1.1038060458510854,1.0094943034179493
2014-06-11,1.011776682169305,1.0496265359646377,1.0992290525461552,1.0094943034179493
2014-06-12,1.0127806942254338,1.053002800370782,1.1002698316088457,1.0089936038376974
2014-06-13,1.012377492564722,1.0528251022441426,1.0994380198823288,1.009894063561863
2014-06-16,1.0100840336134453,1.052736253180823,1.0934205721241632,1.0100939436338199
2014-06-17,1.0115770773867745,1.049181748885459,1.092570501115845,1.0107935238856685
2014-06-18,1.012377492564722,1.0552245687163526,1.0986041793467236,1.0133919648211076
2014-06-19,1.0129004570949522,1.051492366294349,1.1002678027997563,1.012392564461323
2014-06-20,1.011978282999661,1.0535364365132809,1.1038060458510854,1.012392564461323
2014-06-23,1.0115770773867745,1.05344704568738,1.1015175491986202,1.0138916650009993
2014-06-24,1.0132817022295857,1.057890582378522,1.1060945425035502,1.013092144713172
2014-06-25,1.013856564003274,1.0589567711383567,1.1071353215662405,1.0119928043174098
2014-06-26,1.0131818998383202,1.0609114505313875,1.1077601947656723,1.0113931641015392
2014-06-27,1.01438551667698,1.060733752404748,1.1071353215662405,1.0100439736158309
2014-06-30,1.0141859118944494,1.0597564127082328,1.1038060458510854,1.0100439736158309
2014-07-01,1.0119902592866128,1.0556698975581134,1.103960235341854,1.0127923246052366
2014-07-02,1.0103814447394166,1.0519268598844853,1.104169202678028,1.012830301818909
2014-07-03,1.0121878680213183,1.050857962311744,1.1043781700142017,1.0127643413951628
2014-07-04,1.0121878680213183,1.050857962311744,1.1043781700142017,1.0127643413951628
2014-07-07,1.0119882632387873,1.0527292102672678,1.1064678433759385,1.012124725164901
2014-07-08,1.0119882632387873,1.056649946067535,1.1104402515723268,1.0116200279832106
2014-07-09,1.0133954769556281,1.0583429541338383,1.1146195982958007,1.0116200279832106
2014-07-10,1.0137966825685147,1.0575411455136363,1.1121119902617167,1.0047661403158108
2014-07-11,1.014197888181401,1.0608377708203423,1.1129478596064108,1.0054917049770138
2014-07-14,1.0130401804427238,1.0586100430863776,1.113156826942585,1.0082940235858484
2014-07-15,1.0121898640691434,1.0574517546877362,1.114410630959627,1.0068828702778334
2014-07-16,1.0131938761252723,1.059947113136821,1.1114850882531953,1.0055726564061562
2014-07-17,1.0143994890117571,1.0639566980004085,1.1085575167376744,1.0055726564061562
2014-07-18,1.0115970378650272,1.0625307788866454,1.1089754514100225,0.997812312612433
2014-07-21,1.012992275294916,1.0625307788866454,1.1107324000811523,0.9991215270837501
2014-07-22,1.0123435597516919,1.063333129269427,1.111067153580848,1.0008344993004203
2014-07-23,1.0154035010678857,1.0645802667313893,1.1139926962872793,1.0021447131720973
2014-07-24,1.0118964450388235,1.0603924419785813,1.1185392574558732,1.0055726564061562
2014-07-25,1.011788658456257,1.0644914176680695,1.1158977480219114,1.0056735958424943
2014-07-28,1.0119902592866128,1.0632437384435272,1.1129478596064108,1.0017419548271036
2014-07-29,1.014197888181401,1.0642243287155297,1.107094745384459,1.0014391365180892
2014-07-30,1.013341583664345,1.0593230026432592,1.1114850882531953,0.9957945232860287
2014-07-31,1.0105830455697722,1.0563823153524132,1.1043781700142017,0.9893433939636223
2014-08-01,1.0144194494900103,1.0618102346536262,1.0997382836275107,0.9827013791724964
2014-08-04,1.0146210503203656,1.0620784071313287,1.0951166565226211,0.9937757345592646
2014-08-05,1.0156250623764946,1.063150555279557,1.090286062081558,0.9934719168498899
2014-08-06,1.0156250623764946,1.0612738896982212,1.0852444714952323,0.9947881271237261
2014-08-07,1.0158266632068504,1.064043921775984,1.0900750659362954,0.9951938836697986
2014-08-08,1.016429469650093,1.0637762910608628,1.0907060255629946,0.9969148510893463
2014-08-11,1.0160282640372065,1.0642227034277856,1.0934368025968757,0.9969148510893463
2014-08-12,1.017435477754047,1.0636869002349625,1.0938567660783118,1.0026833899660201
2014-08-13,1.017836683366934,1.0658311965314187,1.0925968756340028,1.0048131121327204
2014-08-14,1.017435477754047,1.0669932772681294,1.1003672144451209,1.005520687587448
2014-08-15,1.017435477754047,1.0707466084308006,1.1031000202880912,1.005724565260844
2014-08-18,1.017435477754047,1.0683335978940598,1.105199837695273,1.0071417149710171
2014-08-19,1.0180582446755428,1.0676184712868535,1.1054108338405357,1.0109904057565464
2014-08-20,1.0180582446755428,1.0652060025126948,1.1024690606613916,1.0138257045772534
2014-08-21,1.0176370785844033,1.0688699428494655,1.10099817407182,1.0135218868678797
2014-08-22,1.0166310704804493,1.0702102634753956,1.1020490971799553,1.011799920047971
2014-08-25,1.0166290744326238,1.07190814740493,1.1007892067356462,1.0079522286628027
2014-08-26,1.0170302800455102,1.0726232740121366,1.1041509433962267,1.0107875274835103
2014-08-27,1.0174334817062218,1.0744100070049896,1.108099005883546,1.0075474715170905
2014-08-28,1.0176330864887524,1.0767336267158298,1.1054108338405357,1.0062312612432538
2014-08-29,1.0180382841972897,1.077538144148937,1.1020490971799553,1.0045092944233465
2014-09-01,1.0180382841972897,1.077538144148937,1.1020490971799553,1.0045092944233465
2014-09-02,1.0148206551028967,1.0724266141951544,1.0958794887401093,1.0093703777733358
2014-09-03,1.0166330665282743,1.0738601179850544,1.0981984175289106,1.0051579052568458
2014-09-04,1.0162298648675625,1.0662429360931436,1.094613511868533,1.0056666000399763
2014-09-05,1.0150222559332522,1.0664222595075263,1.095457496449584,1.0034289426344196
2014-09-08,1.0158286592546761,1.0646301088888608,1.0849137756137148,1.0021067359584246
2014-09-09,1.0150222559332522,1.0617620177838982,1.085546764049503,1.000886468119129
2014-09-10,1.0140162478292982,1.060059799753714,1.0830188679245283,0.9994613232060763
2014-09-11,1.0138146469989426,1.0592531152702824,1.0872327044025158,0.9990125924445337
2014-09-12,1.0132118405557,1.0541448358919872,1.0870217082572529,0.9990125924445337
2014-09-15,1.0141040739336118,1.0544135501322713,1.080906877662812,0.9975294823106136
2014-09-16,1.0144194494900103,1.0542347684804696,1.0796429296003245,0.9975294823106136
2014-09-17,1.0144194494900103,1.0513666773755068,1.0762690200852103,1.0006825904457328
2014-09-18,1.0134134413860558,1.0532487605826544,1.0707851491174678,1.0035308814711175
2014-09-19,1.0136130461685866,1.0573710320631342,1.0733191316697097,1.0032260643613833
2014-09-22,1.014177927703148,1.0583570399609494,1.0796429296003245,1.001902858285029
2014-09-23,1.0146210503203656,1.060059799753714,1.077110975857172,0.9968189086548076
2014-09-24,1.014379528533504,1.0575503554775179,1.083858794887401,0.9940715570657606
2014-09-25,1.0146210503203656,1.0606866190601822,1.0811401907080542,0.9871547071756945
2014-09-26,1.012808638894988,1.0583570399609494,1.080906877662812,0.9852218668798727
2014-09-29,1.011197828299966,1.0579090023062832,1.0742645567052138,0.9802378572856287
2014-09-30,1.0116010299606784,1.0594324386846647,1.0695212010549806,0.9849180491704977
2014-10-01,1.013996287351045,1.0658387812075563,1.068679245283019,0.9867489506296226
2014-10-02,1.0116050220563286,1.0657488486190736,1.067407181984175,0.9909514291425147
2014-10-03,1.0137946865206893,1.068804389577138,1.069314262527896,0.9933020187887267
2014-10-06,1.014197888181401,1.0693434433454487,1.0688902414282817,0.9939136518089151
2014-10-07,1.0158106948242485,1.073207835837269,1.0663481436396836,0.9909514291425147
2014-10-08,1.0186311104014054,1.0786899313966039,1.070584297017651,0.9878872676394166
2014-10-09,1.0184295095710494,1.0741965525479906,1.0698214648001623,0.9878872676394166
2014-10-10,1.0158106948242485,1.0750953366702294,1.065078109149929,0.9743034179492309
2014-10-13,1.017962434379928,1.077881079862847,1.0631710286062082,0.9665400759544279
2014-10-14,1.0180662288668438,1.0803076344641178,1.0635950497058224,0.9620467719368384
2014-10-15,1.0202419209964275,1.0811164859978752,1.0551247717589773,0.949176494103538
2014-10-16,1.0194375137228289,1.0786899313966039,1.0508886183810102,0.9655186887867279
2014-10-17,1.0186311104014054,1.0782408102167753,1.0599959423818217,0.9825764541275234
2014-10-20,1.0192359128924733,1.080217701875636,1.063830391560154,0.9784909054567259
2014-10-21,1.0192359128924733,1.0795887155188426,1.0640190708054371,0.990747551469119
2014-10-22,1.0182279087406938,1.077791147274365,1.0676202069385272,0.9878872676394166
2014-10-23,1.016435457793569,1.0757243230270217,1.0669851896936497,0.9876833899660207
2014-10-24,1.017824707079982,1.0761734442068513,1.0691012375735445,0.9874795122926245
2014-10-27,1.017381584462764,1.0775213495089189,1.071219314262528,0.986355186887867
2014-10-28,1.0174254975149208,1.0739267547825437,1.0818096977074458,0.9878502898261048
2014-10-29,1.0158106948242485,1.0719498631236835,1.0824447149523229,0.9890115930441741
2014-10-30,1.01621389648496,1.0726687820689582,1.0862588760397647,0.9890115930441741
2014-10-31,1.0164154973153159,1.072488916891994,1.0854088050314465,0.9917689386368185
2014-11-03,1.0155891335156393,1.0703771263504107,1.0892290525461552,0.9917689386368185
2014-11-04,1.0153855366374578,1.0719092309300924,1.0777399066747817,0.9916739956026385
2014-11-05,1.01458112936386,1.069926921645419,1.0773138567660783,0.9916739956026385
2014-11-06,1.014379528533504,1.0666823055465104,1.074546561168594,0.993283030181891
2014-11-07,1.014379528533504,1.0734413355097736,1.0700791235544735,0.992884269438337
2014-11-10,1.0151859318549272,1.0680340031866469,1.0690160275918037,0.9940335798520892
2014-11-11,1.0142577696161603,1.0679440705981658,1.0685899776830998,0.9951619028582852
2014-11-12,1.014379528533504,1.0678541380096835,1.0656116859403526,0.995109934039576
2014-11-13,1.0151659713766747,1.0666823055465104,1.063483465205924,0.9895092944233461
2014-11-14,1.01458112936386,1.0680340031866469,1.066461756948671,0.9834169498301016
2014-11-17,1.015078145272361,1.0655104730833387,1.0628443903428686,0.9834169498301016
2014-11-18,1.0148366234854989,1.0664119660184832,1.0726333941976058,0.9830371776933844
2014-11-19,1.0137747260424363,1.0607342941673297,1.068803002637452,0.9808015190885468
2014-11-20,1.0147827301942158,1.0647899288503202,1.0698640697910327,0.9780321806915855
2014-11-21,1.0153875326852837,1.069385700826784,1.0711422195171434,0.9834229462322609
2014-11-24,1.0149843310245716,1.0710982123460102,1.072728748224792,0.9843913651808918
2014-11-25,1.0160482245154598,1.0756945260850552,1.0705051734631772,0.9841864881071355
2014-11-26,1.0172019401584866,1.0793893468889548,1.0728443903428686,0.9861353188087149
2014-11-27,1.0172019401584866,1.0793893468889548,1.0728443903428686,0.9861353188087149
2014-11-28,1.0157927303938203,1.0822731491087731,1.0668878068573746,0.9808015190885468
2014-12-01,1.017076189145492,1.0785344455357946,1.0639663217691213,0.9664411353188086
2014-12-02,1.0152577895766386,1.0713046238894546,1.0543416514505983,0.9703447931241259
2014-12-03,1.0154593904069946,1.0723892325770503,1.054982755122743,0.975288826703978
2014-12-04,1.0160661889458873,1.074106078196927,1.0541286264962466,0.9751409154507297
2014-12-05,1.0124313858560052,1.06967771085806,1.0504930006086426,0.9739166500099941
2014-12-08,1.0124313858560052,1.0747388568917882,1.0291052951917226,0.9745692584449335
2014-12-09,1.014451386255215,1.075642516877258,1.0205518360722254,0.9640255846492107
2014-12-10,1.0138445877163218,1.0752811612355866,1.005794278758369,0.9589066560063961
2014-12-11,1.014431425776962,1.0741965525479906,1.0049401501318724,0.9479842094743152
2014-12-12,1.0148545879159268,1.0759133981678668,0.9839805234327449,0.9424205476713976
2014-12-15,1.0142497854248589,1.0784439711847316,0.973288699533374,0.9378862682390566
2014-12-16,1.0142497854248589,1.0780826155430596,0.9519009941164537,0.9335588646811918
2014-12-17,1.015722868719935,1.0783534968336679,0.9767092716575368,0.9473665800519693
2014-12-18,1.015722868719935,1.0794381055212647,1.0025867315885573,0.9638526883869676
2014-12-19,1.0130401804427238,1.0788958011774663,1.01370866301481,0.9673565860483714
2014-12-22,1.0130381843948981,1.0823300341798012,1.0179853925745588,0.9703447931241259
2014-12-23,1.0128365835645425,1.074106078196927,1.0143497666869548,0.9742604437337594
2014-12-24,1.0134433821034354,1.0775603564147664,1.019022114019071,0.9742604437337594
2014-12-25,1.0134433821034354,1.0775603564147664,1.019022114019071,0.9742604437337594
2014-12-26,1.0134433821034354,1.0783757090994983,1.0226800568066545,0.9809404357385574
2014-12-29,1.0139863071119188,1.0804598697494403,1.0185920064921894,0.9768009194483307
2014-12-30,1.0158685802111822,1.0813662385478162,1.0203144654088048,0.9719388366979814
2014-12-31,1.0165152997065814,1.0820911168814844,1.0164394400486914,0.9691555066959827
2015-01-01,1.0165152997065814,1.0820911168814844,1.0164394400486914,0.9691555066959827
2015-01-02,1.017283778119324,1.0858969990145335,1.0196693041184826,0.9703357985208876
2015-01-05,1.016475378750075,1.0903372851301882,1.0110570095354026,0.958695782530482
2015-01-06,1.0176670193017827,1.0947781130084233,0.9929722053154798,0.954194483310014
2015-01-07,1.0199105770574266,1.0962278696757604,0.9979224994927978,0.9552818309014597
2015-01-08,1.0197089762270706,1.092693410595901,1.007181984175289,0.9620067959224469
2015-01-09,1.0203157747659637,1.0955934656931547,1.0056745790221138,0.9655246851888866
2015-01-12,1.0217289766262803,1.0976776263430967,1.0056745790221138,0.9643863681790927
2015-01-13,1.0215273757959245,1.0986744694925366,0.9979224994927978,0.9643863681790927
2015-01-14,1.020211980279048,1.1005776814403516,1.0020146074254412,0.9643863681790927
2015-01-15,1.024357771612208,1.1062867755212158,0.9979224994927978,0.9643863681790927
2015-01-16,1.0204994111658916,1.1001242261598725,0.9970622844390343,0.9580751549070554
2015-01-19,1.0204994111658916,1.1001242261598725,0.9970622844390343,0.9580751549070554
2015-01-20,1.0195073753967145,1.102661842090293,0.9978149726110773,0.9540395762542476
2015-01-21,1.02273698077806,1.1022089285723955,1.000935280990059,0.9568229062562464
2015-01-22,1.0223357751651736,1.101664998940854,0.9987847433556502,0.9568229062562464
2015-01-23,1.0231441745344223,1.1080989713553868,1.0123493609251368,0.9623166100339797
2015-01-26,1.0227409728737105,1.107827006539616,1.0076120917021707,0.9635588646811912
2015-01-27,1.022942573704066,1.1086429009869283,1.0091194968553459,0.9662482510493704
2015-01-28,1.0241362103035991,1.116164190901964,1.0141793467234732,0.9855966420147916
2015-01-29,1.0241541747340268,1.11353610062048,1.012564414688578,0.96273036178293
2015-01-30,1.0264795704505085,1.12268863766756,1.015362142422398,0.9611782930241857
2015-02-02,1.0242080680253103,1.123732614161565,1.0181416108744168,0.9611782930241857
2015-02-03,1.025056388351065,1.1146461721493937,1.0252809900588353,0.9610963421946837
2015-02-04,1.0236870995429055,1.116190737268444,1.0241996348143638,0.968679792124725
2015-02-05,1.0242459929339907,1.1126470682247034,1.0267944816392776,0.9740815510693585
2015-02-06,1.0187868021317792,1.1010165091311375,1.024414688577805,0.9802088746751954
2015-02-09,1.0185812092057727,1.1017430127525485,1.024414688577805,0.9802088746751954
2015-02-10,1.0220203996087747,1.098744898628094,1.019440048691418,0.9805226863881676
2015-02-11,1.021818798778419,1.0994714022495065,1.0209535402718604,0.9812282630421748
2015-02-12,1.0206610910397416,1.1022885676718344,1.0241996348143638,0.9812282630421748
2015-02-13,1.020403600870277,1.0979268371304562,1.0345830797321973,0.9830341794923043
2015-02-16,1.020403600870277,1.0979268371304562,1.0345830797321973,0.9830341794923043
2015-02-17,1.0190063673925631,1.0928386029676667,1.0300405761817812,0.9867549470317815
2015-02-18,1.0232140362083078,1.0967457947034032,1.0322032866707243,0.9874825104937037
2015-02-19,1.0219964470348715,1.0965637624761144,1.0276607831203082,0.9875864481311211
2015-02-20,1.0230323958562049,1.0981993437088087,1.0313349563806045,0.9853008195082952
2015-02-23,1.023437593564742,1.101925044979838,1.0252809900588353,0.996416150309814
2015-02-24,1.0248807361424384,1.1091033991809636,1.0296084398458107,0.9866510093943633
2015-02-25,1.0258647877203142,1.1101029511433083,1.0332866707242852,0.9872746352188687
2015-02-26,1.024044392103635,1.1041056393692366,1.0348001623047272,0.9922606436138321
2015-02-27,1.0239226331862914,1.1067407725642762,1.035232298640698,0.9889366380171895
2015-03-02,1.022732988682409,1.097176495955471,1.0343862852505579,0.9920007995202881
2015-03-03,1.022732988682409,1.0965382996347977,1.0367782511665653,0.9884059564261441
2015-03-04,1.0231381863909463,1.0958096289630608,1.0367782511665653,0.9884059564261441
2015-03-05,1.02394858180802,1.097267512069115,1.0382998579833638,0.9876753947631424
2015-03-06,1.0219245893131603,1.0856049889832577,1.0341692026780278,0.985902458524885
2015-03-09,1.022732988682409,1.0899786383014225,1.0319943193345504,0.981312212672397
2015-03-10,1.019696999940119,1.0917095697484103,1.0254696693041183,0.9779012592444536
2015-03-11,1.0207089961875488,1.097267512069115,1.0254696693041183,0.9822516490105934
2015-03-12,1.0231122377692172,1.0961742351802195,1.030689795090282,0.984337397561463
2015-03-13,1.0231182259126932,1.093076436740821,1.0200344897545142,0.980060963421947
2015-03-16,1.0225313878520532,1.094169713629717,1.017652667883952,0.9790965420747555
2015-03-17,1.0229365855605903,1.0959916611903497,1.0161209170217085,0.9732800319808114
2015-03-18,1.02678496576778,1.1094766735994215,1.0189470480827756,0.9762012792324604
2015-03-19,1.021720992434979,1.103827715165072,1.0222093730979913,0.975261842894264
2015-03-20,1.0249745503902274,1.106925513604471,1.0319943193345504,0.9769308414951033
2015-03-23,1.0253657757639876,1.1094766735994215,1.0346033678230877,0.976618029182491
2015-03-24,1.0247589772250947,1.1111165889327652,1.0363420572124162,0.9733859684189493
2015-03-25,1.0231421784865966,1.1074721520489188,1.037212416311625,0.9736967819308413
2015-03-26,1.0251641749336315,1.1006383588494475,1.0346033678230877,0.9767209674195487
2015-03-27,1.0249625741032757,1.105012008167613,1.0369953337390951,0.9770357785328807
2015-03-30,1.0251242539771257,1.106925513604471,1.0396043822276326,0.9799560263841701
2015-03-31,1.027593365137029,1.1089300351549736,1.0396043822276326,0.9766899860083951
2015-04-01,1.0274656180762096,1.112110181506717,1.0435220125786164,0.9758464921047376
2015-04-02,1.0269466456416296,1.1102828163202723,1.046145262730777,0.9792294623226063
2015-04-03,1.0269466456416296,1.1102828163202723,1.046145262730777,0.9792294623226063
2015-04-06,1.0291363101059905,1.1117444917643955,1.0505173463177118,0.9809074555266842
2015-04-07,1.0288129503582908,1.115764370117026,1.0541468857780483,0.979650209874076
2015-04-08,1.0288129503582908,1.1153986803747045,1.0607384865084197,0.9820597641415155
2015-04-09,1.0288129503582908,1.1097345525880804,1.064290931223372,0.9824785128922648
2015-04-10,1.0288129503582908,1.1112877859084302,1.0691134104280786,0.9866699980011991
2015-04-13,1.0273937603544985,1.1109220961661088,1.0704138770541691,0.9840505696582049
2015-04-14,1.029419748897184,1.113480299074615,1.0748955163319132,0.9840505696582049
2015-04-15,1.0304337411924394,1.1142111367966763,1.0769730168391152,0.9869838097141713
2015-04-16,1.030028543483902,1.113571856950841,1.0739115439237168,0.9834219468319007
2015-04-17,1.0280005588933911,1.1165867657153128,1.0673524041387703,0.981326204277434
2015-04-20,1.029623345775365,1.1139370049305812,1.0664779874213837,0.981326204277434
2015-04-21,1.029218148066828,1.1136628730644853,1.0673524041387703,0.9818708774735159
2015-04-22,1.028507555041019,1.106445511957512,1.0712436599715967,0.9868798720767538
2015-04-23,1.0280005588933911,1.1092778467321145,1.0760986001217285,0.985621627023786
2015-04-24,1.0290385037625505,1.1113793437846553,1.0813451004260497,0.9834219468319007
2015-04-27,1.0298229505578955,1.1105569481863684,1.086591600730371,0.9852028782730364
2015-04-28,1.0284077526497535,1.1039788669252317,1.0773868938932847,0.9853008195082952
2015-04-29,1.027595361184854,1.0948431245181698,1.0753114221951712,0.9838406955826505
2015-04-30,1.027595361184854,1.0957570779926826,1.0780645161290319,0.9839456326204279
2015-05-01,1.0267929499590815,1.0897283439889003,1.0738932846419154,0.9884719168498903
2015-05-04,1.0266911515199906,1.0862469776419994,1.074333536214242,0.988400959424346
2015-05-05,1.0255673765943434,1.0844147365923236,1.0813653885169403,0.9885588646811914
2015-05-06,1.025980558494182,1.0797425760919088,1.0798255224183402,0.9869278432940235
