Date,VLUE US Equity,SIZE US Equity,USMV US Equity,MTUM US Equity,QUAL US Equity
2013-08-30,0.9792632115785772,0.982654835354245,0.9677118461648848,0.9746811328292615,0.9786640079760718
2013-09-02,0.9792632115785772,0.982654835354245,0.9677118461648848,0.9746811328292615,0.9786640079760718
2013-09-03,0.9792632115785772,0.982654835354245,0.9662308961756474,0.9803204947989876,0.982851445663011
2013-09-04,0.9792632115785772,0.9909500223433059,0.9703781301571359,0.9840325969548552,0.9912263210368892
2013-09-05,0.9792632115785772,0.9909500223433059,0.9686015641816748,0.9829191512658508,0.9924227318045861
2013-09-06,0.9964871000347979,0.9958524065054695,0.9709693621295831,0.9838476391992067,0.9974077766699899
2013-09-09,0.9964871000347979,0.9999887344676475,0.978672598120112,0.9909037775772013,1.0029910269192421
2013-09-10,1.0096144463408214,1.0064100879087041,0.9848920140632849,0.9977731086219904,1.0087736789631108
2013-09-11,1.0096144463408214,1.0064100879087041,0.9890392480447731,1.000186807333205,1.0123629112662014
2013-09-12,1.0096144463408214,1.0064100879087041,0.9866685800387458,1.0024136987112142,1.0135593220338983
2013-09-13,1.0096144463408214,1.0064100879087041,0.99052019803401,1.0071726617640528,1.0161515453639083
2013-09-16,1.0096144463408214,1.0182351417016213,0.995852766018512,1.0143009336667506,1.0177467597208376
2013-09-17,1.0218156979495197,1.0182351417016213,0.9989265982636149,1.0167109332228517,1.02333000997009
2013-09-18,1.0218156979495197,1.0182351417016213,1.0154007318648204,1.0289643845345717,1.0368893320039883
2013-09-19,1.0321684424486461,1.03582251529296,1.013032933916912,1.0287794267789236,1.038285144566301
2013-09-20,1.0321684424486461,1.0274897765293898,1.006219415943173,1.0222800112454316,1.034097706879362
2013-09-23,1.0164542908747451,1.0274897765293898,1.003553131950922,1.015410680200642,1.0285144566301094
2013-09-24,1.0164542908747451,1.0274897765293898,1.0009499892372822,1.0117651628368083,1.0253499501495513
2013-09-25,1.0164542908747451,1.0274897765293898,0.9973652866470547,1.0067324623056093,1.0211485543369891
2013-09-26,1.0164542908747451,1.0274897765293898,1.0009499892372822,1.0107959841972096,1.0269491525423728
2013-09-27,1.0102441170893006,1.0274897765293898,0.9967683145583698,1.01027440332628,1.0223489531405783
2013-09-30,1.0061383692264072,1.0135674561301395,0.9923484250556075,1.004124557950964,1.0159461615154535
2013-10-01,1.0061383692264072,1.0135674561301395,0.999156202913109,1.0126973499252772,1.0210109670987035
2013-10-02,1.0076241712557146,1.016030852537937,0.9955743703810003,1.013255922347336,1.0225084745762711
2013-10-03,1.0040947010076573,1.010080773866969,0.9875123771256368,1.0035641359513483,1.0151465603190426
2013-10-04,1.0040947010076573,1.016030852537937,0.9919896677907727,1.010832975748339,1.0197467597208376
2013-10-07,1.0079960820486764,1.016030852537937,0.9857185908014638,1.0043095157066126,1.0119441674975074
2013-10-08,0.9961041423865994,1.011293696183613,0.9788505417234701,0.991264445200716,0.9963389830508474
2013-10-09,0.9922027613455808,1.0029572022425919,0.9794475138121544,0.9875375464243967,0.9971405782652044
2013-10-10,1.0115273934392726,1.0029572022425919,0.9964698285140272,1.0058021247946967,1.0115453639082752
2013-10-11,1.018586333935387,1.0258844381691257,1.002442419458994,1.017262107334685,1.020346959122632
2013-10-14,1.0254611601775598,1.0228521323775155,1.004830307813733,1.0205247621443263,1.0281495513459622
2013-10-15,1.0260190263670026,1.0228521323775155,0.9973652866470547,1.0166110560348016,1.0217487537387837
2013-10-16,1.0323359864197328,1.033937416212603,1.0139398722824136,1.0331888196735866,1.0351525423728816
2013-10-17,1.0323359864197328,1.0412449915320752,1.0245389969146876,1.0460563307340605,1.0391545363908272
2013-10-18,1.0323359864197328,1.0412449915320752,1.0269268852694269,1.051645754109761,1.0491565304087735
2013-10-21,1.0460469749107504,1.048434278761843,1.0263299131807417,1.0473602829113824,1.0511585244267199
2013-10-22,1.0531464205427326,1.048434278761843,1.0361856927602784,1.0602185460840745,1.0551585244267196
2013-10-23,1.046234771449771,1.048434278761843,1.034394776494224,1.0572000355118887,1.0539581256231305
2013-10-24,1.0472013712829635,1.048434278761843,1.0352902346272512,1.0588184158738139,1.0569591226321038
2013-10-25,1.0511524631725466,1.048434278761843,1.0391705532037023,1.059386236183656,1.0595613160518444
2013-10-28,1.0535183313356935,1.0596134420332033,1.0418597976609028,1.0630151073494807,1.0645623130608173
2013-10-29,1.057605667773193,1.0630268983360813,1.0481308746502116,1.069407247384697,1.0713639082751745
2013-10-30,1.0537042867321746,1.0630268983360813,1.0409643395278754,1.0633868724383349,1.0691645064805584
2013-10-31,1.0537042867321746,1.0630268983360813,1.0391705532037023,1.060033588328426,1.0653619142572284
2013-11-01,1.0498029056911553,1.059992714955745,1.0421582837052452,1.0628283000162764,1.0662372881355933
2013-11-04,1.0568636873298092,1.0632127796199011,1.0448446581043267,1.0602814317209945,1.0709651046859423
2013-11-05,1.0568636873298092,1.0632127796199011,1.0424567697495877,1.061896112927807,1.07076370887338
2013-11-06,1.0568636873298092,1.0632127796199011,1.0481308746502116,1.0592123758933456,1.0761655034895314
2013-11-07,1.0498029056911553,1.0632127796199011,1.0373796369376478,1.0488510424219109,1.0623609172482549
2013-11-08,1.0498029056911553,1.0472964599942172,1.0439491999712998,1.054068700708758,1.0715653040877366
2013-11-11,1.0637385135719826,1.0610535525856275,1.0424567697495877,1.0559330748856954,1.0751665004985047
2013-11-12,1.0637385135719826,1.0590313895283119,1.0421582837052452,1.0548140804640223,1.075766699900299
2013-11-13,1.0637385135719826,1.0590313895283119,1.0502202769606084,1.0659966263705367,1.0857706879361912
2013-11-14,1.0689968166645494,1.0590313895283119,1.057685298127287,1.0739941997247822,1.0923728813559321
2013-11-15,1.0689968166645494,1.0590313895283119,1.0600731864820263,1.0773641300327008,1.0973738783649054
2013-11-18,1.0813895470973465,1.0590313895283119,1.05678983999426,1.074382611011645,1.0907716849451645
2013-11-19,1.0741428100622121,1.0590313895283119,1.0547004376838631,1.071587899323794,1.09217148554337
2013-11-20,1.0741428100622121,1.0688981182805797,1.0502202769606084,1.0710034328159441,1.0883708873379863
2013-11-21,1.0774881660563282,1.0696566641256637,1.0538021094927172,1.077924552032315,1.0977746759720841
2013-11-22,1.0828735079841145,1.0696566641256637,1.0575647556863028,1.089105248361274,1.1015752741774671
2013-11-25,1.0839892403629998,1.0734268622863772,1.05678983999426,1.089850628116538,1.1003748753738778
2013-11-26,1.0869626855641539,1.0734268622863772,1.054249838559231,1.0879881035171566,1.1041754735792622
2013-11-27,1.0845489476949817,1.0734268622863772,1.0549989237282056,1.0896638207833331,1.1074815553339978
2013-11-28,1.0845489476949817,1.0734268622863772,1.0549989237282056,1.0896638207833331,1.1074815553339978
2013-11-29,1.088450328736001,1.0734268622863772,1.0529066513596899,1.093392569137209,1.109178464606181
2013-12-02,1.088450328736001,1.0734268622863772,1.0490263327832388,1.0866823017622769,1.1039760717846456
2013-12-03,1.0752585424410972,1.0645402348487973,1.0463370883260383,1.0825836378971039,1.1013758723828517
2013-12-04,1.0797177896715588,1.0645402348487973,1.0430537418382722,1.078026278797922,1.1003748753738778
2013-12-05,1.0745147208551735,1.0645402348487973,1.03887206715936,1.0773641300327008,1.0975732801595215
2013-12-06,1.0841770369020198,1.0719304240721896,1.052011193226663,1.0896638207833331,1.1057766699900295
2013-12-09,1.089545808546952,1.0764779439652423,1.0508172490492933,1.0915281949602704,1.109178464606181
2013-12-10,1.0865926159137311,1.0764779439652423,1.046038602281696,1.0911564298714171,1.1039760717846456
2013-12-11,1.0745147208551735,1.0764779439652423,1.0367826648489633,1.0757808916443483,1.0935732801595215
2013-12-12,1.0711693648610587,1.0561586787783661,1.0308100739039963,1.0768055576106415,1.09109072781655
2013-12-13,1.0698695182282314,1.0586652597268489,1.0314070459926812,1.0825836378971039,1.0885702891326021
2013-12-16,1.0773022106598473,1.0637948321247923,1.0346932625385663,1.0864973440066283,1.0957726819541374
2013-12-17,1.0756286120915193,1.0637948321247923,1.0308100739039963,1.0868506133199174,1.091571286141575
2013-12-18,1.0860347497242893,1.0611286561346458,1.0487278467388965,1.101591746445112,1.107110667996012
2013-12-19,1.0860347497242893,1.0715511511496478,1.0475310325034082,1.1055054525546364,1.1089770687936196
2013-12-20,1.096810957007481,1.0715511511496478,1.0517127071823207,1.1124006776852169,1.1163808574277168
2013-12-23,1.099867253622908,1.08469990499401,1.0542699289660618,1.1172317742627584,1.1224845463609177
2013-12-24,1.099867253622908,1.0892737111292197,1.0571227667360263,1.1187317816610682,1.1246919242273183
2013-12-25,1.099867253622908,1.0892737111292197,1.0571227667360263,1.1187317816610682,1.1246919242273183
2013-12-26,1.1083088921661228,1.0894840010664706,1.0606959890937788,1.1245875442049036,1.1319182452642078
2013-12-27,1.1090177320437977,1.0940390313144248,1.0611781588577167,1.1192922036606838,1.1301116650049852
2013-12-30,1.1086439801082963,1.0940390313144248,1.0644815957523137,1.1174222807510767,1.1301116650049852
2013-12-31,1.1120813932293823,1.0961344203320325,1.0662839922508434,1.1226584348134885,1.1345284147557324
2014-01-01,1.1120813932293823,1.0961344203320325,1.0662839922508434,1.1226584348134885,1.1345284147557324
2014-01-02,1.1058436023058469,1.0961344203320325,1.0557709693621298,1.1110634331118772,1.1260977068793623
2014-01-03,1.1045363911028627,1.0902256486130253,1.0554696132596684,1.112933356021484,1.1238883349950144
2014-01-06,1.1043485945638425,1.0902256486130253,1.0530673746143357,1.1105030111122614,1.1194735792622132
2014-01-07,1.110512739785802,1.0904171626630212,1.0590744062567266,1.1196658183270933,1.1285064805583254
2014-01-08,1.110512739785802,1.0904171626630212,1.0587730501542656,1.1278945888759002,1.1281036889332006
2014-01-09,1.1080842727763147,1.0881302595954172,1.0602769606084526,1.1299513191187132,1.1274995014955134
2014-01-10,1.1116321544497658,1.0881302595954172,1.0653827940015788,1.1321967062722869,1.1299102691924225
2014-01-13,1.1039748426283418,1.0959447838707614,1.054568415010404,1.112335942470739,1.114253240279162
2014-01-14,1.1075245654443326,1.0907983131742889,1.0608768027552558,1.129390897119098,1.127100697906281
2014-01-15,1.1146203287912344,1.0976571447883772,1.0630810073903998,1.129390897119098,1.1327218344965104
2014-01-16,1.109201846297739,1.095182482848227,1.0635803975030496,1.1301381264519186,1.133324027916251
2014-01-17,1.1067770615733306,1.0940390313144248,1.0619616847241156,1.124154743056686,1.1303130608175476
2014-01-20,1.1067770615733306,1.0940390313144248,1.0619616847241156,1.124154743056686,1.1303130608175476
2014-01-21,1.1082702281727952,1.0940390313144248,1.0622286001291523,1.1329439356051079,1.1347278165503485
2014-01-22,1.10995119131128,1.0997562889834358,1.0623032216402384,1.1381800896675198,1.1319182452642078
2014-01-23,1.0974387866134208,1.0997562889834358,1.054869771112865,1.1252774366334726,1.1234875373878364
2014-01-24,1.0763337696841155,1.0726927250947242,1.0380483604792998,1.0972211946791353,1.100203389830508
2014-01-27,1.0709171283331584,1.0696453985933103,1.0335452392910953,1.0860515958155157,1.0913718843469589
2014-01-28,1.0709171283331584,1.0707888501271132,1.0392509148310254,1.0979721231670687,1.0933778664007978
2014-01-29,1.0709171283331584,1.0707888501271132,1.0302389323383796,1.082637275646242,1.0839441674975072
2014-01-30,1.07484060308465,1.0747918692897835,1.0392509148310254,1.1063877010490804,1.0919740777666997
2014-01-31,1.072412136075163,1.0747918692897835,1.0338437253354382,1.0966626222570763,1.0869551345962112
2014-02-03,1.0604594387092852,1.0747918692897835,1.0116179952644042,1.067302428125416,1.0614616151545366
2014-02-04,1.0537724090061331,1.05390557230782,1.0179263830092562,1.0787087729162657,1.069692921236291
2014-02-05,1.0501858633393542,1.05390557230782,1.0170251847599912,1.075342541763461,1.066681954137587
2014-02-06,1.0643810723182379,1.05390557230782,1.025434455047715,1.0878549339330892,1.0797288135593222
2014-02-07,1.067369246659707,1.0721238157109112,1.0383497165817608,1.1110634331118772,1.096590229312064
2014-02-10,1.076184637138423,1.0775162505304186,1.0410533113295546,1.1126022816388739,1.0989990029910273
2014-02-11,1.0897814747919967,1.0775162505304186,1.0521661763650714,1.1275579657606203,1.11084147557328
2014-02-12,1.0892217674600155,1.0775162505304186,1.0521661763650714,1.1279889173312814,1.1132502492522434
2014-02-13,1.0966176370408427,1.0982279317609152,1.0590744062567266,1.1398632052439217,1.1204765702891322
2014-02-14,1.1009866682868719,1.0982279317609152,1.064782951854775,1.1436049006406939,1.125294117647059
2014-02-17,1.1009866682868719,1.0982279317609152,1.064782951854775,1.1436049006406939,1.125294117647059
2014-02-18,1.1047223464993436,1.0982279317609152,1.0677850326469112,1.1516450142787384,1.129308075772682
2014-02-19,1.1022938794898562,1.1115700772439998,1.0638817536055103,1.1441653226403083,1.1210767696909267
2014-02-20,1.1056558057668269,1.1115700772439998,1.0707899834971657,1.1551999023423052,1.129509471585244
2014-02-21,1.103639754686168,1.113772488818959,1.0695874291454401,1.1529545151887308,1.127100697906281
2014-02-24,1.103639754686168,1.1161438833792088,1.0710884695415082,1.1645495168903426,1.133324027916251
2014-02-25,1.1071876363596196,1.1161438833792088,1.0710884695415082,1.1630513590695881,1.131938185443669
2014-02-26,1.1071876363596196,1.11862230049681,1.0713898256439693,1.1623059793143242,1.1357328015952146
2014-02-27,1.1071876363596196,1.11862230049681,1.0752931046853698,1.1695988636195496,1.1387437686939184
2014-02-28,1.114994080726736,1.11862230049681,1.0791992537848891,1.1703479425299255,1.1401475573280164
2014-03-03,1.1069630169698108,1.1176234232948676,1.0716911817464305,1.160332480061554,1.1293599202392817
2014-03-04,1.1237726483546628,1.1313899038299056,1.0864088397790057,1.1838128671411448,1.1483788634097705
2014-03-05,1.1232129410226808,1.1287218502510339,1.0840037310755541,1.1856827900507518,1.1453439680957127
2014-03-06,1.1276942819636155,1.1287218502510339,1.0834038889287507,1.1834392524747344,1.1461694915254235
2014-03-07,1.1291892897056202,1.130054938246107,1.0861074836765447,1.1800730213219293,1.1429990029910266
2014-03-10,1.1282558304381367,1.130054938246107,1.0852062854272801,1.1808202506547507,1.1449411764705884
2014-03-11,1.1205985186167127,1.1264330695947036,1.0840037310755541,1.172254856990663,1.1421555333998001
2014-03-12,1.1205985186167127,1.118811936958081,1.084904929324819,1.1737141736827308,1.1425543369890327
2014-03-13,1.1205985186167127,1.118811936958081,1.0758958168902921,1.1566962105855025,1.12750149551346
2014-03-14,1.1090563960371247,1.118811936958081,1.0764956590370958,1.1514582069455335,1.124089730807577
2014-03-17,1.1166750438652209,1.118811936958081,1.083705245031212,1.16286640131394,1.1357328015952146
2014-03-18,1.1273205300281144,1.130244574707378,1.0885097223218771,1.173151902105559,1.1457686939182452
2014-03-19,1.1266834947094766,1.130244574707378,1.080215254358901,1.1634286728911116,1.137539381854437
2014-03-20,1.1266834947094766,1.130244574707378,1.0822013345770254,1.1641759022239322,1.1389471585244264
2014-03-21,1.1299367935766222,1.1331736131190884,1.0791992537848891,1.1512713996123283,1.1329212362911265
2014-03-24,1.1233270918601248,1.1233857430932894,1.0746932625385663,1.1357497447582967,1.130713858424726
2014-03-25,1.1307487374365037,1.1233857430932894,1.0783525866398795,1.1381652930470678,1.134580259222333
2014-03-26,1.1243673373948944,1.123246801527606,1.0750319293965702,1.123966086145924,1.125112662013958
2014-03-27,1.120615088899568,1.1152069666052074,1.0753332854990314,1.117496263853336,1.1212841475573283
2014-03-28,1.1281214270327593,1.1261176346888269,1.0780512305374181,1.1190961484396957,1.1241056829511469
2014-03-31,1.1361893136404726,1.1337744415112339,1.0883145583698073,1.130334181672906,1.1347796610169496
2014-04-01,1.1425688725395435,1.1337744415112339,1.0892214967353089,1.1435512628915552,1.145862412761715
2014-04-02,1.1425688725395435,1.1408567061836505,1.0919365717155773,1.151878061050856,1.1488753738783646
2014-04-03,1.1425688725395435,1.1399160342321981,1.0922407978761568,1.141032138259621,1.1444546360917247
2014-04-04,1.151951334920398,1.1398991359336683,1.0831828944536128,1.1164734474645992,1.1268514456630108
2014-04-07,1.124923362441797,1.1259242430501057,1.0756346416014926,1.1020485921015641,1.1172283150548352
2014-04-08,1.1247245190475406,1.1259242430501057,1.0801635933127645,1.1053759821256826,1.1178624127617152
2014-04-09,1.1358523845557598,1.1247770363388525,1.088013202267346,1.1290228311853574,1.1333718843469587
2014-04-10,1.1168628404042409,1.1206425859654003,1.0723139843581835,1.0944061376381633,1.112396809571286
2014-04-11,1.107003522105678,1.110037964844029,1.064464375403602,1.0801569921429939,1.09872183449651
2014-04-14,1.1089809091930085,1.11000041306952,1.0723139843581835,1.0861255789177746,1.1068813559322033
2014-04-15,1.1209906819776083,1.1090841497714978,1.0786539427423405,1.0958673039077873,1.116360917248255
2014-04-16,1.1305609408974833,1.125543092538838,1.0892214967353089,1.111413003270053,1.1293020937188434
2014-04-17,1.1360015171014521,1.1316677869612726,1.0898242089402312,1.1159111758874274,1.131559322033898
2014-04-18,1.1360015171014521,1.1316677869612726,1.0898242089402312,1.1159111758874274,1.131559322033898
2014-04-21,1.137316092874595,1.1320508150612656,1.0931448661835403,1.123966086145924,1.1339760717846459
2014-04-22,1.1436956517736647,1.1370283027724475,1.0955614551194663,1.1331455395587644,1.1402612163509471
2014-04-23,1.1420073240650224,1.1370283027724475,1.0937504484465812,1.1273378660313984,1.1347816550348957
2014-04-24,1.1420073240650224,1.1370283027724475,1.0919365717155773,1.123403814568752,1.135788634097707
2014-04-25,1.1341253928537898,1.1321277961990095,1.08952285283777,1.104295828832694,1.1273280159521437
2014-04-28,1.1374560197075898,1.128545356910841,1.0955614551194663,1.1012995131911871,1.1355872382851442
2014-04-29,1.143883448312685,1.1364537606224585,1.0982765300997344,1.1104808161815842,1.1416311066799605
2014-04-30,1.1453821383397682,1.1385604151724191,1.102805481811007,1.1190961484396957,1.1432422731804586
2014-05-01,1.1446327933262264,1.1420057904836294,1.102504125708546,1.1217188494147932,1.1448534396809569
2014-05-02,1.1450083864042675,1.1425803326336181,1.0994848245676974,1.1217188494147932,1.142235294117647
2014-05-05,1.1382532344271568,1.1425803326336181,1.102504125708546,1.1299605670064952,1.1474735792622135
2014-05-06,1.137728508803423,1.1368367887224513,1.0943531606515033,1.113475282245535,1.1382073778664006
2014-05-07,1.137728508803423,1.1402821640336613,1.1009944751381215,1.1131571549058192,1.1373998005982058
2014-05-08,1.141443934447961,1.1402821640336613,1.1003917629331996,1.11141485284761,1.13780259222333
2014-05-09,1.137128296335574,1.1395161078336755,1.1019014135036234,1.1179087196484323,1.1426380857427718
2014-05-12,1.1538274591680617,1.1500249719300488,1.1073344335222786,1.1365173194442386,1.1547337986041875
2014-05-13,1.1566425661108262,1.150235261867299,1.108844084092703,1.137810174156223,1.1567397806580262
2014-05-14,1.1512019899068564,1.1488965411060503,1.1059768960321446,1.1290228311853574,1.1498903290129614
2014-05-15,1.1370896323422466,1.1351131622724828,1.09707110568989,1.1164734474645992,1.1379242273180454
2014-05-16,1.1370896323422466,1.1418142764336328,1.1022027696060848,1.1209679209268595,1.1436450648055827
2014-05-19,1.1470723071909503,1.1446851095948534,1.1022027696060848,1.1308964532500774,1.147694915254237
2014-05-20,1.139567810200298,1.1370283027724475,1.0955614551194663,1.1217188494147932,1.1406241276171483
2014-05-21,1.1465107587164296,1.141220958396389,1.101597187343044,1.1352059689566902,1.1486819541375868
2014-05-22,1.1523269279984394,1.1469814006060859,1.1037124201765087,1.1425118003048103,1.15150149551346
2014-05-23,1.154576804181603,1.1504267759172961,1.106126139054316,1.1485062811653817,1.1573020937188436
2014-05-26,1.154576804181603,1.1504267759172961,1.106126139054316,1.1485062811653817,1.1573020937188436
2014-05-27,1.1590820799755497,1.1554042636284778,1.108542727990242,1.160119778642558,1.1617766699900294
2014-05-28,1.159945575826535,1.1584666108396957,1.1064274951567767,1.1608688575529347,1.1615274177467596
2014-05-29,1.1630037135845022,1.160764779439652,1.1115620291310901,1.165365180592753,1.1660039880358921
2014-05-30,1.1630037135845022,1.1645931828508556,1.1154853985793216,1.1646161016823755,1.1698344965104688
2014-06-02,1.1694035250515062,1.1674227090601161,1.1148826863743995,1.1679878815678493,1.170640079760718
2014-06-03,1.1694035250515062,1.1674227090601161,1.1136743919064358,1.165740644836719,1.1680219341974083
2014-06-04,1.17272494619261,1.1663149317120975,1.1182033436177083,1.1681746889010547,1.170640079760718
2014-06-05,1.1744685081774346,1.1663149317120975,1.1224280691684005,1.1739842120059774,1.177892323030907
2014-06-06,1.1856147851110483,1.1806709751069289,1.1245433020018654,1.1767918707367235,1.182526420737787
2014-06-09,1.186855715182614,1.180479461056932,1.1242390758412861,1.175669177159937,1.1835134596211367
2014-06-10,1.1874172636571356,1.1773420102966965,1.1215240008610174,1.1758559844931413,1.1811166500498502
2014-06-11,1.1830979432596693,1.1773420102966965,1.116392336944823,1.17529371291597,1.1772881355932205
2014-06-12,1.179533491303363,1.1773420102966965,1.1121647413360118,1.1653633310151963,1.1660059820538382
2014-06-13,1.1774714116592189,1.1773420102966965,1.1148826863743995,1.1672388026574727,1.167417746759721
2014-06-16,1.1800987220629633,1.1773420102966965,1.1154853985793216,1.167812171699983,1.169421734795613
2014-06-17,1.1838509705582898,1.1773420102966965,1.1166936930472842,1.1715464687865293,1.1716470588235295
2014-06-18,1.1930437952575856,1.1781831700457002,1.1245433020018654,1.1827715549768432,1.1750727816550346
2014-06-19,1.19359429687687,1.188517418390606,1.129069383655019,1.1831618158412611,1.1782951146560319
2014-06-20,1.1973612745125122,1.189476866229314,1.1308803903279043,1.190841261855792,1.1799002991026921
2014-06-23,1.1979246641295722,1.1921561853405382,1.129069383655019,1.188969489368628,1.1799062811565304
2014-06-24,1.1892933879047982,1.1848824066181243,1.1248446581043268,1.1818504653537134,1.1726859421734797
2014-06-25,1.192145317698351,1.186795669529363,1.1287364569132528,1.1900403947738338,1.1779202392821537
2014-06-26,1.1855098399863022,1.1866041554793678,1.1275224223290523,1.189100809375138,1.1758983050847456
2014-06-27,1.1893173227578113,1.1896815234003881,1.129344909234412,1.1901717147803434,1.1785264207377864
2014-06-30,1.193465416899111,1.1898730374503845,1.129344909234412,1.1887234955536155,1.176705882352941
2014-07-01,1.2000640717603719,1.196994731486037,1.1354122120972951,1.19905893493926,1.189244267198405
2014-07-02,1.2000640717603719,1.1916060518439797,1.133896821410634,1.1966174925646975,1.1902552342971082
2014-07-03,1.2066627266216323,1.197954179324744,1.1375360551051161,1.2026304692008347,1.196929212362911
2014-07-04,1.2066627266216323,1.197954179324744,1.1375360551051161,1.2026304692008347,1.196929212362911
2014-07-07,1.2023268359413115,1.191989079943973,1.1354122120972951,1.191919565571223,1.1932881355932203
2014-07-08,1.1963320758329796,1.185836221690656,1.1329841429288945,1.1823350546735125,1.1870189431704885
2014-07-09,1.201120887577995,1.190836240466543,1.1369304728420753,1.1898517378630717,1.1908614157527417
2014-07-10,1.1960117170311215,1.186795669529363,1.1351079859367152,1.1859065889350868,1.183986041874377
2014-07-11,1.1964830495212107,1.186795669529363,1.1351079859367152,1.1904158590178,1.185200398803589
2014-07-14,1.1964830495212107,1.186795669529363,1.1387500896893163,1.1962401787431745,1.192681954137587
2014-07-15,1.2040814447813741,1.186795669529363,1.137231828944536,1.190602666351005,1.1872223330009972
2014-07-16,1.2070917128333154,1.19333718864885,1.140873932697137,1.1915422517497003,1.1890408773678958
2014-07-17,1.2000640717603719,1.1842947213470578,1.1296462653368728,1.1750070283947145,1.1748873379860414
2014-07-18,1.205720061641452,1.1921824715826943,1.140268350434096,1.1923227734785369,1.1902552342971082
2014-07-21,1.2038347316810925,1.1885268063342336,1.1366262466814951,1.1926704940591564,1.1858065802592224
2014-07-22,1.208549897724532,1.1914746206331985,1.139054315849896,1.200751298403444,1.1940977068793612
2014-07-23,1.2119431234246727,1.1914746206331985,1.140268350434096,1.2063888107956144,1.1999421734795614
2014-07-24,1.212885788404853,1.1952598395037162,1.1405697065365572,1.210333959723599,1.1965244267198407
2014-07-25,1.2066627266216323,1.1952598395037162,1.1357164382578748,1.2063888107956144,1.1910648055832507
2014-07-28,1.204589600122252,1.1829484902309058,1.1381445074262755,1.2043209830874624,1.195310069790628
2014-07-29,1.2070401608422119,1.190836240466543,1.134806629834254,1.2003739845819217,1.1910648055832507
2014-07-30,1.201437564094775,1.179869244721159,1.1326827868264333,1.2022531553793114,1.1912662013958129
2014-07-31,1.1838509705582898,1.1685192208757822,1.1132639735954653,1.1763239276149329,1.1678065802592226
2014-08-01,1.175098178925914,1.1629409047724548,1.1132639735954653,1.1765791693177277,1.162955134596212
2014-08-04,1.175098178925914,1.1667880840709133,1.1178130157135684,1.185529275113564,1.1704386839481555
