Date,SLQD US Equity,LQD US Equity,EMHY US Equity,HYGH US Equity
2014-07-09,1.0125272800033467,1.057429128799385,1.1136646805364472,1.0114342701120718
2014-07-10,1.0129216667357095,1.0566212579886982,1.1111521177191612,1.0045752191797899
2014-07-11,1.013316048384449,1.0599082402478341,1.1119801572221222,1.0052942195720114
2014-07-14,1.012152904687555,1.0576757321583588,1.1121818635765564,1.0080895710713662
2014-07-15,1.0112968821157624,1.056511726672922,1.1134274670123987,1.0066722824521532
2014-07-16,1.0122935372606376,1.0589980971527562,1.1104974063830253,1.0053559158146108
2014-07-17,1.0134916000192435,1.0629972967928716,1.1075653561757692,1.0053494890608443
2014-07-18,1.0106852514592153,1.0615659353853124,1.1079758945675975,0.9975845449446387
2014-07-21,1.0120727754137864,1.061559163816149,1.1097241808333358,0.9988870887745486
2014-07-22,1.011418210811418,1.062354018381483,1.1100515647491362,1.000593290052259
2014-07-23,1.0144688562246142,1.0635931938707779,1.1129673033987069,1.001896769777002
2014-07-24,1.010958524263708,1.0594024363197456,1.1175024900944563,1.005317397127444
2014-07-25,1.010844361892863,1.063490772155865,1.1148562870411531,1.0054118700475811
2014-07-28,1.0110392423570238,1.062237402778456,1.1119019678633602,1.0014747818204328
2014-07-29,1.0132382225192893,1.0632101666000204,1.1060471778197554,1.0011655484905386
2014-07-30,1.012376090566302,1.0583065724467513,1.1104260858411898,0.9955159501842648
2014-07-31,1.0096135749677568,1.055361801659007,1.1033187200520935,0.9890601542533167
2014-08-01,1.0134396954339884,1.0607775657867895,1.098676126307392,0.9824136400382377
2014-08-04,1.0136345248661802,1.0610385931972843,1.0940518644442183,0.993478306898216
2014-08-05,1.014630977560305,1.0621028005133963,1.089218899740091,0.9931681362225246
2014-08-06,1.01462447487572,1.0602211895091416,1.0841752953851806,0.9944775704659015
2014-08-07,1.014819403668817,1.062981693289729,1.0889941841804744,0.9948768541313429
2014-08-08,1.015415079658758,1.0627074927595523,1.0896175080525756,0.9965908616944771
2014-08-11,1.0150077804027628,1.0631466545692794,1.092338570980843,0.9965844855234545
2014-08-12,1.0164070971860388,1.062604614895771,1.0927511421178595,1.002344718929141
2014-08-13,1.0168013973165912,1.0647399229926733,1.0914855477338823,1.0044673006365832
2014-08-14,1.0163941718849925,1.065894072957951,1.0992410311503862,1.005168275668286
2014-08-15,1.016387716241321,1.0696367436237875,1.1019640408857445,1.005365696250545
2014-08-18,1.0163812606386526,1.0672194557491579,1.1040546834222948,1.0067759456904108
2014-08-19,1.0169968588306928,1.0664982339606413,1.1042583777625872,1.0106167562014106
2014-08-20,1.016990321525089,1.0640814565449983,1.1013125922189457,1.0134444926180306
2014-08-21,1.0165630626697815,1.0677346653376427,1.099836178714332,1.0131342766295608
2014-08-22,1.0155514910994612,1.069066588042064,1.100878810812857,1.011406370189533
2014-08-25,1.0155428720184636,1.070755672187907,1.0996130846632917,1.007553602370245
2014-08-26,1.0159370295752763,1.0714630487412842,1.102964043102537,1.010381196688702
2014-08-27,1.0163332730687091,1.0732409589880145,1.1069007554628427,1.0071359775037225
2014-08-28,1.016526163805951,1.0755551748585155,1.104208431577836,1.0058138750629693
2014-08-29,1.0169244200165792,1.0763519311311076,1.100843314417374,1.0040862038392415
2014-09-01,1.0169179193109648,1.076345050534178,1.1008362772588853,1.0040797852021293
2014-09-02,1.0136973649968508,1.0712323469988148,1.0946664757994184,1.0089323541760649
2014-09-03,1.0155012647624118,1.0726573827385737,1.096975810327601,1.0047152732618738
2014-09-04,1.015092036819361,1.0650419383894938,1.093387921085579,1.0052173318650222
2014-09-05,1.0138793347376431,1.0652142882253754,1.0942240046869527,1.0029742981724976
2014-09-08,1.0146783436550528,1.0634173696781843,1.0836852286250422,1.0016462874953955
2014-09-09,1.0138663445870724,1.0605457370798377,1.0843105391154793,1.0004201577576584
2014-09-10,1.0128549797112516,1.0588386713640936,1.0817785768687822,0.9989892634143723
2014-09-11,1.012647122513583,1.05802613818312,1.085980630557034,0.9985343477604324
2014-09-12,1.012038513095244,1.052917016326261,1.0857629069194097,0.9985279373206117
2014-09-15,1.0129232103862214,1.053178656289079,1.0796482262455027,0.9970391458121219
2014-09-16,1.0132317194091576,1.0529933296750615,1.0783788327962749,0.9970327504216842
2014-09-17,1.0132252284617753,1.0501218886422132,1.0750019869102554,1.0001778810652562
2014-09-18,1.0122139478751704,1.0519950329548715,1.0695177494704273,1.0030183373683674
2014-09-19,1.0124068583700487,1.056105660735159,1.0720418943201602,1.0027072797816814
2014-09-22,1.0129645368933746,1.0570836734082725,1.0783512146331287,1.001378301847098
2014-09-23,1.0134006372752216,1.0587776017526347,1.0758153982761736,0.9962906315098783
2014-09-24,1.0131528878203793,1.0562643972439578,1.0825481362160758,0.9935383439300455
2014-09-25,1.0133876394083807,1.0593900749870264,1.079825916666348,0.986618897173222
2014-09-26,1.0115709785174039,1.057056600631272,1.0795860006847078,0.9846808248180123
2014-09-29,1.0099556387389117,1.0566023157845823,1.0729448938451844,0.9796932493181575
2014-09-30,1.0103518449369802,1.0581170630194505,1.0682004927645419,0.9843645079815022
2014-10-01,1.0127376982198593,1.0645086756868567,1.067352782750941,0.9861881031346214
2014-10-02,1.0103430086083507,1.0644121208409854,1.0660755533457626,0.9903819269441483
2014-10-03,1.012523524126124,1.0674570639270486,1.0679734860407328,0.9927248739205706
2014-10-06,1.0129197727657293,1.067988640182802,1.067543201455954,0.9933298287935586
2014-10-07,1.0145241308368218,1.0718413581252781,1.0649975719961122,0.9903630828551585
2014-10-08,1.0173345960141658,1.0773097192752035,1.069221656578278,0.9872945507062304
2014-10-09,1.017126874850667,1.0728153637501878,1.0684530965708816,0.9872883608495543
2014-10-10,1.0145050242798506,1.0737062341541972,1.06370911281854,0.9737066177104982
2014-10-13,1.0166475824904015,1.0764815847649098,1.0617977830043661,0.9659419354469801
2014-10-14,1.0167448683752855,1.0788982245759648,1.0622145968061496,0.9614453842647135
2014-10-15,1.0189113763807358,1.0796992811333355,1.0537487348063146,0.948577230579878
2014-10-16,1.018101589211494,1.0772691048507264,1.0495114786886999,0.9649030145725214
2014-10-17,1.0172898021250776,1.0768137578756207,1.0586001659168458,0.9819436860909101
2014-10-20,1.017887343058534,1.0787811811779493,1.0624228179490414,0.9778545575687382
2014-10-21,1.0178809196651322,1.0781462275737608,1.062604541925061,0.9900969845813032
2014-10-22,1.0168677774255672,1.076344204087423,1.0661940982415903,0.9872322895845735
2014-10-23,1.0150712319030064,1.0742732872150047,1.065553117632934,0.9870222374881218
2014-10-24,1.0164521327488256,1.0747149470904602,1.0676595149410582,0.9868122015233546
2014-10-27,1.016003140612182,1.0760541763025786,1.069767926013595,0.9856823618177847
2014-10-28,1.0160405268421575,1.0724576496113185,1.0803370840286108,0.9871701613391569
2014-10-29,1.0144214652830101,1.0704766484685015,1.080964356276803,0.9883243741023593
2014-10-30,1.0148176629162824,1.0711877683514646,1.084766403724392,0.9883180899908345
2014-10-31,1.0150125398467293,1.0710013489857573,1.083910616157398,0.9910672072910623
2014-11-03,1.0141808681191746,1.0688856911566875,1.0877186744484546,0.9910609057396463
2014-11-04,1.0139711201928012,1.0704088694949325,1.0762386315511359,0.9909597431214232
2014-11-05,1.01316140521804,1.068422556022408,1.0758063494304784,0.9909534557965727
2014-11-06,1.01295366650381,1.0651757510345974,1.0730361253823715,0.9925550305646175
2014-11-07,1.0129472188687396,1.0719184117188072,1.0685681657446826,0.9921502468241362
2014-11-10,1.0137460169697279,1.0665119477796783,1.0674997614159776,0.9932923714692583
2014-11-11,1.0128127078242952,1.0664153378930694,1.0670675061830746,0.9944135071606777
2014-11-12,1.0129278291419224,1.066318729196074,1.0640866671553442,0.9943552318236797
2014-11-13,1.0137067078754805,1.0651418163383606,1.061954747096122,0.9887525596761324
2014-11-14,1.0131162716864999,1.06648478803568,1.064921993742887,0.9826586328381772
2014-11-17,1.0136061389509232,1.0639581678684906,1.0613031162364603,0.9826523981812351
2014-11-18,1.0133585379257963,1.0648515912618515,1.0710711290072021,0.982266689086378
2014-11-19,1.0122917851532431,1.059175528523014,1.0672395668618426,0.980026584848789
2014-11-20,1.0132918566673732,1.0632184270463003,1.0682922732167393,0.9772532060661197
2014-11-21,1.0138893100495374,1.0678006121304306,1.0695617298344113,0.9826334166206725
2014-11-24,1.013480203813875,1.0695037265043605,1.071139048314575,0.9835947502363119
2014-11-25,1.014535979757824,1.0740862730860838,1.0689118772026935,0.9833836988640725
2014-11-26,1.0156814299323587,1.0777686212096798,1.0712407059591107,0.9853245873197547
2014-11-27,1.0156749371725782,1.0777617315565364,1.07123385803577,0.985318288616576
2014-11-28,1.0142613591617153,1.0806342772638815,1.0652794065937978,0.9799826434470975
2014-12-01,1.0155363633867949,1.0768943216166202,1.0623555056216871,0.9656280500008163
2014-12-02,1.01371420889154,1.0696686271819391,1.0527386483262857,0.9695221993583728
2014-12-03,1.0139089870985836,1.0707446981758557,1.0533720075445425,0.9744557791574723
2014-12-04,1.0145083253480345,1.072452003962743,1.0525124044109742,0.9743017193600636
2014-12-05,1.0108725779274326,1.0680235703204009,1.0488755904402742,0.9730722338952322
2014-12-08,1.0108660053888572,1.0730699128593597,1.027514134200235,0.973717945492289
2014-12-09,1.0128762623307626,1.0739651500716527,1.0189672400679999,0.9631771865060379
2014-12-10,1.012263760697545,1.0735973100300815,1.0042260041032034,0.9580564734116711
2014-12-11,1.0128430152945975,1.0725073385349793,1.0033666012176166,0.9471374750579242
2014-12-12,1.013258781350022,1.074214345787826,0.9824332647429646,0.9415725255798656
2014-12-15,1.0126482073658885,1.0767337746455292,0.9717518021648786,0.9370361056872611
2014-12-16,1.0126414848966854,1.0763658465352213,0.9503915603521025,0.9327064329595551
2014-12-17,1.0141054239094478,1.0766290682940003,0.9751539523953173,0.9464951860263948
2014-12-18,1.0140985670460265,1.0777046556119434,1.000983436677604,0.9629596192446545
2014-12-19,1.0114131919001885,1.0771557917284778,1.0120806008589012,0.9664536035556217
2014-12-22,1.0114041392892534,1.0805769435005805,1.0163433675512394,0.9694322544805815
2014-12-23,1.0111958191460635,1.0723588375784772,1.0127065509579027,0.9733374419484534
2014-12-24,1.0117945307211789,1.075799943386128,1.017364186155589,0.9733306080410824
2014-12-25,1.0117874268024314,1.075792390078461,1.017357043131689,0.973323774181693
2014-12-26,1.0117803229335613,1.0765988460342402,1.0210018402665362,0.9799904632682183
2014-12-29,1.0123152908740243,1.0786720432574428,1.016913400212499,0.9758481442290177
2014-12-30,1.0141873800809633,1.0795693737724108,1.0186259076115425,0.9709840236889026
2014-12-31,1.0148259317753563,1.0802854922705944,1.0147501981902105,0.9681966565711436
2015-01-01,1.0148188343050477,1.080277936990456,1.014743101249566,0.9681898852157734
2015-01-02,1.0155789274156155,1.0840698600886645,1.017960455547349,0.969362221498298
2015-01-05,1.0147648412008485,1.088495121686376,1.0093555900860247,0.957727238569065
2015-01-06,1.015947496019013,1.0929209373296613,0.991294408163957,0.9532239374258117
2015-01-07,1.0181802393061234,1.094360685538841,0.9962294657969134,0.9543035960769739
2015-01-08,1.0179719583478675,1.0908247219290335,1.0054663053346486,0.9610150452927988
2015-01-09,1.0185706412821323,1.0937122130425077,1.003954487629729,0.9645226017324326
2015-01-12,1.0199743705417392,1.0957852150751424,1.0039475430117946,0.9633788021497397
2015-01-13,1.0197660479450013,1.0967727379481416,0.9962018714087486,0.9633721250409535
2015-01-14,1.01844585327326,1.098665031736207,1.0002799825704343,0.9633654400803914
2015-01-15,1.0225773997750558,1.1043565710695944,0.9961880731400196,0.963358781492975
2015-01-16,1.0187185927188858,1.0981970632608933,0.9953223648569992,0.9570475734530884
2015-01-19,1.0187114513209607,1.0981893647048007,0.9953153874707791,0.957040864379941
2015-01-20,1.0177140053307492,1.100714786262057,0.9960597606857525,0.9530029485501711
2015-01-21,1.020930747591891,1.1002549323923017,0.9991675513042153,0.9557765305614616
2015-01-22,1.0205230992302163,1.0997042608686594,0.9970138251187425,0.9557698330104075
2015-01-23,1.0213229083345754,1.1061190310078932,1.010547310227513,0.961250754493893
2015-01-26,1.0209132703569568,1.1058398029707628,1.0058114254486805,0.962484888621274
2015-01-27,1.0211074531766,1.10664658490815,1.0073091744081728,0.9651646063489705
2015-01-28,1.0222918266387169,1.114146569648589,1.0123528945371931,0.9844844397352731
2015-01-29,1.0223026368431762,1.1115154866289765,1.010733829580423,0.9616372638426354
2015-01-30,1.0246167325523865,1.1206436545242666,1.0135194802460894,0.9600803082793283
2015-02-02,1.0223423001087968,1.1216779918711874,1.0162868940338248,0.9600736855166689
2015-02-03,1.0231819330960437,1.1126003972897853,1.0234061240889927,0.9599851280112707
2015-02-04,1.0218080158293763,1.1141343507359738,1.0223196102892511,0.967553056318158
2015-02-05,1.0223587191414951,1.1105894278352921,1.0249025120061566,0.9729417142352715
2015-02-06,1.016902475391327,1.0989726913382916,1.0225199526164046,0.9790550205128256
2015-02-09,1.0166900757641029,1.099690072663582,1.022512724494629,0.9790480996416043
2015-02-10,1.020115676638161,1.0966898001090568,1.0175401346792814,0.9793546233876528
2015-02-11,1.0199072487920309,1.0974071948219974,1.0190436089529782,0.9800524382370004
2015-02-12,1.0187445122906624,1.1002113012895873,1.0222764114524348,0.9800455170104547
2015-02-13,1.0184803408046441,1.0958500813344012,1.032633094138133,0.9818423495725184
2015-02-16,1.0184732010769073,1.0958423992310677,1.0326258551970864,0.981835466683595
2015-02-17,1.017071467087635,1.0907561638397094,1.0280847240019346,0.9855447747574266
2015-02-18,1.021263864250605,1.0946481049463805,1.0302359818517115,0.9862644134003123
2015-02-19,1.0200412972594102,1.0944585899681325,1.0256947970787742,0.9863611653553428
2015-02-20,1.0210679277471382,1.0960831557426673,1.0293545453596222,0.9840713018086348
2015-02-23,1.0214650359458188,1.0997938056366174,1.0233048795063262,0.9951656390437076
2015-02-24,1.022898089318594,1.1069503679483748,1.0276166472097747,0.9854057136041229
2015-02-25,1.0238729281510996,1.1079400703345619,1.0312804005340415,0.9860215134482662
2015-02-26,1.0220487514754413,1.1019465559834958,1.0327835610109937,0.9909940999054192
2015-02-27,1.021919908169877,1.104568622347325,1.0332074526659234,0.9876672608812717
2015-03-02,1.0207253025241,1.0950152986723714,1.0323557229725997,0.9907204155224356
2015-03-03,1.0207178974238673,1.0943704200243403,1.0347354865211584,0.9871230509468435
2015-03-04,1.0211149320389332,1.0936353021688534,1.0347280236052772,0.9871159314304168
2015-03-05,1.0219163543877283,1.0950823942965924,1.036239147631919,0.9863792090622557
2015-03-06,1.0198889951451773,1.0834352523446704,1.0321092181941494,0.9846014712690843
2015-03-09,1.0206883389194035,1.087792225489745,1.0299311543014475,0.9800101340575286
2015-03-10,1.0176509659736248,1.089511704722032,1.023412052408973,0.9765965534822605
2015-03-11,1.0186534093041901,1.0950503711188921,1.02340449498962,0.9809338952117754
2015-03-12,1.0210442515233193,1.093951204006339,1.028606492553816,0.983009567675667
2015-03-13,1.0210426666609815,1.0908516100304844,1.0179651863556949,0.9787316546807876
2015-03-16,1.0204494765270025,1.0919345907399598,1.0155806898112922,0.9777613143871623
2015-03-17,1.02084632605121,1.0937447560881501,1.0140445845887247,0.9719455736584319
2015-03-18,1.0246792644803606,1.1071939344475015,1.0168574205731287,0.9748556060452543
2015-03-19,1.0196182957933149,1.1015486252480422,1.0201056713713894,0.9739104151463579
2015-03-20,1.022857691202274,1.1046319639327686,1.0298629623599143,0.9755699794574161
2015-03-23,1.023240639050265,1.107169755715619,1.032459085603932,0.9752504836780612
2015-03-24,1.0226275618265983,1.1087980898454273,1.0341865499488123,0.9720157853996753
2015-03-25,1.0210066238481674,1.1051531372520957,1.0350474935538054,0.9723190170881039
2015-03-26,1.023016757275451,1.0983254486080989,1.032436177829914,0.9753316370380104
2015-03-27,1.0228078720222364,1.1026815984702192,1.034815336088361,0.9756386490466146
2015-03-30,1.022961539070577,1.1045827832737862,1.0374111184494768,0.9785473812378654
2015-03-31,1.0254178450194327,1.106574865096365,1.037403433559989,0.9752788109743755
2015-04-01,1.0252827733102732,1.1097400366377341,1.0413050560953798,0.9744293174076963
2015-04-02,1.02475722822229,1.1079082679672625,1.0439149144735398,0.977800051193057
2015-04-03,1.0247495530724349,1.1078999700389844,1.0439070958378827,0.9777927277395457
2015-04-06,1.0269268414198678,1.1093501997013013,1.0482619743537405,0.9794609230284449
2015-04-07,1.0265964869152342,1.1133530819315474,1.0518758431797552,0.9781982049305239
2015-04-08,1.0265888695155374,1.1129799240539395,1.05844538925863,0.9805969117023765
2015-04-09,1.026581120343075,1.1073197203712069,1.0619821379248435,0.981007631535251
2015-04-10,1.0265733403765716,1.108861170194837,1.0667860708813215,0.9851853752127596
2015-04-13,1.025149518229267,1.1084879296989498,1.0680756616522298,0.9825624874823676
2015-04-14,1.0271633374514393,1.1110321512427541,1.0725394253897789,0.9825550800374624
2015-04-15,1.0281673895470604,1.1117530370996622,1.0746043060029216,0.9854764652066598
2015-04-16,1.0277553474648078,1.111106804660851,1.0715415014021281,0.9819126515547477
2015-04-17,1.0257240999852502,1.1141066341939556,1.064988802419387,0.979812733291963
2015-04-20,1.0273355356078882,1.1114543661073688,1.0641082867021605,0.979805334530622
2015-04-21,1.0269234486094174,1.1111724165037635,1.064972682223408,0.9803417272936504
2015-04-22,1.0262066486841586,1.1039628138519995,1.068847147340363,0.9853354400655189
2015-04-23,1.0256930134585618,1.1067804054693071,1.0736830893609073,0.9840717062569108
2015-04-24,1.0267207912732585,1.1088687069461975,1.0789095773281983,0.9818679903150263
2015-04-27,1.0274956281505665,1.1080397112500073,1.0841359854436607,0.9836385992819333
2015-04-28,1.0260758200480686,1.1014681579847359,1.0749439002304846,0.9837288988335127
2015-04-29,1.0252574684875264,1.0923448796731265,1.0728649702002884,0.982263629323225
2015-04-30,1.0252496495327532,1.0932484101221385,1.07560359756836,0.9823609062817261
2015-05-01,1.0244412292081033,1.0872251572224514,1.0714336873862769,0.9868723473167273
2015-05-04,1.0243318239825885,1.083743493171209,1.071864726881862,0.9867939520792759
2015-05-05,1.0232029078102232,1.0819073081026072,1.0788722761542333,0.9869441506315239
