Date,UCO US Equity,SCO US Equity,KOLD US Equity,ZSL US Equity,GLL US Equity,GLD US Equity,GDX US Equity,PDBC US Equity
2013-09-05,1.0711902113459406,0.9126695335759172,1.0640556368960472,0.7127867503343275,0.8766179540709815,1.0585315077267998,1.0732936720125938,
2013-09-06,1.1015016685205792,0.8848825669864366,1.093460102489019,0.6739018619483589,0.8522964509394574,1.0741452478180802,1.0920050405525161,
2013-09-09,1.0775862068965523,0.9047304002646372,1.052586749633968,0.6837773891574939,0.8542797494780799,1.0722235567299216,1.0779715141475745,
2013-09-10,1.0451890989988883,0.9315249751902077,1.0697902635431922,0.7271885608476493,0.8817327766179545,1.0548482664744976,1.035867195650467,
2013-09-11,1.0533926585094553,0.9239166391002314,1.08064897510981,0.7156671124369918,0.8819415448851777,1.0545279846264715,1.0444451092057392,
2013-09-12,1.0734149054505011,0.9063843863711543,1.0347730600292828,0.7983746528134966,0.9365344467640926,1.0222595884378254,0.9859627343127758,
2013-09-13,1.072580645161291,0.9063843863711543,1.0158612737920933,0.7691595514864726,0.9339248434238,1.0234606453679238,0.999218490003029,
2013-09-16,1.031979977753059,0.9407872973867013,0.980356149341142,0.8056784281452523,0.9540709812108567,1.012490992073024,0.9898628057330674,
2013-09-17,1.0116796440489433,0.9586503473370817,0.98584663250366,0.8045468573192053,0.9529227557411276,1.012891344383057,1.0109149649816216,
2013-09-18,1.062847608453838,0.9123387363546143,0.9913371156661788,0.6961217981689128,0.8693110647181634,1.0570101689486742,1.1014018569275814,
2013-09-19,1.0291991101223588,0.9394641085014883,0.9958499267935575,0.7048657545520004,0.8724425887265139,1.054928336936504,1.0666639245263263,
2013-09-20,1.0130700778642938,0.9540191862388353,1.0058565153733525,0.7839111202551179,0.9225469728601258,1.0245816318360157,1.0042889567776359,
2013-09-23,0.9863737486095667,0.9791597750578888,1.0513663982430457,0.7985803929636868,0.928914405010439,1.0212987428937466,0.9812848921777952,
2013-09-24,0.9849833147942163,0.981475355607012,1.1096387262079068,0.7908651373315501,0.9254697286012532,1.0221795179758184,0.9777774453971306,
2013-09-25,0.9660734149054505,1.0,1.121887262079063,0.7834584919246985,0.9097077244258881,1.0312274801825603,0.9949295332253926,
2013-09-26,0.976640711902114,0.9894144889182926,1.110419838945827,0.7867503343277442,0.9233820459290195,1.0232204339819038,0.9789478407514459,
2013-09-27,0.971078976640712,0.9953688389017523,1.093460102489019,0.7833556218496038,0.9066805845511489,1.032668748498679,0.9812848921777952,
2013-09-30,0.9657953281423804,1.0006615944426065,1.1207858711566612,0.7868532044028392,0.9173277661795413,1.0263431820001598,0.975436654688499,
2013-10-01,0.9552280311457174,1.0115779027456162,1.0858956808199125,0.822549120460858,0.970563674321504,0.9975978861398027,0.9516548193739695,
2013-10-02,0.9930478309232481,0.9715514389679123,1.128355417276721,0.7815039604978912,0.9311064718162844,1.0173752902554243,0.9547733807972899,
2013-10-03,0.9780311457174642,0.9851141250413494,1.149951317715959,0.7793436889208927,0.9293319415448854,1.018336135799503,0.9458065818846729,
2013-10-04,0.9877641824249169,0.9758518028448561,1.1465347730600288,0.7824297911737471,0.9394572025052196,1.0131315557690763,0.9430806451009794,
2013-10-07,0.9780311457174642,0.9844525305987422,1.0673499267935578,0.7371669581318794,0.9223382045929026,1.0220193770518056,0.9586734522175814,
2013-10-08,0.9866518353726363,0.9755210056235523,1.0186676427525623,0.739841580084353,0.9256784968684761,1.0200976859636475,0.9286544940564109,
2013-10-09,0.9479977753058956,1.01389348329474,1.0358711566617862,0.7692624215615674,0.944154488517746,1.0097685963648013,0.9325545654767022,
2013-10-10,0.9774749721913241,0.9834601389348329,1.012445095168375,0.7878819051537904,0.9718162839248438,0.9950356313555929,0.9183228571108062,
2013-10-11,0.9627363737486094,0.9976844194508764,0.9906050512445094,0.8096903610739632,0.9964509394572028,0.9816638642004963,0.89863553589524,
2013-10-14,0.9685761957730812,0.9920608666887191,0.9776720351390923,0.8129822034770087,0.9921711899791238,0.9835054848266472,0.9009725873215892,
2013-10-15,0.9477196885428253,1.0122394971882231,0.9848707906295753,0.7981689126633061,0.9765135699373702,0.9907118264072383,0.9263137033477792,
2013-10-16,0.9716351501668528,0.9884220972543827,1.008418740849195,0.8018722353667316,0.9793319415448852,0.9891904876291131,0.907602334807857,
2013-10-17,0.942714126807564,1.0168706582864702,1.0126892386530018,0.7614442958543359,0.9178496868475994,1.0202578268876605,0.9551660054369164,
2013-10-18,0.948275862068966,1.01091630830301,1.0112251098096634,0.7559921818742926,0.9262004175365353,1.0156938105532871,0.9504881633019356,
2013-10-21,0.9254727474972195,1.034072113794244,1.0614934114202048,0.7336693755786436,0.9232776617954078,1.0167347265593722,0.9719292079078342,
2013-10-22,0.9007230255839824,1.062520674826331,1.1027331625183012,0.7012653019236702,0.8890396659707731,1.035631355592922,1.0144224117622864,
2013-10-23,0.8754171301446053,1.091300033079722,1.0923620058565155,0.7099063882316635,0.8985386221294367,1.030426775562495,0.9816737775351396,
2013-10-24,0.8770856507230259,1.0893152497519016,1.0863836017569544,0.7030140932002877,0.8815240083507313,1.040115301465289,1.0187113685399225,
2013-10-25,0.8940489432703003,1.0691366192523974,1.0533188140556367,0.711552309433186,0.8739039665970779,1.044599247337657,1.0261188867408788,
2013-10-28,0.906006674082314,1.0549123387363541,1.1365300146412884,0.7143298014607551,0.8718162839248441,1.0453999519577224,1.034696800296151,
2013-10-29,0.8996106785317024,1.0621898776050283,1.1432404831625187,0.7140201625347181,0.8824634655532367,1.0390743854592042,1.0050667274923248,
2013-10-30,0.8737486095661849,1.0919616275223285,1.1503173499267938,0.7021911325995266,0.8851774530271401,1.0377131876050918,1.0224169972815418,
2013-10-31,0.8651279199110128,1.102712537214687,1.1846021229868233,0.7513630284950109,0.9086638830897704,1.0228200816718709,0.9785552161118194,
2013-11-01,0.8375973303670747,1.1369500496195823,1.228038067349927,0.7530089496965334,0.9202505219206687,1.0164945151733529,0.9387916883233433,
2013-11-04,0.8342602892102338,1.1415812107178291,1.2757441434846264,0.7684394609608063,0.9217118997912325,1.0153735287052603,0.9672513657728536,
2013-11-05,0.8159065628476084,1.166721799536884,1.246705710102489,0.7647361382573806,0.9249478079331942,1.0133717671550966,0.9547733807972899,
2013-11-06,0.8403781979977757,1.1326496857426391,1.2359688872620787,0.7574323629256247,0.9160751565762012,1.0184962767235166,0.9662754130972102,
2013-11-07,0.8300889877641828,1.1455507773734692,1.2397510980966322,0.7691595514864726,0.9302922755741135,1.0101689486748335,0.9411287397496924,
2013-11-08,0.8325917686318136,1.1422428051604365,1.2064421669106884,0.7774920275691802,0.9578288100208775,0.9951076947713988,0.946588091881644,
2013-11-11,0.8439933259176866,1.1270261329804823,1.2098583455344065,0.7863388540273633,0.9633611691022972,0.9918328128753304,0.9473658625963332,
2013-11-12,0.8131256952169076,1.1663910023155806,1.1638605417276715,0.8338648287213251,0.9844467640918586,0.9804628072703975,0.9270952133447504,
2013-11-13,0.8256395995550616,1.1485279523651999,1.2105904099560763,0.8482666392346462,0.9801659707724427,0.9836656257506607,0.9321619408370758,
2013-11-14,0.8281423804226923,1.1458815745947728,1.1795999267935575,0.831190206768851,0.9573068893528183,0.9950356313555929,0.9571141715059213,
2013-11-15,0.8253615127919913,1.1495203440291093,1.1569059297218158,0.8325275177450882,0.9567849686847599,0.9954359836656254,0.9407398543923481,
2013-11-18,0.8120133481646277,1.1670525967581868,1.1761958272327966,0.8612282686966363,0.9783924843423807,0.9840659780606935,0.9226118138884424,
2013-11-19,0.8170189098998888,1.159775057889513,1.219009150805271,0.8662689023762988,0.9787056367432159,0.9844663303707261,0.9235840272818037,
2013-11-20,0.8131256952169076,1.1650678134303663,1.1429967057101027,0.9085485032404069,1.0241127348643015,0.9618063896228678,0.890839132336939,
2013-11-21,0.8388487208008902,1.1296725107509091,1.12801756954612,0.8964098343791792,1.0260542797494785,0.9603651213067493,0.8783611473613756,
2013-11-22,0.8312013348164632,1.1379424412834924,1.0775988286969247,0.9085485032404069,1.0258872651357003,0.9602049803827365,0.867446182379754,
2013-11-25,0.8217463848720805,1.1518359245782328,1.0627133967789164,0.8918835510749924,1.0163883089770358,0.9645287853310912,0.8654980163107493,
2013-11-26,0.8150723025583982,1.160105855110816,1.0524644948755486,0.9066968418886943,1.027557411273487,0.959404275762671,0.8444421177799134,
2013-11-27,0.7908787541713015,1.1945087661263645,1.0297723279648614,0.9228474436786336,1.0335073068893532,0.9565217391304341,0.8502903552692095,
2013-11-28,0.7908787541713015,1.1945087661263645,1.0297723279648614,0.9228474436786336,1.0335073068893532,0.9565217391304341,0.8502903552692095,
2013-11-29,0.8050611790878759,1.1746609328481636,1.0272913616398245,0.8952782635531323,1.0120041753653448,0.9664504764192486,0.8686165777340698,
2013-12-02,0.8145161290322581,1.159113463446907,1.0006101756954608,0.9744882213764011,1.0646137787056367,0.9414684922731998,0.8148157842583693,
2013-12-03,0.8548387096774197,1.1018855441614284,0.9976819180087851,0.9772657134039706,1.058872651356994,0.9445111698294497,0.8019489139254611,
2013-12-04,0.8726362625139042,1.0777373470062845,1.0002441434846268,0.9106059047423103,1.0219206680584552,0.9605252622307626,0.8272900299516511,
2013-12-05,0.8759733036707456,1.0747601720145545,0.9131284773060029,0.9431128484723795,1.0509394572025055,0.9472335655376729,0.8058489853457527,
2013-12-06,0.8820912124582869,1.0678134303671847,0.9175208638360172,0.9370435140417651,1.0465553235908143,0.9492353270878372,0.8054563607061263,
2013-12-09,0.8751390433815354,1.075421766457161,0.8696925329428992,0.9055652710626476,1.0262004175365347,0.9586035711426051,0.8269011445943065,
2013-12-10,0.8954393770856512,1.0509427720807143,0.8640190336749631,0.8522785721633578,0.9898747390396666,0.9754183681639838,0.858868268824482,
2013-12-11,0.8765294771968858,1.0714521998015212,0.8283308931185941,0.8613311387717313,1.0049060542797494,0.9677316038113539,0.8261196345973355,
2013-12-12,0.8765294771968858,1.0724445914654313,0.8172280380673501,0.9280938175084869,1.0459290187891441,0.9471534950756668,0.8191010017537232,
2013-12-13,0.8606785317018912,1.0916308303010247,0.8100292825768667,0.9131776566196892,1.0273277661795415,0.9558811754343823,0.8230010731740147,
2013-12-16,0.8745828698553955,1.0740985775719478,0.8450464860907757,0.887563007920996,1.0225469728601255,0.9583633597565854,0.8335271527982918,
2013-12-17,0.8690211345939932,1.0800529275554078,0.8361394582723282,0.893426602201419,1.0390396659707732,0.9500360317079032,0.8261196345973355,
2013-12-18,0.8768075639599554,1.0707906053589145,0.8357734260614933,0.8978500154305108,1.0567849686847601,0.9417087036592202,0.8132527642644268,
2013-12-19,0.8937708565072303,1.0502811776381074,0.7646412884333819,0.9559716078592737,1.1073068893528186,0.9193690447593881,0.799219237859485,
2013-12-20,0.9012791991101227,1.0413496526629171,0.7613469985358711,0.9419812776463325,1.0858037578288102,0.9283369365041233,0.800389633213801,
2013-12-23,0.8976640711902119,1.0453192193185574,0.7424352122986825,0.9295339985598188,1.0920668058455123,0.9253743294098806,0.8023789313879093,
2013-12-24,0.9062847608453837,1.0353953026794567,0.7650073206442166,0.9267565065322497,1.0826722338204595,0.9296180638962287,0.8275629975582485,
2013-12-25,0.9062847608453837,1.0353953026794567,0.7650073206442166,0.9267565065322497,1.0826722338204595,0.9296180638962287,0.8275629975582485,
2013-12-26,0.9132369299221356,1.0271253721468734,0.7667155929721814,0.9007303775331752,1.0711899791231743,0.9347425734646491,0.8283482468375022,
2013-12-27,0.9235261401557292,1.0155474694012563,0.8124696193265007,0.876350169735624,1.063778705636744,0.9377852510208978,0.836219436041446,
2013-12-30,0.9073971078976643,1.0327489249090305,0.7847730600292825,0.9132805266947841,1.0950939457202513,0.9239330610937619,0.8122169830722691,
2013-12-31,0.8959955506117908,1.0446576248759503,0.8462664714494877,0.9277954942907105,1.0806889352818374,0.9297782048202418,0.8314967225190797,
2014-01-01,0.8959955506117908,1.0446576248759503,0.8462664714494877,0.9277954942907105,1.0806889352818374,0.9297782048202418,0.8314967225190797,
2014-01-02,0.840934371523916,1.1085014885874958,0.8142997803806737,0.878716181462812,1.0496868475991652,0.9448314516774763,0.8669152042956875,
2014-01-03,0.8181312569521696,1.1386040357260994,0.8092972181551975,0.8591708671947332,1.0227557411273491,0.9551605412763233,0.8590440150917433,
2014-01-06,0.8092324805339272,1.1515051273569301,0.816727672035139,0.859993827795494,1.0205636743215032,0.9568420209784612,0.8629777400525742,
2014-01-07,0.8109010011123474,1.1485279523651999,0.8149095900439237,0.8876658779960912,1.0297494780793321,0.951397229562014,0.8645519778933629,
2014-01-08,0.7906006674082318,1.1782997022825,0.8581745973645682,0.9153379281966871,1.0406054279749481,0.945792297221555,0.8503875766085457,
2014-01-09,0.7875417130144606,1.1819384717168369,0.9165446559297216,0.9135891369200694,1.0366388308977044,0.9485146929297779,0.8370084246029819,
2014-01-10,0.7925472747497224,1.1739993384055571,0.9069666910688137,0.8615368789219212,1.005219206680585,0.9629273760909601,0.8661262157341519,
2014-01-13,0.773915461624027,1.201124710552431,0.8144216691068813,0.8349963995473717,0.9914405010438418,0.9690127312034585,0.8913102819044915,
2014-01-14,0.7855951056729704,1.1842540522659604,0.7922155929721817,0.8575866680382672,1.0106471816283926,0.9599647689967168,0.8696673160553564,
2014-01-15,0.8195216907675195,1.1333112801852465,0.80173243045388,0.8595823474951133,1.0145093945720254,0.9581231483705657,0.8810796055805047,
2014-01-16,0.8131256952169076,1.1419120079391325,0.788433382137628,0.865754552000823,1.0123173277661797,0.9591640643766509,0.8901324079856111,
2014-01-17,0.8147942157953287,1.1395964273900094,0.8180819912152272,0.8482666392346462,0.9929018789144051,0.9682920970454,0.9180723251979016,
2014-01-20,0.8147942157953287,1.1395964273900094,0.8180819912152272,0.8482666392346462,0.9929018789144051,0.9682920970454,0.9180723251979016,
2014-01-21,0.8303670745272527,1.1171022163413817,0.7717177891654468,0.8810821931900011,1.0128392484342386,0.9584434302185926,0.9326293511223458,
2014-01-22,0.8581757508342603,1.0797221303341045,0.7037580527086382,0.893220862051229,1.0211899791231742,0.954359836656257,0.9086268981531683,
2014-01-23,0.8662402669632927,1.0694674164737017,0.6842360907759881,0.8710009258306758,0.9773486430062637,0.9751781567779645,0.933418339683881,
2014-01-24,0.8590100111234709,1.0780681442275875,0.5722302342606149,0.8792305318382878,0.9681628392484344,0.9791816798782929,0.9314514772034655,
2014-01-27,0.8406562847608453,1.100231558054912,0.6213396778916545,0.9031992593354592,0.9899791231732782,0.9685323084314198,0.9007557089492243,
2014-01-28,0.8654060066740823,1.0688058220310945,0.5789410688140555,0.9081370229400267,0.990814196242172,0.968452237969413,0.9208244369575701,
2014-01-29,0.8665183537263629,1.0664902414819706,0.4572961200585652,0.8907519802489456,0.9653601252609607,0.9806229481944108,0.9448306292090295,
2014-01-30,0.8773637374860955,1.0532583526298374,0.5417276720351389,0.9448616397489971,1.0080375782881008,0.9590039234526377,0.9243655372787747,
2014-01-31,0.8690211345939932,1.0628514720476343,0.5463642020497803,0.9466114597263651,1.003131524008351,0.9615661782368482,0.9239729126391479,
2014-02-03,0.8562291434927702,1.0780681442275875,0.5398975109809665,0.9286081678839622,0.9820459290187894,0.971414845063656,0.9168907119967392,
2014-02-04,0.866796440489433,1.0638438637115444,0.45363579795021974,0.916469499022734,0.9873695198329854,0.9687725198174392,0.928303001521888,
2014-02-05,0.864015572858732,1.0668210387032744,0.4786482430453879,0.8671947330521548,0.9804801670146144,0.9711746336776362,0.913349611675535,
2014-02-06,0.8743047830923251,1.0549123387363541,0.49999999999999994,0.8749099886842913,0.9830897703549063,0.970774281367603,0.9125606231139995,
2014-02-07,0.9132369299221356,1.0095931194177963,0.5463642020497803,0.8645201110996809,0.9671189979123181,0.9782208343342139,0.9408931649659164,
2014-02-10,0.9112903225806452,1.0105855110817066,0.5839432650073207,0.8618454891472069,0.9556367432150321,0.9842261189847064,0.9719815578597841,
2014-02-11,0.9121245828698553,1.0099239166391,0.5253781112737921,0.8501183005863592,0.9347599164926937,0.9957562655136515,1.0093669021168077,
2014-02-12,0.9190767519466072,1.0019847833278195,0.5374571742313321,0.8505297808867401,0.9326722338204598,0.9963167587476978,0.9747374089017351,
2014-02-13,0.9229699666295887,0.9966920277869664,0.5148854319180086,0.8237835613619994,0.9161795407098123,1.0048042277203932,1.0180233406000054,
2014-02-14,0.9263070077864296,0.9943764472378427,0.5258663982430453,0.7486884065425368,0.8914405010438419,1.018095924413484,1.0369141946894715,
2014-02-17,0.9263070077864296,0.9943764472378427,0.5258663982430453,0.7486884065425368,0.8914405010438419,1.018095924413484,1.0369141946894715,
2014-02-18,0.9596774193548387,0.9579887528944757,0.49572950219619305,0.7141240613105648,0.8882045929018794,1.0200976859636475,1.0412405442899288,
2014-02-19,0.9713570634037824,0.9467416473701613,0.4832844070278184,0.7532146898467236,0.9033402922755742,1.0110497237569063,1.0085779135552722,
2014-02-20,0.9730255839822031,0.9444260668210385,0.4887748901903368,0.7211192264170351,0.8852818371607523,1.0216990952037788,1.0495043581334995,
2014-02-21,0.9630144605116797,0.953688389017532,0.47584187408491935,0.7235881082193188,0.8836116910229648,1.0215389542797657,1.0439963953318798,
2014-02-24,0.9708008898776425,0.9470724445914653,0.4989019033674964,0.7106264787573291,0.8675365344467642,1.0328288894226918,1.050685971334662,
2014-02-25,0.9593993325917686,0.9569963612305653,0.5136650805270865,0.720193395741179,0.8637787056367434,1.0345904395868362,1.0361252061279356,
2014-02-26,0.9674638487208014,0.9487264306979815,0.5259882869692531,0.7622672564550967,0.8770354906054281,1.0257826887661137,1.025105541242414,
2014-02-27,0.9649610678531706,0.9507112140258016,0.5329428989751097,0.7580485546754449,0.8758872651357001,1.0265033229241727,1.0219570655608363,
2014-02-28,0.9696885428253614,0.9464108501488587,0.5087847730600291,0.7678222405102354,0.8840292275574115,1.0218592361277925,1.0184159652396318,
2014-03-03,1.0100111234705227,0.9060535891498505,0.528416178623719,0.7479683160168707,0.8467640918580381,1.043238049483545,1.0349435929267738,
2014-03-04,0.984705228031146,0.9282170029771746,0.5067104685212297,0.7653533587079521,0.8675365344467642,1.030346705100488,1.0270761430051114,
2014-03-05,0.9438264738598448,0.9682434667548792,0.5091508052708638,0.7647361382573806,0.8659707724425891,1.032028184802626,1.0428147821307179,
2014-03-06,0.9624582869855401,0.9490572279192846,0.4963396778916543,0.7431334224873982,0.8486430062630486,1.0422772039394665,1.0542270716558662,
2014-03-07,0.9719132369299223,0.9397949057227916,0.49902379209370407,0.7831498816994131,0.8607515657620043,1.0336295940427578,1.030220879404407,
2014-03-10,0.946051167964405,0.9636123056566325,0.498413982430454,0.7895278263553127,0.8607515657620043,1.0339498758907835,1.0219570655608363,
2014-03-11,0.9221357063403787,0.9887528944756862,0.505734626647145,0.7875732949285051,0.8522964509394574,1.039795019617263,1.0282540169239918,
2014-03-12,0.8973859844271416,1.0148858749586496,0.5213517569546119,0.7546548708980554,0.8275574112734869,1.0550084073985104,1.0593424098178594,
2014-03-13,0.8971078976640716,1.0148858749586496,0.5450219619326501,0.7630902170558587,0.8225469728601256,1.058611578188806,1.0872823270301497,
2014-03-14,0.9082313681868746,1.0019847833278195,0.5346511713030749,0.7442649933134449,0.8101252609603345,1.0657378493073906,1.0912160519909808,
2014-03-17,0.888209121245829,1.02381739993384,0.5186676427525622,0.7651476185577616,0.8266179540709813,1.0540475618544314,1.0546196962954928,
2014-03-18,0.910734149054505,0.9980152166721791,0.5281844802342606,0.7865445941775532,0.8397703549060547,1.0458803747297618,1.040058931088767,
2014-03-19,0.9165739710789772,0.9917300694674159,0.5236702049780378,0.8066330624421354,0.8741127348643012,1.0256225478421008,1.0011030882732368,
2014-03-20,0.909343715239155,0.9990076083360896,0.5446559297218158,0.8251208723382369,0.8746346555323598,1.0237809272159497,1.002284701474399,
2014-03-21,0.9240823136818688,0.9834601389348329,0.557467057101025,0.825943832938998,0.8670146137787057,1.0286652253983506,1.0042515639548144,
2014-03-24,0.9215795328142379,0.9861065167052593,0.5602734260614933,0.8524843123135476,0.8969728601252618,1.010329089598847,0.957226349974386,
2014-03-25,0.9196329254727476,0.9884220972543827,0.5287946559297217,0.8504269108116445,0.8945720250521925,1.0121707102249977,0.9633251193765867,
2014-03-26,0.9365962180200224,0.9698974528613953,0.5353832357247437,0.869869355004629,0.9083507306889355,1.0041636640243412,0.9243655372787747,
2014-03-27,0.9580088987764186,0.9477340390340719,0.5043923865300146,0.8705894455302948,0.920146137787057,0.9975978861398027,0.9373520646447119,
2014-03-28,0.9627363737486094,0.942110486271915,0.5106149341142019,0.8646229811747761,0.9172233820459292,0.997357674753783,0.948371729530234,
2014-03-31,0.9610678531701891,0.9440952695997349,0.5333089311859441,0.8665775126015839,0.9337160751565768,0.9897509808631589,0.9288938081224689,
2014-04-01,0.9218576195773083,0.9831293417135292,0.5571010248901904,0.8636971504989196,0.937056367432151,0.987989430699015,0.9322367264827188,
2014-04-02,0.9204671857619581,0.9837909361561357,0.535260980966325,0.8522785721633578,0.9237995824634656,0.9954359836656254,0.9570281680134314,
2014-04-03,0.9388209121245834,0.9655970889844521,0.5184234992679356,0.8624627095977777,0.9281837160751567,0.9922331651853626,0.947190116329072,
2014-04-04,0.953559510567297,0.949718822361892,0.5205589311859443,0.8535130130644993,0.9044885177453035,1.0054447914164462,0.9546686808933893,
2014-04-07,0.944660734149055,0.9583195501157785,0.5078085651537337,0.858450776669067,0.9135699373695201,1.0001601409240126,0.9546686808933893,
2014-04-08,0.9774749721913241,0.9252398279854448,0.4956076134699853,0.8453862771319823,0.8967640918580378,1.0096084554407876,0.9790674977844751,
2014-04-09,0.991935483870968,0.910353953026794,0.48816508052708657,0.8565991153173543,0.892484342379959,1.0114500760669385,0.9865423230665106,
2014-04-10,0.9899888765294775,0.9120079391333108,0.47352818448023437,0.8411686040530805,0.8827766179540713,1.0169749379453923,0.9668662196977912,
2014-04-11,0.9883203559510566,0.9130003307972205,0.47584187408491935,0.8489867297603126,0.8835073068893531,1.0163343742493396,0.9530944430526006,
2014-04-14,1.0027808676307013,0.9000992391663903,0.48633491947291346,0.8442649933134453,0.8709812108559503,1.0237008567539436,0.9648993572173759,
2014-04-15,1.0025027808676312,0.8997684419450876,0.484504758418741,0.8776874807118606,0.9022964509394578,1.0048042277203932,0.9452232538486564,
2014-04-16,1.0086206896551728,0.8944756864042339,0.4925647877013177,0.8734698076329593,0.9024008350730693,1.0052045800304266,0.9365668153654586,
2014-04-17,1.0166852057842046,0.8875289447568641,0.45314787701317716,0.876350169735624,0.9134655532359087,0.9988790135319079,0.9275140129603525,
2014-04-18,1.0166852057842046,0.8875289447568641,0.45314787701317716,0.876350169735624,0.9134655532359087,0.9988790135319079,0.9275140129603525,
