Date,Asset,Daily Return,Exposure BoP,Exposure EoP,Trade Exposure,Trade Cost,PnL - Daily,PnL,Days in Exposure,Strategy Vol.,stop_trading_sign,Strategy,Strategy Weight,Book Vol,all_strategies_ready,Cumulative_ReturnLibor
2018-09-18,Swap - GLL US Equity,1.004969732850872,0,0,0,0,0,0,0,0.32450405298199775,False,Comdty | Trend-Following,1.0,0.0,True,1.0305591151607931
2018-09-18,Swap - GLD US Equity,0.9984404454943316,0,0,0,0,0,0,0,0.32450405298199775,False,Comdty | Trend-Following,1.0,0.0,True,1.0305591151607931
2018-09-18,Swap - GDX US Equity,1.0059395620845868,0,0,0,0,0,0,0,0.32450405298199775,False,Comdty | Trend-Following,1.0,0.0,True,1.0305591151607931
2018-09-18,Swap - PDBC US Equity,1.0082841108766127,0,0,0,0,0,0,0,0.32450405298199775,False,Comdty | Trend-Following,1.0,0.0,True,1.0305591151607931
2018-09-19,Swap - UCO US Equity,1.034630468194574,0,0,0,0,0,0,0,0.32195899230155783,False,Comdty | Trend-Following,1.0,0.0,True,1.030624793937593
2018-09-19,Swap - SCO US Equity,0.966208263650511,0,0,0,0,0,0,0,0.32195899230155783,False,Comdty | Trend-Following,1.0,0.0,True,1.030624793937593
2018-09-19,Swap - KOLD US Equity,0.9984018437907138,0,0,0,0,0,0,0,0.32195899230155783,False,Comdty | Trend-Following,1.0,0.0,True,1.030624793937593
2018-09-19,Swap - ZSL US Equity,0.986649009691714,-0.23111291185914068,-0.22802732561278954,0,0,0.003085586246351135,-0.2674232145592368,483,0.32195899230155783,False,Comdty | Trend-Following,1.0,0.0,True,1.030624793937593
2018-09-19,Swap - GLL US Equity,0.989956820761355,0,0,0,0,0,0,0,0.32195899230155783,False,Comdty | Trend-Following,1.0,0.0,True,1.030624793937593
2018-09-19,Swap - GLD US Equity,1.0038147280730267,0,0,0,0,0,0,0,0.32195899230155783,False,Comdty | Trend-Following,1.0,0.0,True,1.030624793937593
2018-09-19,Swap - GDX US Equity,1.0172949347000155,0,0,0,0,0,0,0,0.32195899230155783,False,Comdty | Trend-Following,1.0,0.0,True,1.030624793937593
2018-09-19,Swap - PDBC US Equity,1.0065658882478026,0,0,0,0,0,0,0,0.32195899230155783,False,Comdty | Trend-Following,1.0,0.0,True,1.030624793937593
2018-09-20,Swap - UCO US Equity,0.9819730041160427,0,0,0,0,0,0,0,0.3223130525044316,False,Comdty | Trend-Following,1.0,0.0,True,1.030690835532198
2018-09-20,Swap - SCO US Equity,1.01704639591762,0,0,0,0,0,0,0,0.3223130525044316,False,Comdty | Trend-Following,1.0,0.0,True,1.030690835532198
2018-09-20,Swap - KOLD US Equity,0.9558813708536886,0,0,0,0,0,0,0,0.3223130525044316,False,Comdty | Trend-Following,1.0,0.0,True,1.030690835532198
2018-09-20,Swap - ZSL US Equity,0.9908186609620397,-0.22802732561278954,0.7751365493997608,1.00107027882618,0.000250267569706545,0.0018433286166638218,-0.265579885942573,484,0.3223130525044316,False,Comdty | Trend-Following,1.0,0.0,True,1.030690835532198
2018-09-20,Swap - GLL US Equity,0.9943535039277146,0,0,0,0,0,0,0,0.3223130525044316,False,Comdty | Trend-Following,1.0,0.0,True,1.030690835532198
2018-09-20,Swap - GLD US Equity,1.0033603630220946,0,0,0,0,0,0,0,0.3223130525044316,False,Comdty | Trend-Following,1.0,0.0,True,1.030690835532198
2018-09-20,Swap - GDX US Equity,1.0095384932141476,0,0,0,0,0,0,0,0.3223130525044316,False,Comdty | Trend-Following,1.0,0.0,True,1.030690835532198
2018-09-20,Swap - PDBC US Equity,0.9999359249230435,0,0,0,0,0,0,0,0.3223130525044316,False,Comdty | Trend-Following,1.0,0.0,True,1.030690835532198
2018-09-21,Swap - UCO US Equity,1.020056416202724,0,0,0,0,0,0,0,0.3223605991894653,False,Comdty | Trend-Following,1.0,0.0,True,1.0307570537728141
2018-09-21,Swap - SCO US Equity,0.9810944378698728,0,0,0,0,0,0,0,0.3223605991894653,False,Comdty | Trend-Following,1.0,0.0,True,1.0307570537728141
2018-09-21,Swap - KOLD US Equity,0.9798405856855703,0,0,0,0,0,0,0,0.3223605991894653,False,Comdty | Trend-Following,1.0,0.0,True,1.0307570537728141
2018-09-21,Swap - ZSL US Equity,1.003784141659232,0.7751365493997608,0.7780697759079378,0,0,0.002933226508176956,-0.262646659434396,485,0.3223605991894653,False,Comdty | Trend-Following,1.0,0.0,True,1.0307570537728141
2018-09-21,Swap - GLL US Equity,1.0173408664641037,0,0,0,0,0,0,0,0.3223605991894653,False,Comdty | Trend-Following,1.0,0.0,True,1.0307570537728141
2018-09-21,Swap - GLD US Equity,0.9931102576120394,0,0,0,0,0,0,0,0.3223605991894653,False,Comdty | Trend-Following,1.0,0.0,True,1.0307570537728141
2018-09-21,Swap - GDX US Equity,0.9920138088991038,0,0,0,0,0,0,0,0.3223605991894653,False,Comdty | Trend-Following,1.0,0.0,True,1.0307570537728141
2018-09-21,Swap - PDBC US Equity,1.0026770158032785,0,0,0,0,0,0,0,0.3223605991894653,False,Comdty | Trend-Following,1.0,0.0,True,1.0307570537728141
2018-09-24,Swap - UCO US Equity,1.0399809753573304,0,0,0,0,0,0,0,0.3223490316418566,False,Comdty | Trend-Following,1.0,0.0,True,1.030823303854775
2018-09-24,Swap - SCO US Equity,0.9587861123481992,0,0,0,0,0,0,0,0.3223490316418566,False,Comdty | Trend-Following,1.0,0.0,True,1.030823303854775
2018-09-24,Swap - KOLD US Equity,0.9624757377035232,0,0,0,0,0,0,0,0.3223490316418566,False,Comdty | Trend-Following,1.0,0.0,True,1.030823303854775
2018-09-24,Swap - ZSL US Equity,1.000914188684521,0.7780697759079378,0.7787810784928406,0,0,0.0007113025849028176,-0.2619353568494932,486,0.3223490316418566,False,Comdty | Trend-Following,1.0,0.0,True,1.030823303854775
2018-09-24,Swap - GLL US Equity,0.9963215053705278,0,0,0,0,0,0,0,0.3223490316418566,False,Comdty | Trend-Following,1.0,0.0,True,1.030823303854775
2018-09-24,Swap - GLD US Equity,0.9997595152495142,0,0,0,0,0,0,0,0.3223490316418566,False,Comdty | Trend-Following,1.0,0.0,True,1.030823303854775
2018-09-24,Swap - GDX US Equity,1.0010004257106087,0,0,0,0,0,0,0,0.3223490316418566,False,Comdty | Trend-Following,1.0,0.0,True,1.030823303854775
2018-09-24,Swap - PDBC US Equity,1.013061744012042,0,0,0,0,0,0,0,0.3223490316418566,False,Comdty | Trend-Following,1.0,0.0,True,1.030823303854775
2018-09-25,Swap - UCO US Equity,1.0016595604697784,0,0,0,0,0,0,0,0.32168443280484754,False,Comdty | Trend-Following,1.0,0.0,True,1.0308897615162333
2018-09-25,Swap - SCO US Equity,0.9985050107495222,0,0,0,0,0,0,0,0.32168443280484754,False,Comdty | Trend-Following,1.0,0.0,True,1.0308897615162333
2018-09-25,Swap - KOLD US Equity,0.9902742247384926,0,0,0,0,0,0,0,0.32168443280484754,False,Comdty | Trend-Following,1.0,0.0,True,1.0308897615162333
2018-09-25,Swap - ZSL US Equity,0.9726937002377374,0.7787810784928406,0.757515448914337,0,0,-0.021265629578503642,-0.28320098642799685,487,0.32168443280484754,False,Comdty | Trend-Following,1.0,0.0,True,1.0308897615162333
2018-09-25,Swap - GLL US Equity,0.9976382210950485,0,0,0,0,0,0,0,0.32168443280484754,False,Comdty | Trend-Following,1.0,0.0,True,1.0308897615162333
2018-09-25,Swap - GLD US Equity,1.0015217537991636,0,0,0,0,0,0,0,0.32168443280484754,False,Comdty | Trend-Following,1.0,0.0,True,1.0308897615162333
2018-09-25,Swap - GDX US Equity,1.0025944390746084,0,0,0,0,0,0,0,0.32168443280484754,False,Comdty | Trend-Following,1.0,0.0,True,1.0308897615162333
2018-09-25,Swap - PDBC US Equity,1.0042558038235603,0,0,0,0,0,0,0,0.32168443280484754,False,Comdty | Trend-Following,1.0,0.0,True,1.0308897615162333
2018-09-26,Swap - UCO US Equity,0.9798563723960245,0,0,0,0,0,0,0,0.32556050526086067,False,Comdty | Trend-Following,1.0,0.0,True,1.0309563649876863
2018-09-26,Swap - SCO US Equity,1.0199914072369904,0,0,0,0,0,0,0,0.32556050526086067,False,Comdty | Trend-Following,1.0,0.0,True,1.0309563649876863
2018-09-26,Swap - KOLD US Equity,1.0423911802937518,0,0,0,0,0,0,0,0.32556050526086067,False,Comdty | Trend-Following,1.0,0.0,True,1.0309563649876863
2018-09-26,Swap - ZSL US Equity,1.0182914710076827,0.757515448914337,0.7713715207860253,0,0,0.013856071871688358,-0.2693449145563085,488,0.32556050526086067,False,Comdty | Trend-Following,1.0,0.0,True,1.0309563649876863
2018-09-26,Swap - GLL US Equity,1.0095699696862497,0,0,0,0,0,0,0,0.32556050526086067,False,Comdty | Trend-Following,1.0,0.0,True,1.0309563649876863
2018-09-26,Swap - GLD US Equity,0.9946563710104809,0,0,0,0,0,0,0,0.32556050526086067,False,Comdty | Trend-Following,1.0,0.0,True,1.0309563649876863
2018-09-26,Swap - GDX US Equity,0.9771245451383603,0,0,0,0,0,0,0,0.32556050526086067,False,Comdty | Trend-Following,1.0,0.0,True,1.0309563649876863
2018-09-26,Swap - PDBC US Equity,0.9945619288102121,0,0,0,0,0,0,0,0.32556050526086067,False,Comdty | Trend-Following,1.0,0.0,True,1.0309563649876863
2018-09-27,Swap - UCO US Equity,1.018083837904956,0,0,0,0,0,0,0,0.32629355361501133,False,Comdty | Trend-Following,1.0,0.0,True,1.0310232450515724
2018-09-27,Swap - SCO US Equity,0.9823800913943787,0,0,0,0,0,0,0,0.32629355361501133,False,Comdty | Trend-Following,1.0,0.0,True,1.0310232450515724
2018-09-27,Swap - KOLD US Equity,0.9509014392805042,0,0,0,0,0,0,0,0.32629355361501133,False,Comdty | Trend-Following,1.0,0.0,True,1.0310232450515724
2018-09-27,Swap - ZSL US Equity,1.0122500256167413,0.7713715207860253,0.7808208416756788,0,0,0.009449320889653445,-0.25989559366665504,489,0.32629355361501133,False,Comdty | Trend-Following,1.0,0.0,True,1.0310232450515724
2018-09-27,Swap - GLL US Equity,1.017437148024319,0,0,0,0,0,0,0,0.32629355361501133,False,Comdty | Trend-Following,1.0,0.0,True,1.0310232450515724
2018-09-27,Swap - GLD US Equity,0.9910900626170014,0,0,0,0,0,0,0,0.32629355361501133,False,Comdty | Trend-Following,1.0,0.0,True,1.0310232450515724
2018-09-27,Swap - GDX US Equity,0.9955931163173849,0,0,0,0,0,0,0,0.32629355361501133,False,Comdty | Trend-Following,1.0,0.0,True,1.0310232450515724
2018-09-27,Swap - PDBC US Equity,1.0031776064511422,0,0,0,0,0,0,0,0.32629355361501133,False,Comdty | Trend-Following,1.0,0.0,True,1.0310232450515724
2018-09-28,Swap - UCO US Equity,1.0338604102716755,0,0,0,0,0,0,0,0.323013620591867,False,Comdty | Trend-Following,1.0,0.0,True,1.0310901951128564
2018-09-28,Swap - SCO US Equity,0.9649123250177497,0,0,0,0,0,0,0,0.323013620591867,False,Comdty | Trend-Following,1.0,0.0,True,1.0310901951128564
2018-09-28,Swap - KOLD US Equity,1.0315320677690323,0,0,0,0,0,0,0,0.323013620591867,False,Comdty | Trend-Following,1.0,0.0,True,1.0310901951128564
2018-09-28,Swap - ZSL US Equity,0.9491905822480888,0.7808208416756788,0.7411477893415803,0,0,-0.03967305233409846,-0.2995686460007535,490,0.323013620591867,False,Comdty | Trend-Following,1.0,0.0,True,1.0310901951128564
2018-09-28,Swap - GLL US Equity,0.9879837099023382,0,0,0,0,0,0,0,0.323013620591867,False,Comdty | Trend-Following,1.0,0.0,True,1.0310901951128564
2018-09-28,Swap - GLD US Equity,1.0062711141708098,0,0,0,0,0,0,0,0.323013620591867,False,Comdty | Trend-Following,1.0,0.0,True,1.0310901951128564
2018-09-28,Swap - GDX US Equity,1.0097472113429866,0,0,0,0,0,0,0,0.323013620591867,False,Comdty | Trend-Following,1.0,0.0,True,1.0310901951128564
2018-09-28,Swap - PDBC US Equity,1.011249476224822,0,0,0,0,0,0,0,0.323013620591867,False,Comdty | Trend-Following,1.0,0.0,True,1.0310901951128564
2018-10-01,Swap - UCO US Equity,1.0561049544489183,0,0,0,0,0,0,0,0.33483405472940314,False,Comdty | Trend-Following,1.0,0.0,True,1.031157142624274
2018-10-01,Swap - SCO US Equity,0.9443831267241719,0,0,0,0,0,0,0,0.33483405472940314,False,Comdty | Trend-Following,1.0,0.0,True,1.031157142624274
2018-10-01,Swap - KOLD US Equity,0.9326182680379792,0,0,0,0,0,0,0,0.33483405472940314,False,Comdty | Trend-Following,1.0,0.0,True,1.031157142624274
2018-10-01,Swap - ZSL US Equity,1.0189333608174986,0.7411477893415803,0.7551802078562759,0,0,0.01403241851469561,-0.2855362274860579,491,0.33483405472940314,False,Comdty | Trend-Following,1.0,0.0,True,1.031157142624274
2018-10-01,Swap - GLL US Equity,1.0036757280010808,0,0,0,0,0,0,0,0.33483405472940314,False,Comdty | Trend-Following,1.0,0.0,True,1.031157142624274
2018-10-01,Swap - GLD US Equity,0.9982501900737236,0,0,0,0,0,0,0,0.33483405472940314,False,Comdty | Trend-Following,1.0,0.0,True,1.031157142624274
2018-10-01,Swap - GDX US Equity,1.0015545410186808,0,0,0,0,0,0,0,0.33483405472940314,False,Comdty | Trend-Following,1.0,0.0,True,1.031157142624274
2018-10-01,Swap - PDBC US Equity,1.0185814351972586,0,0,0,0,0,0,0,0.33483405472940314,False,Comdty | Trend-Following,1.0,0.0,True,1.031157142624274
2018-10-02,Swap - UCO US Equity,0.9899302108495178,0,0,0,0,0,0,0,0.3359002805566306,False,Comdty | Trend-Following,1.0,0.0,True,1.0312243529988212
2018-10-02,Swap - SCO US Equity,1.011698763796484,0,0,0,0,0,0,0,0.3359002805566306,False,Comdty | Trend-Following,1.0,0.0,True,1.0312243529988212
2018-10-02,Swap - KOLD US Equity,0.9683549281592881,0,0,0,0,0,0,0,0.3359002805566306,False,Comdty | Trend-Following,1.0,0.0,True,1.0312243529988212
2018-10-02,Swap - ZSL US Equity,0.9756267560155184,0.7551802078562759,0.7367740163979434,0,0,-0.018406191458332555,-0.30394241894439045,492,0.3359002805566306,False,Comdty | Trend-Following,1.0,0.0,True,1.0312243529988212
2018-10-02,Swap - GLL US Equity,0.977080918415953,0,0,0,0,0,0,0,0.3359002805566306,False,Comdty | Trend-Following,1.0,0.0,True,1.0312243529988212
2018-10-02,Swap - GLD US Equity,1.0114824419170683,0,0,0,0,0,0,0,0.3359002805566306,False,Comdty | Trend-Following,1.0,0.0,True,1.0312243529988212
2018-10-02,Swap - GDX US Equity,1.0268872592839002,0,0,0,0,0,0,0,0.3359002805566306,False,Comdty | Trend-Following,1.0,0.0,True,1.0312243529988212
2018-10-02,Swap - PDBC US Equity,1.0041147834212771,0,0,0,0,0,0,0,0.3359002805566306,False,Comdty | Trend-Following,1.0,0.0,True,1.0312243529988212
2018-10-03,Swap - UCO US Equity,1.0267947554878267,0,0,0,0,0,0,0,0.33867498760566683,False,Comdty | Trend-Following,1.0,0.0,True,1.0312915884467806
2018-10-03,Swap - SCO US Equity,0.9704793607620734,0,0,0,0,0,0,0,0.33867498760566683,False,Comdty | Trend-Following,1.0,0.0,True,1.0312915884467806
2018-10-03,Swap - KOLD US Equity,0.943730220043339,0,0,0,0,0,0,0,0.33867498760566683,False,Comdty | Trend-Following,1.0,0.0,True,1.0312915884467806
2018-10-03,Swap - ZSL US Equity,1.0060205229751928,0.7367740163979434,0.7412097812911923,0,0,0.004435764893248928,-0.2995066540511415,493,0.33867498760566683,False,Comdty | Trend-Following,1.0,0.0,True,1.0312915884467806
2018-10-03,Swap - GLL US Equity,1.0084317305963297,0,0,0,0,0,0,0,0.33867498760566683,False,Comdty | Trend-Following,1.0,0.0,True,1.0312915884467806
2018-10-03,Swap - GLD US Equity,0.995983187317949,0,0,0,0,0,0,0,0.33867498760566683,False,Comdty | Trend-Following,1.0,0.0,True,1.0312915884467806
2018-10-03,Swap - GDX US Equity,0.9862899206598011,0,0,0,0,0,0,0,0.33867498760566683,False,Comdty | Trend-Following,1.0,0.0,True,1.0312915884467806
2018-10-03,Swap - PDBC US Equity,1.009833800246371,0,0,0,0,0,0,0,0.33867498760566683,False,Comdty | Trend-Following,1.0,0.0,True,1.0312915884467806
2018-10-04,Swap - UCO US Equity,0.9574614960364035,0,0,0,0,0,0,0,0.3379406327924469,False,Comdty | Trend-Following,1.0,0.0,True,1.0313588663550652
2018-10-04,Swap - SCO US Equity,1.0414656046998447,0,0,0,0,0,0,0,0.3379406327924469,False,Comdty | Trend-Following,1.0,0.0,True,1.0313588663550652
2018-10-04,Swap - KOLD US Equity,1.0377736944172542,0,0,0,0,0,0,0,0.3379406327924469,False,Comdty | Trend-Following,1.0,0.0,True,1.0313588663550652
2018-10-04,Swap - ZSL US Equity,1.0061471553956636,0.7412097812911923,0.7457661129975751,0,0,0.00455633170638281,-0.2949503223447587,494,0.3379406327924469,False,Comdty | Trend-Following,1.0,0.0,True,1.0313588663550652
2018-10-04,Swap - GLL US Equity,0.9973999258240799,0,0,0,0,0,0,0,0.3379406327924469,False,Comdty | Trend-Following,1.0,0.0,True,1.0313588663550652
2018-10-04,Swap - GLD US Equity,1.0004637404240195,0,0,0,0,0,0,0,0.3379406327924469,False,Comdty | Trend-Following,1.0,0.0,True,1.0313588663550652
2018-10-04,Swap - GDX US Equity,0.9978015866688856,0,0,0,0,0,0,0,0.3379406327924469,False,Comdty | Trend-Following,1.0,0.0,True,1.0313588663550652
2018-10-04,Swap - PDBC US Equity,0.9885883135337075,0,0,0,0,0,0,0,0.3379406327924469,False,Comdty | Trend-Following,1.0,0.0,True,1.0313588663550652
2018-10-05,Swap - UCO US Equity,0.9950663145504343,0,0,0,0,0,0,0,0.33770660887468573,False,Comdty | Trend-Following,1.0,0.0,True,1.0314261053304334
2018-10-05,Swap - SCO US Equity,1.0053025579133985,0,0,0,0,0,0,0,0.33770660887468573,False,Comdty | Trend-Following,1.0,0.0,True,1.0314261053304334
2018-10-05,Swap - KOLD US Equity,1.0228439058809637,0,0,0,0,0,0,0,0.33770660887468573,False,Comdty | Trend-Following,1.0,0.0,True,1.0314261053304334
2018-10-05,Swap - ZSL US Equity,0.9923224027634343,0.7457661129975751,0.7400404211493006,0,0,-0.005725691848274539,-0.30067601419303325,495,0.33770660887468573,False,Comdty | Trend-Following,1.0,0.0,True,1.0314261053304334
2018-10-05,Swap - GLL US Equity,0.9947312278529435,0,0,0,0,0,0,0,0.33770660887468573,False,Comdty | Trend-Following,1.0,0.0,True,1.0314261053304334
2018-10-05,Swap - GLD US Equity,1.0027545060280745,0,0,0,0,0,0,0,0.33770660887468573,False,Comdty | Trend-Following,1.0,0.0,True,1.0314261053304334
2018-10-05,Swap - GDX US Equity,0.9946027982941259,0,0,0,0,0,0,0,0.33770660887468573,False,Comdty | Trend-Following,1.0,0.0,True,1.0314261053304334
2018-10-05,Swap - PDBC US Equity,0.9978455734732791,0,0,0,0,0,0,0,0.33770660887468573,False,Comdty | Trend-Following,1.0,0.0,True,1.0314261053304334
2018-10-08,Swap - UCO US Equity,0.9955859204670356,0,0,0,0,0,0,0,0.3381333622123839,False,Comdty | Trend-Following,1.0,0.0,True,1.0314935195008699
2018-10-08,Swap - SCO US Equity,1.0052737306982165,0,0,0,0,0,0,0,0.3381333622123839,False,Comdty | Trend-Following,1.0,0.0,True,1.0314935195008699
2018-10-08,Swap - KOLD US Equity,0.9267091263282922,0,0,0,0,0,0,0,0.3381333622123839,False,Comdty | Trend-Following,1.0,0.0,True,1.0314935195008699
2018-10-08,Swap - ZSL US Equity,1.0352935296427148,0.7400404211493006,0.7661590596899406,0,0,0.026118638540640005,-0.27455737565239324,496,0.3381333622123839,False,Comdty | Trend-Following,1.0,0.0,True,1.0314935195008699
2018-10-08,Swap - GLL US Equity,1.0256020662463536,0,0,0,0,0,0,0,0.3381333622123839,False,Comdty | Trend-Following,1.0,0.0,True,1.0314935195008699
2018-10-08,Swap - GLD US Equity,0.9888633115013629,0,0,0,0,0,0,0,0.3381333622123839,False,Comdty | Trend-Following,1.0,0.0,True,1.0314935195008699
2018-10-08,Swap - GDX US Equity,1.0031510012019282,0,0,0,0,0,0,0,0.3381333622123839,False,Comdty | Trend-Following,1.0,0.0,True,1.0314935195008699
2018-10-08,Swap - PDBC US Equity,0.9973223466871394,0,0,0,0,0,0,0,0.3381333622123839,False,Comdty | Trend-Following,1.0,0.0,True,1.0314935195008699
2018-10-09,Swap - UCO US Equity,1.0168593864496371,0,0,0,0,0,0,0,0.342263548830018,False,Comdty | Trend-Following,1.0,0.0,True,1.0315611088898284
2018-10-09,Swap - SCO US Equity,0.9817262634537052,0,0,0,0,0,0,0,0.342263548830018,False,Comdty | Trend-Following,1.0,0.0,True,1.0315611088898284
2018-10-09,Swap - KOLD US Equity,0.9872262811548055,0,0,0,0,0,0,0,0.342263548830018,False,Comdty | Trend-Following,1.0,0.0,True,1.0315611088898284
2018-10-09,Swap - ZSL US Equity,0.9973765066190965,0.7661590596899406,0.7641490464681248,0,0,-0.0020100132218158206,-0.27656738887420906,497,0.342263548830018,False,Comdty | Trend-Following,1.0,0.0,True,1.0315611088898284
2018-10-09,Swap - GLL US Equity,0.9954275979592164,0,0,0,0,0,0,0,0.342263548830018,False,Comdty | Trend-Following,1.0,0.0,True,1.0315611088898284
2018-10-09,Swap - GLD US Equity,1.0004675873796913,0,0,0,0,0,0,0,0.342263548830018,False,Comdty | Trend-Following,1.0,0.0,True,1.0315611088898284
2018-10-09,Swap - GDX US Equity,0.9828355766936996,0,0,0,0,0,0,0,0.342263548830018,False,Comdty | Trend-Following,1.0,0.0,True,1.0315611088898284
2018-10-09,Swap - PDBC US Equity,1.0051774850594455,0,0,0,0,0,0,0,0.342263548830018,False,Comdty | Trend-Following,1.0,0.0,True,1.0315611088898284
2018-10-10,Swap - UCO US Equity,0.9465150398271575,0,0,0,0,0,0,0,0.34153073907645254,False,Comdty | Trend-Following,1.0,0.0,True,1.0316288337849313
2018-10-10,Swap - SCO US Equity,1.0547993738676866,0,0,0,0,0,0,0,0.34153073907645254,False,Comdty | Trend-Following,1.0,0.0,True,1.0316288337849313
2018-10-10,Swap - KOLD US Equity,1.0033216629794763,0,0,0,0,0,0,0,0.34153073907645254,False,Comdty | Trend-Following,1.0,0.0,True,1.0316288337849313
2018-10-10,Swap - ZSL US Equity,1.0139227080048956,0.7641490464681248,0.7747880705143199,0,0,0.0106390240461951,-0.26592836482801396,498,0.34153073907645254,False,Comdty | Trend-Following,1.0,0.0,True,1.0316288337849313
2018-10-10,Swap - GLL US Equity,0.9951687880378532,0,0,0,0,0,0,0,0.34153073907645254,False,Comdty | Trend-Following,1.0,0.0,True,1.0316288337849313
2018-10-10,Swap - GLD US Equity,1.0024208667519423,0,0,0,0,0,0,0,0.34153073907645254,False,Comdty | Trend-Following,1.0,0.0,True,1.0316288337849313
2018-10-10,Swap - GDX US Equity,1.012981635086697,0,0,0,0,0,0,0,0.34153073907645254,False,Comdty | Trend-Following,1.0,0.0,True,1.0316288337849313
2018-10-10,Swap - PDBC US Equity,0.9827306741501742,0,0,0,0,0,0,0,0.34153073907645254,False,Comdty | Trend-Following,1.0,0.0,True,1.0316288337849313
2018-10-11,Swap - UCO US Equity,0.9434998859705916,0,0,0,0,0,0,0,0.33935453451311615,False,Comdty | Trend-Following,1.0,0.0,True,1.0316968699816573
2018-10-11,Swap - SCO US Equity,1.0548754856254403,0,0,0,0,0,0,0,0.33935453451311615,False,Comdty | Trend-Following,1.0,0.0,True,1.0316968699816573
2018-10-11,Swap - KOLD US Equity,1.010399265316937,0,0,0,0,0,0,0,0.33935453451311615,False,Comdty | Trend-Following,1.0,0.0,True,1.0316968699816573
2018-10-11,Swap - ZSL US Equity,0.9645259500749301,0.7747880705143199,0.7473031998195463,0,0,-0.027484870694773567,-0.29341323552278753,499,0.33935453451311615,False,Comdty | Trend-Following,1.0,0.0,True,1.0316968699816573
2018-10-11,Swap - GLL US Equity,0.9526487731818655,0,0,0,0,0,0,0,0.33935453451311615,False,Comdty | Trend-Following,1.0,0.0,True,1.0316968699816573
2018-10-11,Swap - GLD US Equity,1.0256233591572095,0,0,0,0,0,0,0,0.33935453451311615,False,Comdty | Trend-Following,1.0,0.0,True,1.0316968699816573
2018-10-11,Swap - GDX US Equity,1.0664916474875419,0,0,0,0,0,0,0,0.33935453451311615,False,Comdty | Trend-Following,1.0,0.0,True,1.0316968699816573
2018-10-11,Swap - PDBC US Equity,0.9840179533350304,0,0,0,0,0,0,0,0.33935453451311615,False,Comdty | Trend-Following,1.0,0.0,True,1.0316968699816573
2018-10-12,Swap - UCO US Equity,1.020672087723808,0,0,0,0,0,0,0,0.3455798727194251,False,Comdty | Trend-Following,1.0,0.0,True,1.031764914252766
2018-10-12,Swap - SCO US Equity,0.9791020912181253,0,0,0,0,0,0,0,0.3455798727194251,False,Comdty | Trend-Following,1.0,0.0,True,1.031764914252766
2018-10-12,Swap - KOLD US Equity,1.0443681397238758,0,0,0,0,0,0,0,0.3455798727194251,False,Comdty | Trend-Following,1.0,0.0,True,1.031764914252766
2018-10-12,Swap - ZSL US Equity,0.9912576264240879,0.7473031998195463,0.7407699960722494,0,0,-0.006533203747296934,-0.29994643927008446,500,0.3455798727194251,False,Comdty | Trend-Following,1.0,0.0,True,1.031764914252766
2018-10-12,Swap - GLL US Equity,1.0064679247740662,0,0,0,0,0,0,0,0.3455798727194251,False,Comdty | Trend-Following,1.0,0.0,True,1.031764914252766
2018-10-12,Swap - GLD US Equity,0.9951839752228369,0,0,0,0,0,0,0,0.3455798727194251,False,Comdty | Trend-Following,1.0,0.0,True,1.031764914252766
2018-10-12,Swap - GDX US Equity,0.9938916604026306,0,0,0,0,0,0,0,0.3455798727194251,False,Comdty | Trend-Following,1.0,0.0,True,1.031764914252766
2018-10-12,Swap - PDBC US Equity,1.0080208192649325,0,0,0,0,0,0,0,0.3455798727194251,False,Comdty | Trend-Following,1.0,0.0,True,1.031764914252766
2018-10-15,Swap - UCO US Equity,1.002878165386743,0,0,0,0,0,0,0,0.3458645962163254,False,Comdty | Trend-Following,1.0,0.0,True,1.0318333043661292
2018-10-15,Swap - SCO US Equity,0.9985153741024301,0,0,0,0,0,0,0,0.3458645962163254,False,Comdty | Trend-Following,1.0,0.0,True,1.0318333043661292
2018-10-15,Swap - KOLD US Equity,0.9397969509868762,0,0,0,0,0,0,0,0.3458645962163254,False,Comdty | Trend-Following,1.0,0.0,True,1.0318333043661292
2018-10-15,Swap - ZSL US Equity,0.9920950627404561,0.7407699960722494,0.7349142557295456,0,0,-0.005855740342703752,-0.3058021796127882,501,0.3458645962163254,False,Comdty | Trend-Following,1.0,0.0,True,1.0318333043661292
2018-10-15,Swap - GLL US Equity,0.988199166787851,0,0,0,0,0,0,0,0.3458645962163254,False,Comdty | Trend-Following,1.0,0.0,True,1.0318333043661292
2018-10-15,Swap - GLD US Equity,1.006615564499666,0,0,0,0,0,0,0,0.3458645962163254,False,Comdty | Trend-Following,1.0,0.0,True,1.0318333043661292
2018-10-15,Swap - GDX US Equity,1.0156306998577385,0,0,0,0,0,0,0,0.3458645962163254,False,Comdty | Trend-Following,1.0,0.0,True,1.0318333043661292
2018-10-15,Swap - PDBC US Equity,1.002070639531206,0,0,0,0,0,0,0,0.3458645962163254,False,Comdty | Trend-Following,1.0,0.0,True,1.0318333043661292
2018-10-16,Swap - UCO US Equity,1.0084476564637157,0,0,0,0,0,0,0,0.344075900620485,False,Comdty | Trend-Following,1.0,0.0,True,1.0319015817293267
2018-10-16,Swap - SCO US Equity,0.9921218503804076,0,0,0,0,0,0,0,0.344075900620485,False,Comdty | Trend-Following,1.0,0.0,True,1.0319015817293267
