Date,Asset,Daily Return,Exposure BoP,Exposure EoP,Trade Exposure,Trade Cost,PnL - Daily,PnL,Days in Exposure,Strategy Vol.,stop_trading_sign,Strategy,Strategy Weight,Book Vol,all_strategies_ready,Cumulative_ReturnLibor
2015-10-29,Swap - UCO US Equity,0.9902393185462662,0,-0.058811717312343526,-0.058811717312343526,1.4702929328085881e-05,-1.4702929328085881e-05,-1.4702929328085881e-05,1,0.0,False,Comdty | Trend-Following,1.0,0.0,True,1.0041879097961277
2015-11-02,Swap - UCO US Equity,0.989551635825648,-0.060522337758309994,-0.059889978332728036,0,0,0.0006323594255819576,-0.0010929639497125965,3,0.1681684584432201,False,Comdty | Trend-Following,1.0,0.0,True,1.0042062628391542
2015-11-02,Swap - SCO US Equity,1.0103141506221192,0.054980426701083183,0.05554750310334654,0,0,0.0005670764022633543,-0.001068282922130007,3,0.1681684584432201,False,Comdty | Trend-Following,1.0,0.0,True,1.0042062628391542
2015-11-02,Swap - KOLD US Equity,1.0394591430987135,0.09015860542919485,0.0937161867424059,0,0,0.0035575813132110445,-0.0025787337791583,3,0.1681684584432201,False,Comdty | Trend-Following,1.0,0.0,True,1.0042062628391542
2015-11-02,Swap - ZSL US Equity,1.011390317048073,-0.1103788691895393,-0.11163611950501592,0,0,-0.0012572503154766185,-0.0021189578332201334,3,0.1681684584432201,False,Comdty | Trend-Following,1.0,0.0,True,1.0042062628391542
2015-11-02,Swap - GLL US Equity,1.0125376747032002,-0.1960264076413972,-0.19848412297364196,0,0,-0.0024577153322447587,-0.003957059029672772,3,0.1681684584432201,False,Comdty | Trend-Following,1.0,0.0,True,1.0042062628391542
2015-11-02,Swap - GLD US Equity,0.9934950383429904,0.38652165133534927,0.38400734281380877,0,0,-0.002514308521540498,-0.004100118430919077,3,0.1681684584432201,False,Comdty | Trend-Following,1.0,0.0,True,1.0042062628391542
2015-11-02,Swap - GDX US Equity,1.004002760087799,0.09116125616332145,0.09152615280104562,0,0,0.0003648966377241686,-0.0006342677329176393,3,0.1681684584432201,False,Comdty | Trend-Following,1.0,0.0,True,1.0042062628391542
2015-11-02,Swap - PDBC US Equity,0.9954583253895045,-0.21611763071992196,-0.21513609476360085,0,0,0.0009815359563211112,0.0005622307127231255,3,0.1681684584432201,False,Comdty | Trend-Following,1.0,0.0,True,1.0042062628391542
2015-11-03,Swap - UCO US Equity,1.0738363555657489,-0.059889978332728036,-0.06431203606772834,0,0,-0.004422057735000304,-0.0055150216847129,4,0.16804263638623268,False,Comdty | Trend-Following,1.0,0.0,True,1.0042154257758502
2015-11-03,Swap - SCO US Equity,0.9260041075603743,0.05554750310334654,0.05143721603842153,0,0,-0.004110287064925007,-0.005178569987055014,4,0.16804263638623268,False,Comdty | Trend-Following,1.0,0.0,True,1.0042154257758502
2015-11-03,Swap - KOLD US Equity,0.9747285147443583,0.0937161867424059,0.09134783951093021,0,0,-0.0023683472314756787,-0.004947081010633979,4,0.16804263638623268,False,Comdty | Trend-Following,1.0,0.0,True,1.0042154257758502
2015-11-03,Swap - ZSL US Equity,1.0201649668781616,-0.11163611950501592,-0.11388725815724106,0,0,-0.0022511386522251348,-0.004370096485445268,4,0.16804263638623268,False,Comdty | Trend-Following,1.0,0.0,True,1.0042154257758502
2015-11-03,Swap - GLL US Equity,1.0293593264521612,-0.19848412297364196,-0.20431148313559602,0,0,-0.005827360161954065,-0.009784419191626837,4,0.16804263638623268,False,Comdty | Trend-Following,1.0,0.0,True,1.0042154257758502
2015-11-03,Swap - GLD US Equity,0.9851645995382784,0.38400734281380877,0.3783104401029243,0,0,-0.005696902710884466,-0.009797021141803544,4,0.16804263638623268,False,Comdty | Trend-Following,1.0,0.0,True,1.0042154257758502
2015-11-03,Swap - GDX US Equity,0.9946630527134585,0.09152615280104562,0.09103768254820649,0,0,-0.0004884702528391294,-0.0011227379857567687,4,0.16804263638623268,False,Comdty | Trend-Following,1.0,0.0,True,1.0042154257758502
2015-11-03,Swap - PDBC US Equity,1.020309415228783,-0.21513609476360085,-0.21950538304285364,0,0,-0.0043692882792527865,-0.003807057566529661,4,0.16804263638623268,False,Comdty | Trend-Following,1.0,0.0,True,1.0042154257758502
2015-11-04,Swap - UCO US Equity,0.9455500340727937,-0.06431203606772834,-0.060810247895131266,0,0,0.0035017881725970743,-0.002013233512115826,5,0.1727428856967599,False,Comdty | Trend-Following,1.0,0.0,True,1.0042246710595
2015-11-04,Swap - SCO US Equity,1.0546300140535296,0.05143721603842153,0.05424723187347494,0,0,0.0028100158350534074,-0.0023685541520016068,5,0.1727428856967599,False,Comdty | Trend-Following,1.0,0.0,True,1.0042246710595
2015-11-04,Swap - KOLD US Equity,1.020755707825083,0.09134783951093021,0.09324382857827167,0,0,0.0018959890673414526,-0.0030510919432925263,5,0.1727428856967599,False,Comdty | Trend-Following,1.0,0.0,True,1.0042246710595
2015-11-04,Swap - ZSL US Equity,1.0262648066631193,-0.11388725815724106,-0.11687848497413375,0,0,-0.002991226816892692,-0.00736132330233796,5,0.1727428856967599,False,Comdty | Trend-Following,1.0,0.0,True,1.0042246710595
2015-11-04,Swap - GLL US Equity,1.0182370711240611,-0.20431148313559602,-0.20803752618500232,0,0,-0.003726043049406297,-0.013510462241033134,5,0.1727428856967599,False,Comdty | Trend-Following,1.0,0.0,True,1.0042246710595
2015-11-04,Swap - GLD US Equity,0.9905498635154748,0.3783104401029243,0.37473535481043085,0,0,-0.0035750852924934517,-0.013372106434296996,5,0.1727428856967599,False,Comdty | Trend-Following,1.0,0.0,True,1.0042246710595
2015-11-04,Swap - GDX US Equity,0.9785716685676339,0.09103768254820649,0.089086896913729,0,0,-0.0019507856344774949,-0.0030735236202342636,5,0.1727428856967599,False,Comdty | Trend-Following,1.0,0.0,True,1.0042246710595
2015-11-04,Swap - PDBC US Equity,0.9795190682098057,-0.21950538304285364,-0.2150097082651725,0,0,0.004495674777681147,0.0006886172111514859,5,0.1727428856967599,False,Comdty | Trend-Following,1.0,0.0,True,1.0042246710595
2015-11-05,Swap - UCO US Equity,0.9554022690904058,-0.060810247895131266,-0.058098248822958484,0,0,0.0027119990721727813,0.0006987655600569553,6,0.17300962093035566,False,Comdty | Trend-Following,1.0,0.0,True,1.0042341165940059
2015-11-05,Swap - SCO US Equity,1.044613898258447,0.05424723187347494,0.05666741235708053,0,0,0.002420180483605594,5.1626331603987254e-05,6,0.17300962093035566,False,Comdty | Trend-Following,1.0,0.0,True,1.0042341165940059
2015-11-05,Swap - KOLD US Equity,0.92053264476521,0.09324382857827167,0.0858339881291903,0,0,-0.00740984044908137,-0.010460932392373896,6,0.17300962093035566,False,Comdty | Trend-Following,1.0,0.0,True,1.0042341165940059
2015-11-05,Swap - ZSL US Equity,1.0105748985722516,-0.11687848497413375,-0.11811446309801364,0,0,-0.0012359781238798911,-0.00859730142621785,6,0.17300962093035566,False,Comdty | Trend-Following,1.0,0.0,True,1.0042341165940059
2015-11-05,Swap - GLL US Equity,1.0062739887622847,-0.20803752618500232,-0.20934275128642052,0,0,-0.0013052251014182004,-0.014815687342451334,6,0.17300962093035566,False,Comdty | Trend-Following,1.0,0.0,True,1.0042341165940059
2015-11-05,Swap - GLD US Equity,0.9968765346874983,0.37473535481043085,0.37356488192831244,0,0,-0.0011704728821184118,-0.014542579316415408,6,0.17300962093035566,False,Comdty | Trend-Following,1.0,0.0,True,1.0042341165940059
2015-11-05,Swap - GDX US Equity,0.9630567029595872,0.089086896913729,0.08579573321863647,0,0,-0.003291163695092525,-0.006364687315326788,6,0.17300962093035566,False,Comdty | Trend-Following,1.0,0.0,True,1.0042341165940059
2015-11-05,Swap - PDBC US Equity,0.9891706505024859,-0.2150097082651725,-0.2126812929890104,0,0,0.0023284152761620935,0.0030170324873135795,6,0.17300962093035566,False,Comdty | Trend-Following,1.0,0.0,True,1.0042341165940059
2015-11-06,Swap - UCO US Equity,0.9728046907533633,-0.058098248822958484,-0.05651824897953008,0,0,0.001579999843428402,0.0022787654034853574,7,0.1739847827169541,False,Comdty | Trend-Following,1.0,0.0,True,1.004243493668434
2015-11-06,Swap - SCO US Equity,1.0267793589512884,0.05666741235708053,0.058184929333431466,0,0,0.0015175169763509341,0.0015691433079549214,7,0.1739847827169541,False,Comdty | Trend-Following,1.0,0.0,True,1.004243493668434
2015-11-06,Swap - KOLD US Equity,1.0317260172727871,0.0858339881291903,0.0885571587191692,0,0,0.002723170589978896,-0.007737761802395,7,0.1739847827169541,False,Comdty | Trend-Following,1.0,0.0,True,1.004243493668434
2015-11-06,Swap - ZSL US Equity,1.0315005285607353,-0.11811446309801364,-0.12183513111626854,0,0,-0.003720668018254894,-0.012317969444472745,7,0.1739847827169541,False,Comdty | Trend-Following,1.0,0.0,True,1.004243493668434
2015-11-06,Swap - GLL US Equity,1.0282050151925979,-0.20934275128642052,-0.21524726676691425,0,0,-0.005904515480493727,-0.02072020282294506,7,0.1739847827169541,False,Comdty | Trend-Following,1.0,0.0,True,1.004243493668434
2015-11-06,Swap - GLD US Equity,0.9854129872335239,0.37356488192831244,0.368115686226517,0,0,-0.005449195701795417,-0.019991775018210825,7,0.1739847827169541,False,Comdty | Trend-Following,1.0,0.0,True,1.004243493668434
2015-11-06,Swap - GDX US Equity,0.9559568114414483,0.08579573321863647,0.08201701556296886,0,0,-0.0037787176556676044,-0.010143404970994392,7,0.1739847827169541,False,Comdty | Trend-Following,1.0,0.0,True,1.004243493668434
2015-11-06,Swap - PDBC US Equity,0.9978260310629846,-0.2126812929890104,-0.21221893046456802,0,0,0.00046236252444237236,0.003479395011755952,7,0.1739847827169541,False,Comdty | Trend-Following,1.0,0.0,True,1.004243493668434
2015-11-09,Swap - UCO US Equity,0.9790310003546172,-0.05651824897953008,-0.05533311783672066,0,0,0.001185131142809423,0.0034638965462947804,8,0.17506309138896167,False,Comdty | Trend-Following,1.0,0.0,True,1.0042532601692888
2015-11-09,Swap - SCO US Equity,1.019263797612417,0.058184929333431466,0.059305792036203474,0,0,0.0011208627027720075,0.002690006010726929,8,0.17506309138896167,False,Comdty | Trend-Following,1.0,0.0,True,1.0042532601692888
2015-11-09,Swap - KOLD US Equity,1.0419415504300917,0.0885571587191692,0.09227138325753487,0,0,0.0037142245383656736,-0.004023537264029327,8,0.17506309138896167,False,Comdty | Trend-Following,1.0,0.0,True,1.0042532601692888
2015-11-09,Swap - ZSL US Equity,1.0264588189773347,-0.12183513111626854,-0.12505874479555373,0,0,-0.0032236136792851977,-0.015541583123757943,8,0.17506309138896167,False,Comdty | Trend-Following,1.0,0.0,True,1.0042532601692888
2015-11-09,Swap - GLL US Equity,0.9920731228889627,-0.21524726676691425,-0.21354102813476625,0,0,0.0017062386321479994,-0.01901396419079706,8,0.17506309138896167,False,Comdty | Trend-Following,1.0,0.0,True,1.0042532601692888
2015-11-09,Swap - GLD US Equity,1.0028720912167555,0.368115686226517,0.36917294805567813,0,0,0.0010572618291611047,-0.01893451318904972,8,0.17506309138896167,False,Comdty | Trend-Following,1.0,0.0,True,1.0042532601692888
2015-11-09,Swap - GDX US Equity,1.0274803322673105,0.08201701556296886,0.08427087040221243,0,0,0.002253854839243563,-0.00788955013175083,8,0.17506309138896167,False,Comdty | Trend-Following,1.0,0.0,True,1.0042532601692888
2015-11-09,Swap - PDBC US Equity,0.9999902748626843,-0.21221893046456802,-0.21221686660632827,0,0,2.0638582397536354e-06,0.0034814588699957055,8,0.17506309138896167,False,Comdty | Trend-Following,1.0,0.0,True,1.0042532601692888
2015-11-10,Swap - UCO US Equity,1.0042718560514454,-0.05533311783672066,-0.0555694929509968,0,0,-0.0002363751142761411,0.0032275214320186393,9,0.16960447840157525,False,Comdty | Trend-Following,1.0,0.0,True,1.0042630404733721
2015-11-10,Swap - SCO US Equity,0.9953782918309423,0.059305792036203474,0.059031697972677315,0,0,-0.00027409406352615906,0.00241591194720077,9,0.16960447840157525,False,Comdty | Trend-Following,1.0,0.0,True,1.0042630404733721
2015-11-10,Swap - KOLD US Equity,0.9741791504657816,0.09227138325753487,0.08988885775412786,0,0,-0.002382525503407007,-0.006406062767436334,9,0.16960447840157525,False,Comdty | Trend-Following,1.0,0.0,True,1.0042630404733721
2015-11-10,Swap - ZSL US Equity,1.0201118102632036,-0.12505874479555373,-0.1275739025426363,0,0,-0.0025151577470825803,-0.018056740870840523,9,0.16960447840157525,False,Comdty | Trend-Following,1.0,0.0,True,1.0042630404733721
2015-11-10,Swap - GLL US Equity,1.0081066236303309,-0.21354102813476625,-0.21527212487948869,0,0,-0.001731096744722438,-0.020745060935519498,9,0.16960447840157525,False,Comdty | Trend-Following,1.0,0.0,True,1.0042630404733721
2015-11-10,Swap - GLD US Equity,0.9978830020416228,0.36917294805567813,0.3683914096783562,0,0,-0.000781538377321922,-0.019716051566371642,9,0.16960447840157525,False,Comdty | Trend-Following,1.0,0.0,True,1.0042630404733721
2015-11-10,Swap - GDX US Equity,0.973958976649997,0.08427087040221243,0.08207637069834334,0,0,-0.0021944997038690905,-0.01008404983561992,9,0.16960447840157525,False,Comdty | Trend-Following,1.0,0.0,True,1.0042630404733721
2015-11-10,Swap - PDBC US Equity,0.9888897715946273,-0.21221686660632827,-0.20985908874685946,0,0,0.002357777859468807,0.0058392367294645125,9,0.16960447840157525,False,Comdty | Trend-Following,1.0,0.0,True,1.0042630404733721
2015-11-11,Swap - UCO US Equity,0.9521460257804116,-0.0555694929509968,-0.0529102718679242,0,0,0.0026592210830726007,0.00588674251509124,10,0.1676424010546216,False,Comdty | Trend-Following,1.0,0.0,True,1.0042729031215578
2015-11-11,Swap - SCO US Equity,1.0473660606235475,0.059031697972677315,0.061827796957562096,0,0,0.0027960989848847817,0.0052120109320855515,10,0.1676424010546216,False,Comdty | Trend-Following,1.0,0.0,True,1.0042729031215578
2015-11-11,Swap - KOLD US Equity,1.0241848488911345,0.08988885775412786,0.09206280619590812,0,0,0.00217394844178026,-0.004232114325656074,10,0.1676424010546216,False,Comdty | Trend-Following,1.0,0.0,True,1.0042729031215578
2015-11-11,Swap - ZSL US Equity,1.0160682577820013,-0.1275739025426363,-0.1296237928949473,0,0,-0.0020498903523109846,-0.020106631223151507,10,0.1676424010546216,False,Comdty | Trend-Following,1.0,0.0,True,1.0042729031215578
2015-11-11,Swap - GLL US Equity,1.0048117934568064,-0.21527212487948869,-0.21630796988141662,0,0,-0.0010358450019279375,-0.021780905937447435,10,0.1676424010546216,False,Comdty | Trend-Following,1.0,0.0,True,1.0042729031215578
2015-11-11,Swap - GLD US Equity,0.9966306423328871,0.3683914096783562,0.3671501672576579,0,0,-0.0012412424206982853,-0.020957293987069928,10,0.1676424010546216,False,Comdty | Trend-Following,1.0,0.0,True,1.0042729031215578
2015-11-11,Swap - GDX US Equity,1.0133571962416954,0.08207637069834334,0.08317268088856725,0,0,0.0010963101902239092,-0.00898773964539601,10,0.1676424010546216,False,Comdty | Trend-Following,1.0,0.0,True,1.0042729031215578
2015-11-11,Swap - PDBC US Equity,0.9882049975047591,-0.20985908874685946,-0.20738380027144127,0,0,0.002475288475418197,0.00831452520488271,10,0.1676424010546216,False,Comdty | Trend-Following,1.0,0.0,True,1.0042729031215578
2015-11-12,Swap - UCO US Equity,0.9407867164327269,-0.0529102718679242,-0.049777280936187294,0,0,0.003132990931736905,0.009019733446828146,11,0.16792699690084692,False,Comdty | Trend-Following,1.0,0.0,True,1.0042828344061134
2015-11-12,Swap - SCO US Equity,1.0617015114193515,0.061827796957562096,0.06564266547757246,0,0,0.00381486852001036,0.00902687945209591,11,0.16792699690084692,False,Comdty | Trend-Following,1.0,0.0,True,1.0042828344061134
2015-11-12,Swap - KOLD US Equity,0.9847318788155819,0.09206280619590812,0.0906571801143314,0,0,-0.0014056260815767246,-0.005637740407232798,11,0.16792699690084692,False,Comdty | Trend-Following,1.0,0.0,True,1.0042828344061134
2015-11-12,Swap - ZSL US Equity,0.9969721963772765,-0.1296237928949473,-0.12923131750522882,0,0,0.00039247538971848295,-0.019714155833433025,11,0.16792699690084692,False,Comdty | Trend-Following,1.0,0.0,True,1.0042828344061134
2015-11-12,Swap - GLL US Equity,1.000339253997276,-0.21630796988141662,-0.21638135322484153,0,0,-7.338334342490982e-05,-0.021854289280872345,11,0.16792699690084692,False,Comdty | Trend-Following,1.0,0.0,True,1.0042828344061134
2015-11-12,Swap - GLD US Equity,1.0001827317193728,0.3671501672576579,0.3672172572389889,0,0,6.70899813309811e-05,-0.020890204005738947,11,0.16792699690084692,False,Comdty | Trend-Following,1.0,0.0,True,1.0042828344061134
2015-11-12,Swap - GDX US Equity,0.9867994170156016,0.08317268088856725,0.08207475301246282,0,0,-0.0010979278761044237,-0.010085667521500434,11,0.16792699690084692,False,Comdty | Trend-Following,1.0,0.0,True,1.0042828344061134
2015-11-12,Swap - PDBC US Equity,0.9883005348494524,-0.20738380027144127,-0.2049575207273774,0,0,0.002426279544063853,0.010740804748946562,11,0.16792699690084692,False,Comdty | Trend-Following,1.0,0.0,True,1.0042828344061134
2015-11-13,Swap - UCO US Equity,0.9550407414006318,-0.049777280936187294,-0.04753933129020385,0,0,0.0022379496459834433,0.01125768309281159,12,0.1684229291585436,False,Comdty | Trend-Following,1.0,0.0,True,1.004292820619805
2015-11-13,Swap - SCO US Equity,1.0426979651339188,0.06564266547757246,0.06844547371943134,0,0,0.002802808241858884,0.011829687693954795,12,0.1684229291585436,False,Comdty | Trend-Following,1.0,0.0,True,1.004292820619805
2015-11-13,Swap - KOLD US Equity,0.9448544555929811,0.0906571801143314,0.08565784056252142,0,0,-0.004999339551809978,-0.010637079959042776,12,0.1684229291585436,False,Comdty | Trend-Following,1.0,0.0,True,1.004292820619805
2015-11-13,Swap - ZSL US Equity,1.010707449697799,-0.12923131750522882,-0.13061505533679635,0,0,-0.001383737831567533,-0.021097893665000558,12,0.1684229291585436,False,Comdty | Trend-Following,1.0,0.0,True,1.004292820619805
2015-11-13,Swap - GLL US Equity,1.0072389552168761,-0.21638135322484153,-0.2179477281506032,0,0,-0.001566374925761671,-0.023420664206634016,12,0.1684229291585436,False,Comdty | Trend-Following,1.0,0.0,True,1.004292820619805
2015-11-13,Swap - GLD US Equity,0.9971975950722157,0.3672172572389889,0.36618816578773494,0,0,-0.0010290914512539606,-0.021919295456992907,12,0.1684229291585436,False,Comdty | Trend-Following,1.0,0.0,True,1.004292820619805
2015-11-13,Swap - GDX US Equity,1.011052172370936,0.08207475301246282,0.08298185733005857,0,0,0.0009071043175957472,-0.009178563203904687,12,0.1684229291585436,False,Comdty | Trend-Following,1.0,0.0,True,1.004292820619805
2015-11-13,Swap - PDBC US Equity,0.9932577458768452,-0.2049575207273774,-0.20357564503818168,0,0,0.001381875689195733,0.012122680438142295,12,0.1684229291585436,False,Comdty | Trend-Following,1.0,0.0,True,1.004292820619805
2015-11-16,Swap - UCO US Equity,1.0536993640601662,-0.04753933129020385,-0.050092163148333355,0,0,-0.0025528318581295034,0.008704851234682086,13,0.16949644526854812,False,Comdty | Trend-Following,1.0,0.0,True,1.004302820640493
2015-11-16,Swap - SCO US Equity,0.9483422054466717,0.06844547371943134,0.06490973149992772,0,0,-0.003535742219503618,0.008293945474451177,13,0.16949644526854812,False,Comdty | Trend-Following,1.0,0.0,True,1.004302820640493
2015-11-16,Swap - KOLD US Equity,1.0115608933604563,0.08565784056252142,0.0866481217227517,0,0,0.000990281160230283,-0.009646798798812493,13,0.16949644526854812,False,Comdty | Trend-Following,1.0,0.0,True,1.004302820640493
2015-11-16,Swap - ZSL US Equity,0.9944858075219805,-0.13061505533679635,-0.1298948187811421,0,0,0.0007202365556542578,-0.0203776571093463,13,0.16949644526854812,False,Comdty | Trend-Following,1.0,0.0,True,1.004302820640493
2015-11-16,Swap - GLL US Equity,0.9960807081378533,-0.2179477281506032,-0.2170935273932892,0,0,0.0008542007573140165,-0.02256646344932,13,0.16949644526854812,False,Comdty | Trend-Following,1.0,0.0,True,1.004302820640493
2015-11-16,Swap - GLD US Equity,1.001438464090383,0.36618816578773494,0.36671491431454384,0,0,0.0005267485268088956,-0.02139254693018401,13,0.16949644526854812,False,Comdty | Trend-Following,1.0,0.0,True,1.004302820640493
2015-11-16,Swap - GDX US Equity,1.00887317672224,0.08298185733005857,0.08371817001488789,0,0,0.0007363126848293211,-0.008442250519075366,13,0.16949644526854812,False,Comdty | Trend-Following,1.0,0.0,True,1.004302820640493
2015-11-16,Swap - PDBC US Equity,0.9959665793706899,-0.20357564503818168,-0.20275453883185957,0,0,0.0008211062063221142,0.01294378664446441,13,0.16949644526854812,False,Comdty | Trend-Following,1.0,0.0,True,1.004302820640493
2015-11-17,Swap - UCO US Equity,0.9416615922173384,-0.050092163148333355,-0.047169866107870266,0,0,0.0029222970404630885,0.011627148275145174,14,0.16891150345797168,False,Comdty | Trend-Following,1.0,0.0,True,1.0043129030063267
2015-11-17,Swap - SCO US Equity,1.0597175821102756,0.06490973149992772,0.0687859837205306,0,0,0.00387625222060288,0.012170197695054057,14,0.16891150345797168,False,Comdty | Trend-Following,1.0,0.0,True,1.0043129030063267
2015-11-17,Swap - KOLD US Equity,0.9971097234611269,0.0866481217227517,0.08639768468939901,0,0,-0.00025043703335268785,-0.009897235832165181,14,0.16891150345797168,False,Comdty | Trend-Following,1.0,0.0,True,1.0043129030063267
2015-11-17,Swap - ZSL US Equity,1.0089431512053786,-0.1298948187811421,-0.13105648778629708,0,0,-0.0011616690051549916,-0.02153932611450129,14,0.16891150345797168,False,Comdty | Trend-Following,1.0,0.0,True,1.0043129030063267
2015-11-17,Swap - GLL US Equity,1.024644070752542,-0.2170935273932892,-0.2224435956422883,0,0,-0.0053500682489991125,-0.027916531698319112,14,0.16891150345797168,False,Comdty | Trend-Following,1.0,0.0,True,1.0043129030063267
2015-11-17,Swap - GLD US Equity,0.9867801812915785,0.36671491431454384,0.36186700962963125,0,0,-0.004847904684912585,-0.026240451615096597,14,0.16891150345797168,False,Comdty | Trend-Following,1.0,0.0,True,1.0043129030063267
2015-11-17,Swap - GDX US Equity,0.9519543989652225,0.08371817001488789,0.07969588021899092,0,0,-0.004022289795896972,-0.012464540314972338,14,0.16891150345797168,False,Comdty | Trend-Following,1.0,0.0,True,1.0043129030063267
2015-11-17,Swap - PDBC US Equity,0.9915119899578767,-0.20275453883185957,-0.20103355627016867,0,0,0.001720982561690898,0.014664769206155307,14,0.16891150345797168,False,Comdty | Trend-Following,1.0,0.0,True,1.0043129030063267
2015-11-18,Swap - UCO US Equity,1.0055701934310604,-0.047169866107870266,-0.04743261138620832,0,0,-0.0002627452783380557,0.011364402996807119,15,0.16955774499633014,False,Comdty | Trend-Following,1.0,0.0,True,1.0043230540101715
2015-11-18,Swap - SCO US Equity,0.9936281279657285,0.0687859837205306,0.0683476882345119,0,0,-0.0004382954860187027,0.011731902209035354,15,0.16955774499633014,False,Comdty | Trend-Following,1.0,0.0,True,1.0043230540101715
2015-11-18,Swap - KOLD US Equity,1.0361370886135572,0.08639768468939901,0.089519845477026,0,0,0.0031221607876269902,-0.006775075044538191,15,0.16955774499633014,False,Comdty | Trend-Following,1.0,0.0,True,1.0043230540101715
2015-11-18,Swap - ZSL US Equity,1.0056368185125049,-0.13105648778629708,-0.13179522942283475,0,0,-0.0007387416365376709,-0.022278067751038962,15,0.16955774499633014,False,Comdty | Trend-Following,1.0,0.0,True,1.0043230540101715
2015-11-18,Swap - GLL US Equity,1.0008255824872316,-0.2224435956422883,-0.2226272411792474,0,0,-0.00018364553695909835,-0.02810017723527821,15,0.16955774499633014,False,Comdty | Trend-Following,1.0,0.0,True,1.0043230540101715
