Date,Asset,Daily Return,Exposure BoP,Exposure EoP,Trade Exposure,Trade Cost,PnL - Daily,PnL,Days in Exposure,Strategy Vol.,stop_trading_sign,Strategy,Strategy Weight,Book Vol,all_strategies_ready,Cumulative_ReturnLibor
2015-11-03,Swap - GLD US Equity,0.9851645995382784,0.9507449729712305,0.9366402905602336,0,0,-0.014104682410996938,-0.024255964827159228,4,0.16804263638623265,False,Comdty | Trend-Following,1.0,0.0,True,1.0042154257758502
2015-11-03,Swap - GDX US Equity,0.9946630527134585,0.22660511914529383,0.22539573956955491,0,0,-0.0012093795757389114,-0.002779731991842835,4,0.16804263638623265,False,Comdty | Trend-Following,1.0,0.0,True,1.0042154257758502
2015-11-03,Swap - PDBC US Equity,1.020309415228783,-0.5326449205434324,-0.5434626274042511,0,0,-0.010817706860818732,-0.009425707374937212,4,0.16804263638623265,False,Comdty | Trend-Following,1.0,0.0,True,1.0042154257758502
2015-11-04,Swap - UCO US Equity,0.9455500340727937,-0.1592270203608681,-0.15055711452752826,0,0,0.008669905833339847,-0.004984466252744046,5,0.1727428856967599,False,Comdty | Trend-Following,1.0,0.0,True,1.0042246710595
2015-11-04,Swap - SCO US Equity,1.0546300140535296,0.1273508840060802,0.13430806458906178,0,0,0.006957180582981587,-0.0058641872228925515,5,0.1727428856967599,False,Comdty | Trend-Following,1.0,0.0,True,1.0042246710595
2015-11-04,Swap - KOLD US Equity,1.020755707825083,0.22616364200334924,0.23085782847742745,0,0,0.00469418647407821,-0.007554049112453828,5,0.1727428856967599,False,Comdty | Trend-Following,1.0,0.0,True,1.0042246710595
2015-11-04,Swap - ZSL US Equity,1.0262648066631193,-0.28196788474165624,-0.28937371671960455,0,0,-0.007405831977948307,-0.018225539836896384,5,0.1727428856967599,False,Comdty | Trend-Following,1.0,0.0,True,1.0042246710595
2015-11-04,Swap - GLL US Equity,1.0182370711240611,-0.5058447947586464,-0.515069922258396,0,0,-0.009225127499749575,-0.03344989177565791,5,0.1727428856967599,False,Comdty | Trend-Following,1.0,0.0,True,1.0042246710595
2015-11-04,Swap - GLD US Equity,0.9905498635154748,0.9366402905602336,0.927788911977534,0,0,-0.008851378582699576,-0.033107343409858804,5,0.1727428856967599,False,Comdty | Trend-Following,1.0,0.0,True,1.0042246710595
2015-11-04,Swap - GDX US Equity,0.9785716685676339,0.22539573956955491,0.2205658849586152,0,0,-0.00482985461093971,-0.007609586602782545,5,0.1727428856967599,False,Comdty | Trend-Following,1.0,0.0,True,1.0042246710595
2015-11-04,Swap - PDBC US Equity,0.9795190682098057,-0.5434626274042511,-0.5323320064018648,0,0,0.011130621002386265,0.0017049136274490534,5,0.1727428856967599,False,Comdty | Trend-Following,1.0,0.0,True,1.0042246710595
2015-11-05,Swap - UCO US Equity,0.9554022690904058,-0.15055711452752826,-0.1438426088473046,0,0,0.006714505680223665,0.0017300394274796186,6,0.17300962093035563,False,Comdty | Trend-Following,1.0,0.0,True,1.0042341165940059
2015-11-05,Swap - SCO US Equity,1.044613898258447,0.13430806458906178,0.1403000709179271,0,0,0.005992006328865318,0.00012781910597276652,6,0.17300962093035563,False,Comdty | Trend-Following,1.0,0.0,True,1.0042341165940059
2015-11-05,Swap - KOLD US Equity,0.92053264476521,0.23085782847742745,0.21251216741307952,0,0,-0.01834566106434793,-0.025899710176801757,6,0.17300962093035563,False,Comdty | Trend-Following,1.0,0.0,True,1.0042341165940059
2015-11-05,Swap - ZSL US Equity,1.0105748985722516,-0.28937371671960455,-0.29243381442338984,0,0,-0.0030600977037852917,-0.021285637540681676,6,0.17300962093035563,False,Comdty | Trend-Following,1.0,0.0,True,1.0042341165940059
2015-11-05,Swap - GLL US Equity,1.0062739887622847,-0.515069922258396,-0.518301465162436,0,0,-0.003231542904040041,-0.03668143467969795,6,0.17300962093035563,False,Comdty | Trend-Following,1.0,0.0,True,1.0042341165940059
2015-11-05,Swap - GLD US Equity,0.9968765346874983,0.927788911977534,0.9248909954936484,0,0,-0.0028979164838855986,-0.0360052598937444,6,0.17300962093035563,False,Comdty | Trend-Following,1.0,0.0,True,1.0042341165940059
2015-11-05,Swap - GDX US Equity,0.9630567029595872,0.2205658849586152,0.21241745395360756,0,0,-0.008148431005007645,-0.01575801760779019,6,0.17300962093035563,False,Comdty | Trend-Following,1.0,0.0,True,1.0042341165940059
2015-11-05,Swap - PDBC US Equity,0.9891706505024859,-0.5323320064018648,-0.5265671970558261,0,0,0.005764809346038735,0.0074697229734877885,6,0.17300962093035563,False,Comdty | Trend-Following,1.0,0.0,True,1.0042341165940059
2015-11-06,Swap - UCO US Equity,0.9728046907533633,-0.1438426088473046,-0.13993076461685916,0,0,0.003911844230445438,0.005641883657925057,7,0.1739847827169541,False,Comdty | Trend-Following,1.0,0.0,True,1.004243493668434
2015-11-06,Swap - SCO US Equity,1.0267793589512884,0.1403000709179271,0.14405721687792947,0,0,0.0037571459600023727,0.003884965065975139,7,0.1739847827169541,False,Comdty | Trend-Following,1.0,0.0,True,1.004243493668434
2015-11-06,Swap - KOLD US Equity,1.0317260172727871,0.21251216741307952,0.2192543321071043,0,0,0.006742164694024777,-0.01915754548277698,7,0.1739847827169541,False,Comdty | Trend-Following,1.0,0.0,True,1.004243493668434
2015-11-06,Swap - ZSL US Equity,1.0315005285607353,-0.29243381442338984,-0.3016456341467586,0,0,-0.009211819723368764,-0.03049745726405044,7,0.1739847827169541,False,Comdty | Trend-Following,1.0,0.0,True,1.004243493668434
2015-11-06,Swap - GLL US Equity,1.0282050151925979,-0.518301465162436,-0.5329201658616882,0,0,-0.014618700699252196,-0.051300135378950146,7,0.1739847827169541,False,Comdty | Trend-Following,1.0,0.0,True,1.004243493668434
2015-11-06,Swap - GLD US Equity,0.9854129872335239,0.9248909954936484,0.9113995987347837,0,0,-0.013491396758864682,-0.049496656652609085,7,0.1739847827169541,False,Comdty | Trend-Following,1.0,0.0,True,1.004243493668434
2015-11-06,Swap - GDX US Equity,0.9559568114414483,0.21241745395360756,0.20306191197600135,0,0,-0.009355541977606213,-0.025113559585396402,7,0.1739847827169541,False,Comdty | Trend-Following,1.0,0.0,True,1.004243493668434
2015-11-06,Swap - PDBC US Equity,0.9978260310629846,-0.5265671970558261,-0.5254224563261755,0,0,0.0011447407296506507,0.008614463703138439,7,0.1739847827169541,False,Comdty | Trend-Following,1.0,0.0,True,1.004243493668434
2015-11-09,Swap - UCO US Equity,0.9790310003546172,-0.13993076461685916,-0.13699655646323008,0,0,0.0029342081536290754,0.008576091811554132,8,0.1750630913889617,False,Comdty | Trend-Following,1.0,0.0,True,1.0042532601692888
2015-11-09,Swap - SCO US Equity,1.019263797612417,0.14405721687792947,0.14683230594847396,0,0,0.0027750890705444953,0.0066600541365196345,8,0.1750630913889617,False,Comdty | Trend-Following,1.0,0.0,True,1.0042532601692888
2015-11-09,Swap - KOLD US Equity,1.0419415504300917,0.2192543321071043,0.22845019873419048,0,0,0.009195866627086186,-0.009961678855690794,8,0.1750630913889617,False,Comdty | Trend-Following,1.0,0.0,True,1.0042532601692888
2015-11-09,Swap - ZSL US Equity,1.0264588189773347,-0.3016456341467586,-0.30962682137595104,0,0,-0.007981187229192443,-0.03847864449324288,8,0.1750630913889617,False,Comdty | Trend-Following,1.0,0.0,True,1.0042532601692888
2015-11-09,Swap - GLL US Equity,0.9920731228889627,-0.5329201658616882,-0.528695773196909,0,0,0.004224392664779253,-0.04707574271417089,8,0.1750630913889617,False,Comdty | Trend-Following,1.0,0.0,True,1.0042532601692888
2015-11-09,Swap - GLD US Equity,1.0028720912167555,0.9113995987347837,0.9140172215172644,0,0,0.0026176227824806775,-0.04687903387012841,8,0.1750630913889617,False,Comdty | Trend-Following,1.0,0.0,True,1.0042532601692888
2015-11-09,Swap - GDX US Equity,1.0274803322673105,0.20306191197600135,0.20864212078793723,0,0,0.005580208811935883,-0.01953335077346052,8,0.1750630913889617,False,Comdty | Trend-Following,1.0,0.0,True,1.0042532601692888
2015-11-09,Swap - PDBC US Equity,0.9999902748626843,-0.5254224563261755,-0.525417346520639,0,0,5.109805536473999e-06,0.008619573508674913,8,0.1750630913889617,False,Comdty | Trend-Following,1.0,0.0,True,1.0042532601692888
2015-11-10,Swap - UCO US Equity,1.0042718560514454,-0.13699655646323008,-0.13758178603198473,0,0,-0.0005852295687546472,0.007990862242799485,9,0.16960447840157525,False,Comdty | Trend-Following,1.0,0.0,True,1.0042630404733721
2015-11-10,Swap - SCO US Equity,0.9953782918309423,0.14683230594847396,0.14615368988059033,0,0,-0.0006786160678836362,0.005981438068635998,9,0.16960447840157525,False,Comdty | Trend-Following,1.0,0.0,True,1.0042630404733721
2015-11-10,Swap - KOLD US Equity,0.9741791504657816,0.22845019873419048,0.22255142052661267,0,0,-0.0058987782075778095,-0.015860457063268604,9,0.16960447840157525,False,Comdty | Trend-Following,1.0,0.0,True,1.0042630404733721
2015-11-10,Swap - ZSL US Equity,1.0201118102632036,-0.30962682137595104,-0.31585397725986303,0,0,-0.006227155883911983,-0.04470580037715487,9,0.16960447840157525,False,Comdty | Trend-Following,1.0,0.0,True,1.0042630404733721
2015-11-10,Swap - GLL US Equity,1.0081066236303309,-0.528695773196909,-0.5329817108451631,0,0,-0.0042859376482541345,-0.05136168036242503,9,0.16960447840157525,False,Comdty | Trend-Following,1.0,0.0,True,1.0042630404733721
2015-11-10,Swap - GLD US Equity,0.9978830020416228,0.9140172215172644,0.9120822489253908,0,0,-0.001934972591873585,-0.04881400646200199,9,0.16960447840157525,False,Comdty | Trend-Following,1.0,0.0,True,1.0042630404733721
2015-11-10,Swap - GDX US Equity,0.973958976649997,0.20864212078793723,0.2032088664487044,0,0,-0.005433254339232835,-0.024966605112693354,9,0.16960447840157525,False,Comdty | Trend-Following,1.0,0.0,True,1.0042630404733721
2015-11-10,Swap - PDBC US Equity,0.9888897715946273,-0.525417346520639,-0.5195798397926499,0,0,0.005837506727989106,0.014457080236664019,9,0.16960447840157525,False,Comdty | Trend-Following,1.0,0.0,True,1.0042630404733721
2015-11-11,Swap - UCO US Equity,0.9521460257804116,-0.13758178603198473,-0.13099795079012522,0,0,0.006583835241859515,0.014574697484659,10,0.1676424010546216,False,Comdty | Trend-Following,1.0,0.0,True,1.0042729031215578
2015-11-11,Swap - SCO US Equity,1.0473660606235475,0.14615368988059033,0.15307641441582953,0,0,0.006922724535239205,0.012904162603875204,10,0.1676424010546216,False,Comdty | Trend-Following,1.0,0.0,True,1.0042729031215578
2015-11-11,Swap - KOLD US Equity,1.0241848488911345,0.22255142052661267,0.22793379300255612,0,0,0.005382372475943448,-0.010478084587325156,10,0.1676424010546216,False,Comdty | Trend-Following,1.0,0.0,True,1.0042729031215578
2015-11-11,Swap - ZSL US Equity,1.0160682577820013,-0.31585397725986303,-0.32092920038794487,0,0,-0.0050752231280818405,-0.04978102350523671,10,0.1676424010546216,False,Comdty | Trend-Following,1.0,0.0,True,1.0042729031215578
2015-11-11,Swap - GLL US Equity,1.0048117934568064,-0.5329817108451631,-0.5355463087540053,0,0,-0.0025645979088422255,-0.05392627827126725,10,0.1676424010546216,False,Comdty | Trend-Following,1.0,0.0,True,1.0042729031215578
2015-11-11,Swap - GLD US Equity,0.9966306423328871,0.9120822489253908,0.9090091176069365,0,0,-0.003073131318454325,-0.05188713778045632,10,0.1676424010546216,False,Comdty | Trend-Following,1.0,0.0,True,1.0042729031215578
2015-11-11,Swap - GDX US Equity,1.0133571962416954,0.2032088664487044,0.20592316715591222,0,0,0.002714300707207823,-0.02225230440548553,10,0.1676424010546216,False,Comdty | Trend-Following,1.0,0.0,True,1.0042729031215578
2015-11-11,Swap - PDBC US Equity,0.9882049975047591,-0.5195798397926499,-0.5134513942858187,0,0,0.006128445506831226,0.020585525743495245,10,0.1676424010546216,False,Comdty | Trend-Following,1.0,0.0,True,1.0042729031215578
2015-11-12,Swap - UCO US Equity,0.9407867164327269,-0.13099795079012522,-0.12324113198325785,0,0,0.007756818806867363,0.02233151629152636,11,0.16792699690084692,False,Comdty | Trend-Following,1.0,0.0,True,1.0042828344061134
2015-11-12,Swap - SCO US Equity,1.0617015114193515,0.15307641441582953,0.16252146054794123,0,0,0.009445046132111695,0.0223492087359869,11,0.16792699690084692,False,Comdty | Trend-Following,1.0,0.0,True,1.0042828344061134
2015-11-12,Swap - KOLD US Equity,0.9847318788155819,0.22793379300255612,0.224453672228969,0,0,-0.0034801207735871142,-0.01395820536091227,11,0.16792699690084692,False,Comdty | Trend-Following,1.0,0.0,True,1.0042828344061134
2015-11-12,Swap - ZSL US Equity,0.9969721963772765,-0.32092920038794487,-0.3199574897923725,0,0,0.0009717105955723837,-0.048809312909664324,11,0.16792699690084692,False,Comdty | Trend-Following,1.0,0.0,True,1.0042828344061134
2015-11-12,Swap - GLL US Equity,1.000339253997276,-0.5355463087540053,-0.5357279949799765,0,0,-0.00018168622597114492,-0.0541079644972384,11,0.16792699690084692,False,Comdty | Trend-Following,1.0,0.0,True,1.0042828344061134
2015-11-12,Swap - GLD US Equity,1.0001827317193728,0.9090091176069365,0.9091752224059223,0,0,0.0001661047989858222,-0.051721032981470495,11,0.16792699690084692,False,Comdty | Trend-Following,1.0,0.0,True,1.0042828344061134
2015-11-12,Swap - GDX US Equity,0.9867994170156016,0.20592316715591222,0.20320486129946044,0,0,-0.002718305856451775,-0.024970610261937306,11,0.16792699690084692,False,Comdty | Trend-Following,1.0,0.0,True,1.0042828344061134
2015-11-12,Swap - PDBC US Equity,0.9883005348494524,-0.5134513942858187,-0.5074442875918717,0,0,0.006007106693946995,0.02659263243744224,11,0.16792699690084692,False,Comdty | Trend-Following,1.0,0.0,True,1.0042828344061134
2015-11-13,Swap - UCO US Equity,0.9550407414006318,-0.12324113198325785,-0.1177003020603437,0,0,0.005540829922914159,0.02787234621444052,12,0.16842292915854362,False,Comdty | Trend-Following,1.0,0.0,True,1.004292820619805
2015-11-13,Swap - SCO US Equity,1.0426979651339188,0.16252146054794123,0.16946079620393079,0,0,0.006939335655989559,0.029288544391976458,12,0.16842292915854362,False,Comdty | Trend-Following,1.0,0.0,True,1.004292820619805
2015-11-13,Swap - KOLD US Equity,0.9448544555929811,0.224453672228969,0.21207605227974793,0,0,-0.01237761994922107,-0.02633582531013334,12,0.16842292915854362,False,Comdty | Trend-Following,1.0,0.0,True,1.004292820619805
2015-11-13,Swap - ZSL US Equity,1.010707449697799,-0.3199574897923725,-0.3233834185197584,0,0,-0.0034259287273858963,-0.05223524163705022,12,0.16842292915854362,False,Comdty | Trend-Following,1.0,0.0,True,1.004292820619805
2015-11-13,Swap - GLL US Equity,1.0072389552168761,-0.5357279949799765,-0.5396061059440633,0,0,-0.003878110964086856,-0.057986075461325254,12,0.16842292915854362,False,Comdty | Trend-Following,1.0,0.0,True,1.004292820619805
2015-11-13,Swap - GLD US Equity,0.9971975950722157,0.9091752224059223,0.9066273452824326,0,0,-0.0025478771234896946,-0.05426891010496019,12,0.16842292915854362,False,Comdty | Trend-Following,1.0,0.0,True,1.004292820619805
2015-11-13,Swap - GDX US Equity,1.011052172370936,0.20320486129946044,0.20545071645315424,0,0,0.0022458551536937987,-0.022724755108243507,12,0.16842292915854362,False,Comdty | Trend-Following,1.0,0.0,True,1.004292820619805
2015-11-13,Swap - PDBC US Equity,0.9932577458768452,-0.5074442875918717,-0.5040229692515841,0,0,0.0034213183402875824,0.030013950777729823,12,0.16842292915854362,False,Comdty | Trend-Following,1.0,0.0,True,1.004292820619805
2015-11-16,Swap - UCO US Equity,1.0536993640601662,-0.1177003020603437,-0.12402073343067362,0,0,-0.006320431370329921,0.0215519148441106,13,0.16949644526854815,False,Comdty | Trend-Following,1.0,0.0,True,1.004302820640493
2015-11-16,Swap - SCO US Equity,0.9483422054466717,0.16946079620393079,0.16070682520878468,0,0,-0.008753970995146104,0.020534573396830354,13,0.16949644526854815,False,Comdty | Trend-Following,1.0,0.0,True,1.004302820640493
2015-11-16,Swap - KOLD US Equity,1.0115608933604563,0.21207605227974793,0.21452784090446064,0,0,0.0024517886247127085,-0.02388403668542063,13,0.16949644526854815,False,Comdty | Trend-Following,1.0,0.0,True,1.004302820640493
2015-11-16,Swap - ZSL US Equity,0.9944858075219805,-0.3233834185197584,-0.3216002201058405,0,0,0.0017831984139178858,-0.050452043223132334,13,0.16949644526854815,False,Comdty | Trend-Following,1.0,0.0,True,1.004302820640493
2015-11-16,Swap - GLL US Equity,0.9960807081378533,-0.5396061059440633,-0.5374912321242721,0,0,0.002114873819791252,-0.055871201641534,13,0.16949644526854815,False,Comdty | Trend-Following,1.0,0.0,True,1.004302820640493
2015-11-16,Swap - GLD US Equity,1.001438464090383,0.9066273452824326,0.9079314961619808,0,0,0.0013041508795481604,-0.05296475922541203,13,0.16949644526854815,False,Comdty | Trend-Following,1.0,0.0,True,1.004302820640493
2015-11-16,Swap - GDX US Equity,1.00887317672224,0.20545071645315424,0.2072737169679539,0,0,0.0018230005147996664,-0.02090175459344384,13,0.16949644526854815,False,Comdty | Trend-Following,1.0,0.0,True,1.004302820640493
2015-11-16,Swap - PDBC US Equity,0.9959665793706899,-0.5040229692515841,-0.5019900326097586,0,0,0.002032936641825467,0.03204688741955529,13,0.16949644526854815,False,Comdty | Trend-Following,1.0,0.0,True,1.004302820640493
2015-11-17,Swap - UCO US Equity,0.9416615922173384,-0.12402073343067362,-0.1167855613102902,0,0,0.00723517212038341,0.02878708696449401,14,0.16891150345797168,False,Comdty | Trend-Following,1.0,0.0,True,1.0043129030063267
2015-11-17,Swap - SCO US Equity,1.0597175821102756,0.16070682520878468,0.17030384823887199,0,0,0.009597023030087304,0.030131596426917658,14,0.16891150345797168,False,Comdty | Trend-Following,1.0,0.0,True,1.0043129030063267
2015-11-17,Swap - KOLD US Equity,0.9971097234611269,0.21452784090446064,0.21390779611895938,0,0,-0.0006200447855012614,-0.024504081470921892,14,0.16891150345797168,False,Comdty | Trend-Following,1.0,0.0,True,1.0043129030063267
2015-11-17,Swap - ZSL US Equity,1.0089431512053786,-0.3216002201058405,-0.32447633950193006,0,0,-0.0028761193960895604,-0.053328162619221894,14,0.16891150345797168,False,Comdty | Trend-Following,1.0,0.0,True,1.0043129030063267
2015-11-17,Swap - GLL US Equity,1.024644070752542,-0.5374912321242721,-0.5507372040776136,0,0,-0.01324597195334154,-0.06911717359487554,14,0.16891150345797168,False,Comdty | Trend-Following,1.0,0.0,True,1.0043129030063267
2015-11-17,Swap - GLD US Equity,0.9867801812915785,0.9079314961619808,0.8959288063830535,0,0,-0.012002689778927267,-0.06496744900433929,14,0.16891150345797168,False,Comdty | Trend-Following,1.0,0.0,True,1.0043129030063267
2015-11-17,Swap - GDX US Equity,0.9519543989652225,0.2072737169679539,0.19731512665751622,0,0,-0.009958590310437693,-0.030860344903881533,14,0.16891150345797168,False,Comdty | Trend-Following,1.0,0.0,True,1.0043129030063267
2015-11-17,Swap - PDBC US Equity,0.9915119899578767,-0.5019900326097586,-0.49772913617192116,0,0,0.004260896437837447,0.036307783857392736,14,0.16891150345797168,False,Comdty | Trend-Following,1.0,0.0,True,1.0043129030063267
2015-11-18,Swap - UCO US Equity,1.0055701934310604,-0.1167855613102902,-0.11743607947674348,0,0,-0.0006505181664532705,0.02813656879804074,15,0.16955774499633014,False,Comdty | Trend-Following,1.0,0.0,True,1.0043230540101715
2015-11-18,Swap - SCO US Equity,0.9936281279657285,0.17030384823887199,0.1692186939109499,0,0,-0.0010851543279220832,0.029046442098995574,15,0.16955774499633014,False,Comdty | Trend-Following,1.0,0.0,True,1.0043230540101715
2015-11-18,Swap - KOLD US Equity,1.0361370886135572,0.21390779611895938,0.22163780110244094,0,0,0.007730004983481559,-0.016774076487440333,15,0.16955774499633014,False,Comdty | Trend-Following,1.0,0.0,True,1.0043230540101715
2015-11-18,Swap - ZSL US Equity,1.0056368185125049,-0.32447633950193006,-0.32630535373930436,0,0,-0.0018290142373743046,-0.0551571768565962,15,0.16955774499633014,False,Comdty | Trend-Following,1.0,0.0,True,1.0043230540101715
2015-11-18,Swap - GLL US Equity,1.0008255824872316,-0.5507372040776136,-0.551191883068367,0,0,-0.0004546789907533544,-0.0695718525856289,15,0.16955774499633014,False,Comdty | Trend-Following,1.0,0.0,True,1.0043230540101715
2015-11-18,Swap - GLD US Equity,1.0008693053380697,0.8959288063830535,0.8967076420769727,0,0,0.0007788356939192331,-0.06418861331042006,15,0.16955774499633014,False,Comdty | Trend-Following,1.0,0.0,True,1.0043230540101715
2015-11-18,Swap - GDX US Equity,1.0313376513121546,0.19731512665751622,0.2034985192953231,0,0,0.006183392637806873,-0.02467695226607466,15,0.16955774499633014,False,Comdty | Trend-Following,1.0,0.0,True,1.0043230540101715
