Date,Asset,Daily Return,Exposure BoP,Exposure EoP,Trade Exposure,Trade Cost,PnL - Daily,PnL,Days in Exposure,Strategy Vol.
2013-12-16,Swap - VLUE US Equity,1.0069405972122492,0.4841161417911142,0.4874761969352344,0,0,0.003360055144120244,-0.003197019422029178,16,0.20796010892896044
2013-12-16,Swap - SIZE US Equity,1.0048386428817102,0.480882459187846,0.4832092776759346,0,0,0.002326818488088578,-0.004545312269586316,16,0.20796010892896044
2013-12-16,Swap - USMV US Equity,1.003179482507418,0.5448649955894252,0.5465973843118063,0,0,0.0017323887223810175,-0.011867763154872785,16,0.20796010892896044
2013-12-16,Swap - MTUM US Equity,1.0036084842150623,0.49103872532838777,0.4928106308177196,0,0,0.0017719054893318154,-0.0016934675873441574,16,0.20796010892896044
2013-12-16,Swap - QUAL US Equity,1.006609688979144,0.5151206684162146,0.5185254558211746,0,0,0.0034047874049599747,-0.0023594783165540416,16,0.20796010892896044
2013-12-17,Swap - VLUE US Equity,0.9984398151584541,0.4874761969352344,0.48671564396216166,0,0,-0.0007605529730727589,-0.003957572395101937,17,0.20853199690594051
2013-12-17,Swap - SIZE US Equity,0.999993313667537,0.4832092776759346,0.4832060467780548,0,0,-3.23089787979125e-06,-0.004548543167466107,17,0.20853199690594051
2013-12-17,Swap - USMV US Equity,0.9962403534320053,0.5465973843118063,0.5445423713318035,0,0,-0.0020550129800027683,-0.013922776134875553,17,0.20853199690594051
2013-12-17,Swap - MTUM US Equity,1.0003184566171832,0.4928106308177196,0.49296756962412175,0,0,0.00015693880640216262,-0.0015365287809419948,17,0.20853199690594051
2013-12-17,Swap - QUAL US Equity,0.9961591537274108,0.5185254558211746,0.5165338792569413,0,0,-0.0019915765642333216,-0.004351054880787363,17,0.20853199690594051
2013-12-18,Swap - VLUE US Equity,1.0096676991159543,0.48671564396216166,0.4914210643630158,0,0,0.004705420400854143,0.0007478480057522066,18,0.2087950890421654
2013-12-18,Swap - SIZE US Equity,0.9974870221972914,0.4832060467780548,0.4819917607083669,0,0,-0.0012142860696878754,-0.005762829237153983,18,0.2087950890421654
2013-12-18,Swap - USMV US Equity,1.017375401782376,0.5445423713318035,0.5540040138212213,0,0,0.009461642489417832,-0.004461133645457721,18,0.2087950890421654
2013-12-18,Swap - MTUM US Equity,1.0135563662162337,0.49296756962412175,0.49965041853067305,0,0,0.0066828489065512975,0.005146320125609303,18,0.2087950890421654
2013-12-18,Swap - QUAL US Equity,1.0142289897585872,0.5165338792569413,0.5238836345348516,0,0,0.007349755277910375,0.0029987003971230115,18,0.2087950890421654
2013-12-19,Swap - VLUE US Equity,0.9999932726724011,0.4914210643630158,0.49141775841252683,0,0,-3.3059504889743074e-06,0.0007445420552632323,19,0.2123359374363482
2013-12-19,Swap - SIZE US Equity,1.0098152908030105,0.4819917607083669,0.4867226500043746,0,0,0.004730889296007679,-0.001031939941146304,19,0.2123359374363482
2013-12-19,Swap - USMV US Equity,0.9988520746124389,0.5540040138212213,0.5533680585489452,0,0,-0.0006359552722761119,-0.005097088917733833,19,0.2123359374363482
2013-12-19,Swap - MTUM US Equity,1.0035460224032982,0.49965041853067305,0.5014221901086001,0,0,0.0017717715779270726,0.006918091703536375,19,0.2123359374363482
2013-12-19,Swap - QUAL US Equity,1.001679091710796,0.5238836345348516,0.5247632832030208,0,0,0.0008796486681691418,0.0038783490652921533,19,0.2123359374363482
2013-12-20,Swap - VLUE US Equity,1.0099156622207037,0.49141775841252683,0.49629049091420085,0,0,0.004872732501674026,0.005617274556937259,20,0.19834981549779837
2013-12-20,Swap - SIZE US Equity,0.9999932043485419,0.4867226500043746,0.4867193424068884,0,0,-3.307597486179592e-06,-0.0010352475386324837,20,0.19834981549779837
2013-12-20,Swap - USMV US Equity,1.0039851111579425,0.5533680585489452,0.5555732917735177,0,0,0.002205233224572445,-0.002891855693161388,20,0.19834981549779837
2013-12-20,Swap - MTUM US Equity,1.0062303316798458,0.5014221901086001,0.5045462166646114,0,0,0.0031240265560112945,0.01004211825954767,20,0.19834981549779837
2013-12-20,Swap - QUAL US Equity,1.0066693913760918,0.5247632832030208,0.5282631349185046,0,0,0.003499851715483837,0.00737820078077599,20,0.19834981549779837
2013-12-23,Swap - VLUE US Equity,1.0027797839077164,0.49629049091420085,0.4976700712343968,0,0,0.0013795803201959722,0.006996854877133231,21,0.1981464433174412
2013-12-23,Swap - SIZE US Equity,1.012263956507028,0.4867193424068884,0.49268844725329575,0,0,0.005969104846407336,0.004933857307774852,21,0.1981464433174412
2013-12-23,Swap - USMV US Equity,1.0024247395197718,0.5555732917735177,0.5569204122902106,0,0,0.0013471205166929456,-0.0015447351764684425,21,0.1981464433174412
2013-12-23,Swap - MTUM US Equity,1.004336189909044,0.5045462166646114,0.5067340248779588,0,0,0.0021878082133474086,0.01222992647289508,21,0.1981464433174412
2013-12-23,Swap - QUAL US Equity,1.0054606253514407,0.5282631349185046,0.5311477819852721,0,0,0.0028846470667674984,0.010262847847543489,21,0.1981464433174412
2013-12-24,Swap - VLUE US Equity,0.9999932453426525,0.4976700712343968,0.49766670964359355,0,0,-3.3615908032746944e-06,0.006993493286329956,22,0.1978016153182525
2013-12-24,Swap - SIZE US Equity,1.00420987265096,0.49268844725329575,0.49476260287283136,0,0,0.0020741556195356115,0.007008012927310464,22,0.1978016153182525
2013-12-24,Swap - USMV US Equity,1.0026992112643218,0.5569204122902106,0.5584236581403951,0,0,0.0015032458501844648,-4.148932628397772e-05,22,0.1978016153182525
2013-12-24,Swap - MTUM US Equity,1.0013358470308864,0.5067340248779588,0.5074109440205412,0,0,0.0006769191425823884,0.012906845615477468,22,0.1978016153182525
2013-12-24,Swap - QUAL US Equity,1.001959742755446,0.5311477819852721,0.5321886950030891,0,0,0.0010409130178169468,0.011303760865360436,22,0.1978016153182525
2013-12-25,Swap - VLUE US Equity,0.9999932453426525,0.49766670964359355,0.49766334807549667,0,0,-3.3615680968823725e-06,0.006990131718233074,23,0.19703510773441488
2013-12-25,Swap - SIZE US Equity,0.9999932453426525,0.49476260287283136,0.4947592609209806,0,0,-3.3419518507549206e-06,0.007004670975459709,23,0.19703510773441488
2013-12-25,Swap - USMV US Equity,0.9999932453426525,0.5584236581403951,0.5584198861799297,0,0,-3.7719604654151695e-06,-4.526128674939289e-05,23,0.19703510773441488
2013-12-25,Swap - MTUM US Equity,0.9999932453426525,0.5074109440205412,0.50740751663348,0,0,-3.427387061161191e-06,0.012903418228416307,23,0.19703510773441488
2013-12-25,Swap - QUAL US Equity,0.9999932453426525,0.5321886950030891,0.5321851002508101,0,0,-3.594752278957003e-06,0.011300166113081479,23,0.19703510773441488
2013-12-26,Swap - VLUE US Equity,1.0076683365821026,0.49766334807549667,0.5014795981331157,0,0,0.0038162500576190417,0.010806381775852116,24,0.19618773652822766
2013-12-26,Swap - SIZE US Equity,1.0001862992231105,0.4947592609209806,0.4948514341869169,0,0,9.217326593630171e-05,0.0070968442413960105,24,0.19618773652822766
2013-12-26,Swap - USMV US Equity,1.0033733619519019,0.5584198861799297,0.5603036385771544,0,0,0.0018837523972247139,0.001838491110475321,24,0.19618773652822766
2013-12-26,Swap - MTUM US Equity,1.0052274963813344,0.50740751663348,0.5100599875905434,0,0,0.0026524709570633354,0.015555889185479642,24,0.19618773652822766
2013-12-26,Swap - QUAL US Equity,1.0064183579178418,0.5321851002508101,0.5356008547027623,0,0,0.003415754451952191,0.01471592056503367,24,0.19618773652822766
2013-12-27,Swap - VLUE US Equity,1.0006328167401033,0.5014795981331157,0.5017969428176347,0,0,0.0003173446845189387,0.011123726460371054,25,0.19630281916624995
2013-12-27,Swap - SIZE US Equity,1.0041741300098452,0.4948514341869169,0.49691700840877145,0,0,0.002065574221854549,0.00916241846325056,25,0.19630281916624995
2013-12-27,Swap - USMV US Equity,1.0004478277700493,0.5603036385771544,0.5605545581061688,0,0,0.00025091952901445946,0.0020894106394897805,25,0.19630281916624995
2013-12-27,Swap - MTUM US Equity,0.9952845882391382,0.5100599875905434,0.507654844726314,0,0,-0.002405142864229437,0.013150746321250205,25,0.19630281916624995
2013-12-27,Swap - QUAL US Equity,0.9983972287199305,0.5356008547027623,0.534742409035264,0,0,-0.0008584456674982643,0.013857474897535405,25,0.19630281916624995
2013-12-30,Swap - VLUE US Equity,0.999656242763321,0.5017969428176347,0.5016244464871977,0,0,-0.00017249633043692203,0.010951230129934132,26,0.19636727773744334
2013-12-30,Swap - SIZE US Equity,0.999993252175064,0.49691700840877145,0.496913655299791,0,0,-3.353108980475028e-06,0.009159065354270085,26,0.19636727773744334
2013-12-30,Swap - USMV US Equity,1.0031062210728963,0.5605545581061688,0.5622957644870663,0,0,0.0017412063808974754,0.003830617020387256,26,0.19636727773744334
2013-12-30,Swap - MTUM US Equity,0.9983226336488391,0.507654844726314,0.5068033215717662,0,0,-0.0008515231545477286,0.012299223166702476,26,0.19636727773744334
2013-12-30,Swap - QUAL US Equity,0.999993252175064,0.534742409035264,0.534738800687102,0,0,-3.608348162043029e-06,0.013853866549373362,26,0.19636727773744334
2013-12-31,Swap - VLUE US Equity,1.0030938013000776,0.5016244464871977,0.5031763728518905,0,0,0.0015519263646928128,0.012503156494626945,27,0.19640323371937035
2013-12-31,Swap - SIZE US Equity,1.0019085310607827,0.496913655299791,0.4978620304454577,0,0,0.0009483751456667022,0.010107440499936787,27,0.19640323371937035
2013-12-31,Swap - USMV US Equity,1.001686469713162,0.5622957644870663,0.563244059263713,0,0,0.0009482947766467076,0.004778911797033963,27,0.19640323371937035
2013-12-31,Swap - MTUM US Equity,1.004679156654459,0.5068033215717662,0.5091747337064007,0,0,0.002371412134634432,0.014670635301336908,27,0.19640323371937035
2013-12-31,Swap - QUAL US Equity,1.003901481412271,0.534738800687102,0.5368250741784029,0,0,0.0020862734913008607,0.015940140040674223,27,0.19640323371937035
2014-01-01,Swap - VLUE US Equity,0.9999932658399383,0.5031763728518905,0.5031729843816565,0,0,-3.388470234066965e-06,0.012499768024392878,28,0.18774908511784233
2014-01-01,Swap - SIZE US Equity,0.9999932658399383,0.4978620304454577,0.49785867776285603,0,0,-3.352682601653889e-06,0.010104087817335133,28,0.18774908511784233
2014-01-01,Swap - USMV US Equity,0.9999932658399383,0.563244059263713,0.5632402662880641,0,0,-3.7929756488974675e-06,0.004775118821385066,28,0.18774908511784233
2014-01-01,Swap - MTUM US Equity,0.9999932658399383,0.5091747337064007,0.5091713048422445,0,0,-3.4288641561630584e-06,0.014667206437180745,28,0.18774908511784233
2014-01-01,Swap - QUAL US Equity,0.9999932658399383,0.5368250741784029,0.5368214591124282,0,0,-3.6150659746825298e-06,0.01593652497469954,28,0.18774908511784233
2014-01-02,Swap - VLUE US Equity,0.994384278286962,0.5031729843816565,0.5003473049278503,0,0,-0.0028256794538061847,0.009674088570586693,29,0.18727699289666985
2014-01-02,Swap - SIZE US Equity,0.9999933546632876,0.49785867776285603,0.49785536932430713,0,0,-3.308438548899062e-06,0.010100779378786234,29,0.18727699289666985
2014-01-02,Swap - USMV US Equity,0.9901339240589281,0.5632402662880641,0.5576832950477965,0,0,-0.005556971240267661,-0.0007818524188825948,29,0.18727699289666985
2014-01-02,Swap - MTUM US Equity,0.9896652581654004,0.5091713048422445,0.5039091508571136,0,0,-0.005262153985130857,0.009405052452049888,29,0.18727699289666985
2014-01-02,Swap - QUAL US Equity,0.9925623800470259,0.5368214591124282,0.5328287851169489,0,0,-0.003992673995479312,0.011943850979220228,29,0.18727699289666985
2014-01-03,Swap - VLUE US Equity,0.998811350310444,0.5003473049278503,0.4997525672591776,0,0,-0.0005947376686726846,0.009079350901914009,30,0.19046703380171376
2014-01-03,Swap - SIZE US Equity,0.9946029180960374,0.49785536932430713,0.4951684031197363,0,0,-0.0026869662045708176,0.007413813174215416,30,0.19046703380171376
2014-01-03,Swap - USMV US Equity,0.9997080015260024,0.5576832950477965,0.5575204523766685,0,0,-0.0001628426711279829,-0.0009446950900105777,30,0.19046703380171376
2014-01-03,Swap - MTUM US Equity,1.0016764284471427,0.5039091508571136,0.504753918492386,0,0,0.0008447676352724143,0.010249820087322302,30,0.19046703380171376
2014-01-03,Swap - QUAL US Equity,0.998031477787538,0.5328287851169489,0.531779899818007,0,0,-0.0010488852989418707,0.010894965680278357,30,0.19046703380171376
2014-01-06,Swap - VLUE US Equity,0.9998234284829287,0.4997525672591776,0.49966432519021636,0,0,-8.824206896124176e-05,0.008991108832952767,31,0.1900496355091777
2014-01-06,Swap - SIZE US Equity,0.9999934503224319,0.4951684031197363,0.49516515992635396,0,0,-3.2431933823517944e-06,0.007410569980833065,31,0.1900496355091777
2014-01-06,Swap - USMV US Equity,0.9977174748881178,0.5575204523766685,0.5562478979437308,0,0,-0.0012725544329377225,-0.0022172495229483002,31,0.1900496355091777
2014-01-06,Swap - MTUM US Equity,0.9978097355670983,0.504753918492386,0.5036483739373444,0,0,-0.0011055445550416376,0.009144275532280664,31,0.1900496355091777
2014-01-06,Swap - QUAL US Equity,0.9960653671845334,0.531779899818007,0.5296875411735775,0,0,-0.0020923586444294706,0.008802607035848887,31,0.1900496355091777
2014-01-07,Swap - VLUE US Equity,1.0055750406027544,0.49966432519021636,0.5024499740908996,0,0,0.0027856489006832796,0.011776757733636047,32,0.19041710006023124
2014-01-07,Swap - SIZE US Equity,1.0001690385953719,0.49516515992635396,0.495248861949465,0,0,8.370202311103192e-05,0.0074942720039440965,32,0.19041710006023124
2014-01-07,Swap - USMV US Equity,1.0056976558100803,0.5562478979437308,0.5594172070112948,0,0,0.0031693090675640745,0.0009520595446157742,32,0.19041710006023124
2014-01-07,Swap - MTUM US Equity,1.0082443627058,0.5036483739373444,0.5078006338082702,0,0,0.004152259870925823,0.013296535403206487,32,0.19041710006023124
2014-01-07,Swap - QUAL US Equity,1.0080622046737007,0.5296875411735775,0.5339579905436281,0,0,0.004270449370050611,0.013073056405899498,32,0.19041710006023124
2014-01-08,Swap - VLUE US Equity,0.9999934216243368,0.5024499740908996,0.5024466687862181,0,0,-3.3053046815112452e-06,0.011773452428954535,33,0.19129964502925711
2014-01-08,Swap - SIZE US Equity,0.9999934216243368,0.495248861949465,0.49524560401640433,0,0,-3.257933060663021e-06,0.0074910140708834335,33,0.19129964502925711
2014-01-08,Swap - USMV US Equity,0.9997088768196972,0.5594172070112948,0.5592543476948736,0,0,-0.00016285931642123774,0.0007892002281945365,33,0.19129964502925711
2014-01-08,Swap - MTUM US Equity,1.0073426827004297,0.5078006338082702,0.5115292527374015,0,0,0.0037286189291312333,0.01702515433233772,33,0.19129964502925711
2014-01-08,Swap - QUAL US Equity,0.9996364994600877,0.5339579905436281,0.533763896525775,0,0,-0.0001940940178530859,0.012878962388046412,33,0.19129964502925711
2014-01-09,Swap - VLUE US Equity,0.9978066039465995,0.5024466687862181,0.5013446042458582,0,0,-0.0011020645403598817,0.010671387888594654,34,0.19063325155292266
2014-01-09,Swap - SIZE US Equity,0.9978961277842439,0.49524560401640433,0.49420367055013886,0,0,-0.0010419334662654656,0.006449080604617968,34,0.19063325155292266
2014-01-09,Swap - USMV US Equity,1.0014138056597748,0.5592543476948736,0.5600450246568982,0,0,0.0007906769620246168,0.0015798771902191533,34,0.19063325155292266
